"Listing"

"WFR Listing"
"Created 15 February 2022 21:19"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
16173495,9575503,"Sea Ponta da Madeira",538007230,,"Marshall Is.","Pan Ocean","Pan Ocean","Pan Ocean","01-Sep-2016","29-Sep-2012","13-Nov-2009",,,,403508,65,23.02," 1 x Crane, Provision SWL 10 tons at 4.50m., 20m. max. outreach, 1 x Crane, Provision SWL 4 tons at 4.50m., 20m. max. outreach",110,"$m","IFO 380",,"1 x Diesel - MAN B. & W. 7S80ME-C8.2 - 2-stroke 7-cyl. 800mm x3200mm bore/stroke 29,260mkW total at 78rpm",39782,"Fitted","Eco – Electronic Engine","1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop - 2019 installation year, 12 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr - 2021 installation year",14.8,7,243730,"Ore Carrier","South East Asia (24.1 %)",20,361,,,,"South Korea","STX SB (Jinhae)"
16352834,9848194,"NSU Tubarao",636020134,,"Liberia","NS United KK","NS United KK","NS United KK","01-Sep-2020","06-Feb-2020","01-Dec-2017",,,,399717,65,23.04,,,,"IFO 380",,"1 x Diesel - WinGD 7X82 - 2-stroke 7-cyl. 820mm x3375mm bore/stroke 24,600mkW total at 73.80rpm",33446,"Fitted","Eco – Electronic Engine Modern","12 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr, 1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop",,8,240164,"Ore Carrier","East Coast South America (27.9 %)",20,361,,,,"Japan","JMU Ariake Shipyard"
16340073,9837987,"NSU Brazil",636020299,,"Liberia","NS United KK","NS United KK","NS United KK","01-Dec-2020","14-May-2020","01-May-2017",,,,399821,65,23.04,,,,"IFO 380",,"1 x Diesel - WinGD 7X82 - 2-stroke 7-cyl. 820mm x3375mm bore/stroke 24,600mkW total at 73.80rpm",33446,"Fitted","Eco – Electronic Engine Modern","12 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr, 1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop",,8,240161,"Ore Carrier","East Coast South America (32.8 %)",20,361,,,,"Japan","JMU Ariake Shipyard"
16334469,9827865,"NSU Carajas",636019565,,"Liberia","Vale","NS United KK","NS United KK","01-Dec-2019","16-Apr-2019","15-Dec-2016",,,,399688,65,23.04,,,,"IFO 380",,"1 x Diesel - WinGD 7X82 - 2-stroke 7-cyl. 820mm x3375mm bore/stroke 24,600mkW total at 84rpm",33446,"Fitted","Eco – Electronic Engine Modern","12 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr, 1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop",,8,240164,"Ore Carrier","East Coast South America (25.0 %)",20,361,,,,"Japan","JMU Ariake Shipyard"
16348853,9886653,"Nansha Honor",563118400,,"Singapore","Vale","China Ore Shipping","China COSCO Shipping","01-Dec-2020","23-Dec-2019","07-Dec-2017",,,,324294,62,21.4,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Saacke EGCS-HM, 1 x BWTS - Ballast Water Treatment System",14.6,7,197276,"Ore Carrier","East Coast South America (28.1 %)",20,340,,,"LNG Ready","China P.R.","Tianjin Xingang HI"
16348866,9897391,"Haizhu Prosperity",563124500,,"Singapore","Vale","China Ore Shipping","China COSCO Shipping","01-Mar-2021","19-Jun-2020","07-Dec-2017",,,,324330,62,21.4,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Saacke EGCS-HM, 1 x BWTS - Ballast Water Treatment System",,7,197276,"Ore Carrier","East Coast South America (30.7 %)",20,340,,,"LNG Ready","China P.R.","Tianjin Xingang HI"
16348879,9917696,"Nansha Glory",563135400,,"Singapore","Vale","China Ore Shipping","China COSCO Shipping","01-Sep-2021","31-Dec-2020","07-Dec-2017",,,,324284,62,21.4," 2 x Crane, Provision SWL 12.50 tons, 1 x Crane, Engine Room SWL 12.50 tons",,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 2,100mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Saacke EGCS-HM, 1 x BWTS - Ballast Water Treatment System",,7,197244,"Ore Carrier","East Asia (65.2 %)",20,340,,,"LNG Ready","China P.R.","Tianjin Xingang HI"
16348895,9917701,"Haizhu Flourish",563134300,,"Singapore","Vale","China Ore Shipping","China COSCO Shipping","01-Aug-2021","11-Nov-2020","07-Dec-2017",,,,324794,62,21.4," 2 x Crane, Provision SWL 12.50 tons, 1 x Crane, Engine Room SWL 12.50 tons",,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Saacke EGCS-HM, 1 x HVEC -High Voltage External Connection, 1 x BWTS - Ballast Water Treatment System",,7,197276,"Ore Carrier","East Coast Africa (32.8 %)",20,340,,,"LNG Ready","China P.R.","Tianjin Xingang HI"
16379352,9892846,"BOKM Ningbo",636021075,,"Liberia","Vale","BoCom Leasing","BoCom","01-Sep-2021","08-Jan-2021","03-Sep-2019",,,,324887,62,21.4,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval, 1 x BWTS - Ballast Water Treatment System, 1 x HVEC -High Voltage External Connection",14.5,7,197244,"Ore Carrier","East Asia (98.3 %)",20,339.9,,,"LNG Ready","China P.R.","Yangzi Xinfu SB"
16379365,9892858,"BOKM Tubarao",636021239,,"Liberia","Vale","BoCom Leasing","BoCom","01-Nov-2021","28-Dec-2020","03-Sep-2019",,,,324911,62,21.4,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System, 1 x Exhaust Scrubber - SOx, 1 x HVEC -High Voltage External Connection",14.5,7,197244,"Ore Carrier","East Coast South America (53.8 %)",20,339.9,,,"LNG Ready","China P.R.","Yangzi Xinfu SB"
16345681,9847542,"Ore Shantou",477591200,,"Hong Kong","Vale","VLOC Holding","ICBC","01-Jun-2020","02-Jul-2019","28-Dec-2017",,,,324983,62,21.4," 2 x Crane, Provision SWL 12.50 tons, 22m. max. outreach, 1 x Crane, Engine Room SWL 12.50 tons, 8.50m. max. outreach",,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 1 x HVEC -High Voltage External Connection, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",14.6,7,197244,"Ore Carrier","South East Asia (27.7 %)",20,340,,,"LNG Ready","China P.R.","Beihai Shipyard"
16345694,9847554,"Ore Chongqing",477615100,,"Hong Kong","Vale","VLOC Holding","ICBC","01-Aug-2020","08-Oct-2019","28-Dec-2017",,,,324957,62,21.4," 2 x Crane, Provision SWL 12.50 tons, 22m. max. outreach, 1 x Crane, Engine Room SWL 12.50 tons, 8.50m. max. outreach",,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 1 x HVEC -High Voltage External Connection, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",14.5,7,197244,"Ore Carrier","East Coast South America (28.0 %)",20,340,,,"LNG Ready","China P.R.","Beihai Shipyard"
16379336,9851256,"BOKM Shanghai",636020785,,"Liberia","Vale","BoCom Leasing","BoCom","01-Jun-2021","12-Nov-2020","23-Aug-2019",,,,324946,62,21.4,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System, 1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 1 x HVEC -High Voltage External Connection",14.5,7,197244,"Ore Carrier","South East Asia (24.1 %)",20,339.9,,,"LNG Ready","China P.R.","Yangzi Xinfu SB"
16379349,9851268,"BOKM Zhoushan",636021071,,"Liberia","Vale","BoCom Leasing","BoCom","01-Sep-2021","28-Dec-2020","23-Aug-2019",,,,324862,62,21.4,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System, 1 x HVEC -High Voltage External Connection, 1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx",14.5,7,197244,"Ore Carrier","East Asia (73.4 %)",20,339.9,,,"LNG Ready","China P.R.","Yangzi Xinfu SB"
16347519,9850111,"K. Iron Mountain",,,"Panama","Vale","SK Shipping","SK Shipping","01-Apr-2020","10-May-2019","30-Jan-2018",,,,324966,62,21.38,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr, 1 x Exhaust Scrubber - SOx",14.5,6,,"Ore Carrier","East Coast South America (24.0 %)",20,340,,,"LNG Ready","South Korea","Dalian Shipbuilding"
16347522,9850123,"K Premium Ore",351220000,,"Panama","Vale","SK Shipping","SK Shipping","01-Jun-2020","11-Sep-2019","30-Jan-2018",,,,324966,62,21.38,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr, 1 x Exhaust Scrubber - SOx",14.5,6,,"Ore Carrier","East Coast Africa (23.7 %)",20,340,,,"LNG Ready","South Korea","Dalian Shipbuilding"
16352421,9850331,"Grand Pioneer",563110200,,"Singapore","Vale","U-Ming Marine","Far Eastern Group","01-Sep-2020","12-Nov-2019","31-Jan-2018",,,,324963,62,21.4,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 32,970mkW total at 72rpm",44826,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",,7,,"Ore Carrier","East Coast South America (31.4 %)",20,339.91,,,"LNG Ready","Taiwan","Beihai Shipyard"
16352434,9850343,"Grand Wisdom",563118700,,"Singapore","Vale","U-Ming Marine","Far Eastern Group","01-Dec-2020","16-Jan-2020","31-Jan-2018",,,,324963,62,21.4,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 32,970mkW total at 72rpm",44826,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",,7,,"Ore Carrier","East Coast South America (23.4 %)",20,339.91,,,"LNG Ready","Taiwan","Beihai Shipyard"
16345702,9847580,"Ore Wuhan",477630600,,"Hong Kong","Vale","VLOC Holding","ICBC","01-Dec-2020","19-Jan-2020","28-Dec-2017",,,,324995,62,21.4," 2 x Crane, Provision SWL 12.50 tons, 22m. max. outreach, 1 x Crane, Engine Room SWL 12.50 tons, 8.50m. max. outreach",,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 1 x HVEC -High Voltage External Connection, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",14.6,7,197244,"Ore Carrier","East Coast South America (23.9 %)",20,340,,,"LNG Ready","China P.R.","Beihai Shipyard"
16345715,9847619,"Ore Zhoushan",477664700,,"Hong Kong","Vale","VLOC Holding","ICBC","01-Mar-2021","18-May-2020","28-Dec-2017",,,,324988,62,21.4," 2 x Crane, Provision SWL 12.50 tons, 22m. max. outreach, 1 x Crane, Engine Room SWL 12.50 tons, 8.50m. max. outreach",,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 1 x HVEC -High Voltage External Connection, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",,7,197244,"Ore Carrier","East Coast South America (22.5 %)",20,339.86,,,"LNG Ready","China P.R.","Beihai Shipyard"
16345665,9847566,"Ore Yantai",477455300,,"Hong Kong","Vale","VLOC Holding","ICBC","01-Feb-2020","13-Apr-2019","28-Dec-2017",,,,324845,62,21.4," 2 x Crane, Provision SWL 12.50 tons, 22m. max. outreach, 1 x Crane, Engine Room SWL 12.50 tons, 8.50m. max. outreach",,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 1 x HVEC -High Voltage External Connection, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",,7,197244,"Ore Carrier","East Coast South America (24.9 %)",20,340,,,"LNG Ready","China P.R.","Beihai Shipyard"
16345678,9847578,"Ore Fuzhou",477521400,,"Hong Kong","Vale","VLOC Holding","ICBC","01-Apr-2020","12-Jun-2019","28-Dec-2017",,,,324951,62,21.4," 2 x Crane, Provision SWL 12.50 tons, 22m. max. outreach, 1 x Crane, Engine Room SWL 12.50 tons, 8.50m. max. outreach",,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 1 x HVEC -High Voltage External Connection, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",,7,197244,"Ore Carrier","East Coast South America (32.5 %)",20,339.9,,,"LNG Ready","China P.R.","Beihai Shipyard"
16379299,9908580,"BOKM Qingdao",636021240,,"Liberia","Vale","BoCom Leasing","BoCom","01-Dec-2021","18-Dec-2020","23-Aug-2019",,,,324954,62,21.4,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 32,970mkW total at 72rpm",44826,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",,7,197244.15,"Ore Carrier",,20,339.9,,,"LNG Ready","China P.R.","Beihai Shipyard"
16379307,9908607,"BOKM Tianjin",636021238,,"Liberia","Vale","BoCom Leasing","BoCom","01-Jan-2022","18-Dec-2020","23-Aug-2019",,,,324922,62,21.4,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 32,970mkW total at 72rpm",44826,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Alfa Laval PureSOx, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",,7,197244.15,"Ore Carrier",,20,340,,,"LNG Ready","China P.R.","Qingdao Beihai SB"
16348411,9844112,"Sea Zhoushan",353441000,,"Panama","Vale","Pan Ocean","Pan Ocean","01-Apr-2021","19-Oct-2020","22-Jan-2018",,,,324230,62,21.42,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.2 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 32,970mkW total at 72rpm",44826,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",,7,198126,"Ore Carrier","South East Asia (37.7 %)",20,340,,,"LNG Ready","South Korea","New Times SB"
16348361,9844069,"Sea Guaiba",353835000,,"Panama","Vale","Pan Ocean","Pan Ocean","01-Nov-2019","04-Mar-2019","22-Jan-2018",,,,324306,62,21.42,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.2 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 32,970mkW total at 72rpm",44826,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",14.6,7,198126,"Ore Carrier","East Coast South America (28.8 %)",20,340,,,"LNG Ready","South Korea","New Times SB"
16348374,9844071,"Sea Caofeidian",356354000,,"Panama","Vale","Pan Ocean","Pan Ocean","01-Mar-2020","05-Jul-2019","22-Jan-2018",,,,324246,62,21.42,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.2 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 32,970mkW total at 72rpm",44826,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",,7,198126,"Ore Carrier","East Asia (23.9 %)",20,340,,,"LNG Ready","South Korea","New Times SB"
16348387,9844083,"Sea Rio De Janeiro",354341000,,"Panama","Vale","Pan Ocean","Pan Ocean","01-Jul-2020","28-Oct-2019","22-Jan-2018",,,,324264,62,21.42,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.2 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",14.6,7,198126,"Ore Carrier","East Coast South America (21.6 %)",20,340,,,"LNG Ready","South Korea","New Times SB"
16348390,9844095,"Sea Shanghai",373988000,,"Panama","Vale","Pan Ocean","Pan Ocean","01-Sep-2020","18-Mar-2020","22-Jan-2018",,,,324272,62,21.42,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.2 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 32,970mkW total at 72rpm",44826,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",14.6,7,198126,"Ore Carrier","East Coast South America (26.1 %)",20,340,,,"LNG Ready","South Korea","New Times SB"
16348408,9844100,"Sea Victoria",370286000,,"Panama","Vale","Pan Ocean","Pan Ocean","01-Jan-2021","06-Jul-2020","22-Jan-2018",,,,324268,62,21.42,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.2 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop, 2 x BWTS - Ballast Water Treatment System - Sunrui BC-3000 at 3000cu.m/hr",,7,198126,"Ore Carrier","East Asia (30.7 %)",20,340,,,"LNG Ready","South Korea","New Times SB"
16345281,9824045,"Sao Heaven",538008387,,"Marshall Is.","Vale","Polaris Shipping","Polaris Shipping","01-Jun-2019","26-Nov-2018","25-Sep-2017",,,,324690,62,21.42,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58.90rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop, 6 x BWTS - Ballast Water Treatment System - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr",14,7,209024,"Ore Carrier","East Coast South America (24.4 %)",20,340,,,"LNG Ready","South Korea","Hyundai HI (Ulsan)"
16345294,9824057,"Sao Indigo",538008388,,"Marshall Is.","Vale","Polaris Shipping","Polaris Shipping","01-Dec-2019","10-May-2019","25-Sep-2017",,,,324689,62,21.42,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58.90rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop, 6 x BWTS - Ballast Water Treatment System - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr",,7,206380,"Ore Carrier","East Coast South America (25.3 %)",20,340,,,"LNG Ready","South Korea","Hyundai HI (Ulsan)"
16345302,9824069,"Sao Joy",538008389,,"Marshall Is.","Vale","Polaris Shipping","Polaris Shipping","01-Feb-2020","22-Jul-2019","25-Sep-2017",,,,324690,62,21.42,,,,"IFO 380",,"This equipment is designed to be LNG ready. 

1 x Diesel - MAN B. & W. 7G80ME-C9.5 - 2-stroke 7-cyl. 800mm x3720mm bore/stroke 21,000mkW total at 58.90rpm",28552,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Wartsila Moss Open Loop, 6 x BWTS - Ballast Water Treatment System - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr",14,7,209024,"Ore Carrier","South East Asia (35.1 %)",20,340,,,"LNG Ready","South Korea","Hyundai HI (Ulsan)"
