"Listing"

"WFR Listing"
"Created 16 February 2022 05:01"


"CVN","Age Scrapped","Fleet Type","Bale Capacity (cu m)","Sister Vessel Code","Owner Size","Post Panamax (Ind)","Post Panamax Old Locks (Ind)","SOx Scrubber 1 Retrofit Indicator","Demo Buyer","Stock Exchange","Panama NT","Suez NT","P and I Club
","Air Draft From Keel","Last Hull Survey Date","EST Number (Energy Saving Technologies)","EST Detail (Energy Saving Technologies)","Hull Survey Due Date","Consumption (tpd)","Deballast Cap (cu m/h)","CGT","LBP (m)","Gear (Ind)","Log fitted (Ind)","ConBulk","Pool Operator","Manager","Manager Country/Region","Operator Group","Operator Nationality/Region","Eco-Speed - Ballast (knots)","Eco-Speed - Laden (knots)","Main Consumption at Laden Speed (tpd)","Main Consumption at Ballast Speed (tpd)","Main Consumption at Eco-Speed Ballast (tpd)","Main Consumption at Eco-Speed Laden (tpd)","Australia Fitted Ind","Builder Country/Region","Operator Country/Region"
16253719,,"Bulkers",41498,78611,"Very Large (51-100)",,"N",,,,,,"UK P&I Club",,"03-Sep-2020",3,"1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow, 1 x Rudder Bulb - Oshima Shipbuilding, 1 x Hull Fin - Oshima Shipbuilding Advanced Flipper Fin","07-May-2025",,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,,,,,"Y","Japan","Canada"
16253722,,"Bulkers",41498,78611,"Very Large (51-100)",,"N",,,,,,"UK P&I Club",,"24-Jul-2020",3,"1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow, 1 x Rudder Bulb - Oshima Shipbuilding, 1 x Hull Fin - Oshima Shipbuilding Advanced Flipper Fin","04-Jun-2025",21,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,21,20,,,"Y","Japan","Canada"
16253735,,"Bulkers",41498,78611,"Very Large (51-100)",,"N",,,,,,"Steamship Mutual P&I",,"12-Nov-2020",3,"1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow, 1 x Rudder Bulb - Oshima Shipbuilding, 1 x Hull Fin - Oshima Shipbuilding Advanced Flipper Fin","03-Jul-2025",,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong",,,,,,,,,"Y","Japan"
16253748,,"Bulkers",41498,78611,"Very Large (51-100)",,"N",,,,,,"Steamship Mutual P&I",,"12-Sep-2020",3,"1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow, 1 x Rudder Bulb - Oshima Shipbuilding, 1 x Hull Fin - Oshima Shipbuilding Advanced Flipper Fin","31-Jul-2025",22.2,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,22.2,21.2,,,"Y","Japan","Canada"
16253751,,"Bulkers",41498,78611,"Very Large (51-100)",,"N",,,,,,"Steamship Mutual P&I",,"04-Feb-2021",3,"1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow, 1 x Rudder Bulb - Oshima Shipbuilding, 1 x Hull Fin - Oshima Shipbuilding Advanced Flipper Fin","02-Oct-2025",,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,,,,,"Y","Japan","Canada"
16253764,,"Bulkers",41498,78611,"Very Large (51-100)",,"N",,,,,,"Steamship Mutual P&I",,"27-Feb-2021",3,"1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow, 1 x Rudder Bulb - Oshima Shipbuilding, 1 x Hull Fin - Oshima Shipbuilding Advanced Flipper Fin","22-Oct-2025",,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,,,,,"Y","Japan","Canada"
16254358,,"Bulkers",74980,78862,"Large (21-50)",,"N",,,"Italiana",28211,31911,"Standard Club P&I",,"24-Feb-2020",1,"1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow","25-Mar-2025",25,,16864.82,196,"Y","N",,,"Ishima","Singapore","D'Amico Soc di Nav","Italy",,,25,23,,,,"Japan","Italy"
16254361,,"Bulkers",74980,78862,"Large (21-50)",,"N",,,"Italiana",28211,31911,"Standard Club P&I",,"15-Jun-2020",1,"1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow","09-Sep-2025",25,,16864.82,196,"Y","N",,,"Ishima","Singapore","D'Amico Soc di Nav","Italy",,,25,23,,,,"Japan","Italy"
16254387,,"Bulkers",74844,78862,"Medium (11-20)",,"N",,,,28211,31933,"West of England P&I",,"24-Nov-2020",1,"1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow","18-Feb-2026",25,,16920.35,196,"Y","N",,,"Triton Navigation","Netherlands",,,,,25,23,,,,"Japan"
16251694,,"Bulkers",74812,78561,"Large (21-50)",,,"Y",,"OMX Copenhagen",,,"Japan P&I",,"11-May-2018",,,"10-May-2023",,,16922.77,196,"Y","N",,,"Synergy Maritime","India","Norden A/S","Denmark",,,,,,,"Y","Japan","Denmark"
16251702,,"Bulkers",74860,,"Very Large (51-100)",,,,,,,,"Standard Club P&I",,"13-Sep-2017",,,"13-Sep-2022",,,16922.77,196,"Y","N",,,"Eastern Med","Greece",,,,,,,,,,"Japan"
16251715,,"Bulkers",74812,78561,"Medium (11-20)",,,"Y",,,,,"North of England P&I",,"23-Jan-2018",,,"22-Jan-2023",22.6,,16922.77,196,"Y","N",,,"Tri Bulk Shpg Ltd","Greece","Tri Bulk Shpg Ltd","Greece",12.5,12.5,22.6,21.2,17.6,20.6,"Y","Japan","Greece"
16251728,,"Bulkers",74811,78561,"Large (21-50)",,,"Y",,"OMX Copenhagen",,,"North of England P&I",,"23-Feb-2018",,,"22-Feb-2023",18.5,,16312.75,196,"Y","N",,,"Synergy Maritime","India","Norden A/S","Denmark",13,12,28.3,26.2,18.5,18.5,"Y","Japan","Denmark"
16251810,,"Bulkers",95200,78565,"Very Large (51-100)",,"N",,,,,,"Standard Club P&I",,"24-Mar-2021",,,"09-Feb-2026",33,,19645.70,224.5,"N",,,,"Eastern Med","Greece","Eastern Med","Greece",,,33,27.5,,,,"Japan","Greece"
16228683,,"Bulkers",94293,93353,"Small (6-10) ",,"N",,,,,,"North of England P&I",,"15-Jan-2019",,,"14-Jan-2024",,,19690.88,221.5,"N",,,,"Mideast Ship Mgmt","U.A.E.","Bahri","Saudi Arabia",,,,,,,,"Japan","Saudi Arabia"
16228696,,"Bulkers",94293,93353,"Small (6-10) ",,"N",,,,,,"North of England P&I",,"27-Jan-2019",,,"26-Jan-2024",,,19690.88,221.5,"N",,,,"Mideast Ship Mgmt","U.A.E.","Bahri","Saudi Arabia",,,,,,,,"Japan","Saudi Arabia"
16228704,,"Bulkers",94293,93353,"Small (6-10) ",,"N",,,,,,"Britannia P&I",,"26-Feb-2019",,,"25-Feb-2024",,,19690.88,221.5,"N",,,,"Mideast Ship Mgmt","U.A.E.","Bahri","Saudi Arabia",,,,,,,,"Japan","Saudi Arabia"
16228717,,"Bulkers",94293,93353,"Small (6-10) ",,"N",,,,,,"Britannia P&I",,"31-Mar-2019",,,"30-Mar-2024",,,19690.88,221.5,"N",,,,"Mideast Ship Mgmt","U.A.E.","Bahri","Saudi Arabia",,,,,,,,"Japan","Saudi Arabia"
16236925,,"Bulkers",41498,78234,"Very Large (51-100)",,"N",,,,,,"UK P&I Club",,"27-Apr-2021",,,"14-Apr-2026",19,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,19,18,,,"Y","Japan","Canada"
16236938,,"Bulkers",41498,78234,"Very Large (51-100)",,"N",,,,,,"UK P&I Club",,"19-Aug-2021",,,"25-May-2026",19,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,19,18,,,"Y","Japan","Canada"
16236941,,"Bulkers",41498,78234,"Very Large (51-100)",,"N",,,,,,"Standard Club P&I",,"26-Oct-2021",,,"29-Jul-2026",19,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,19,18,,,"Y","Japan","Canada"
16236954,,"Bulkers",41498,78234,"Very Large (51-100)",,"N",,,,,,"Standard Club P&I",,"04-Oct-2016",,,"04-Apr-2022",19,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,19,18,,,"Y","Japan","Canada"
16236967,,"Bulkers",41498,78234,"Very Large (51-100)",,"N",,,,,,"Standard Club P&I",,"02-Mar-2021",,,"13-Jan-2026",19,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,19,18,,,"Y","Japan","Canada"
16236970,,"Bulkers",41498,78234,"Very Large (51-100)",,"N",,,,,,"Standard Club P&I",,"23-Feb-2021",,,"23-Feb-2026",19,,12481.78,195.5,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,19,18,,,"Y","Japan","Canada"
16235607,,"Bulkers",46436,78194,"Very Small (1-5) ",,,,,,,,"UK P&I Club",41,"01-Jun-2019",,,"04-Jun-2024",,,13087.72,175.6,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Denholm Group","United Kingdom",,,,,,,"Y","Japan","United Kingdom"
16235610,,"Bulkers",46436,78194,"Small (6-10) ",,,,,,18723,20724,"Britannia P&I",41,"17-Aug-2020",,,"22-Jul-2025",18,,13087.72,175.6,"Y","N",,,"Humboldt Shipmgmt","Chile","Ultranav Naviera","Chile",,,18,17.5,,,"Y","Japan","Denmark"
16234392,,"Bulkers",,76974,"Medium (11-20)",,"Y",,,,,,"Gard P&I",,"04-Mar-2019",,,"16-Mar-2024",,,21507.96,230,"N",,,,"Hachiuma Steamship","Japan","Nippon Yusen Kaisha","Japan",,,,,,,,"Japan","Japan"
16234400,,"Bulkers",,,"Extra Large (100+)",,"Y","Y",,"Tokyo",,,"Gard P&I",,"18-Feb-2020",,,"19-Mar-2025",,,22575.30,234.98,"N",,,,"Nippon Yusen Kaisha","Japan","Nippon Yusen Kaisha","Japan",,,,,,,,"Japan","Japan"
16233766,,"Bulkers",94293,93353,"Extra Large (100+)",,"N",,,"Hong Kong",,,"Skuld",,"22-Jun-2020",,,"11-Jun-2025",,,19635.55,224.5,"N",,,,"Shanghai Oceanfrate","China P.R.","Beibu Gulf Intl Port","China P.R.",,,,,,,,"Japan","Hong Kong"
16233779,,"Bulkers",94293,76144,"Extra Large (100+)",,"N",,,"Hong Kong",,,"Skuld",,"14-Jul-2020",,,"09-Jul-2025",31.6,,19635.55,224.5,"N",,,,"Shanghai Oceanfrate","China P.R.","Beibu Gulf Intl Port","China P.R.",12,11.5,31.6,28.6,20.5,21.5,,"Japan","Hong Kong"
16245280,,"Bulkers",89809,78424,"Medium (11-20)",,,,,,,,"North of England P&I",,"02-Feb-2020",,,"06-Feb-2025",,,18908.39,220,"N",,,,"SCF Mngt Dubai","U.A.E.","Pangaea Logistics","United States",,,,,,,,"Japan","Denmark"
16245293,,"Bulkers",89809,78424,"Medium (11-20)",,,,,,,,"North of England P&I",,"11-May-2021",,,"05-Jan-2026",,,18908.39,220,"N",,,,"SCF Mngt Dubai","U.A.E.","Pangaea Logistics","United States",,,,,,,,"Japan","Denmark"
16245419,,"Bulkers",46436,78194,"Large (21-50)",,,"Y",,"Tokyo",,,"Standard Club P&I",41,"04-Dec-2020",,,"04-Nov-2025",,,13087.72,175.6,"Y","N",,,"Columbia (Singapore)","Singapore",,,,,,,,,"Y","Japan"
16246379,,"Bulkers",63776,78863,"Large (21-50)",,"N",,,"Taiwan",,,"North of England P&I",,"10-Dec-2020",,,"18-Jan-2026",,,16198.92,185.79,"Y","N",,,"Taiwan Navigation","Taiwan","Taiwan Navigation","Taiwan",,,,,,,,"Japan","Taiwan"
16246382,,"Bulkers",69611,,"Medium (11-20)",,"N",,,,,,"UK P&I Club",,"20-Nov-2020",,,"15-Dec-2025",,,16097.03,185.79,"Y","N",,,"K-Line Pte Ltd","Singapore","K-Line","Japan",,,,,,,,"Japan","Singapore"
16241411,,"Bulkers",100913,78348,"Large (21-50)",,"Y",,,"Taiwan",,,"Steamship Mutual P&I",,,,,,,,20512.14,223,"N",,,,"U-Ming Marine","Taiwan","Far Eastern Group","Taiwan",,,,,,,,"Japan","Taiwan"
16241424,,"Bulkers",100913,78348,"Large (21-50)",,"Y",,,"Taiwan",,,"Steamship Mutual P&I",,"31-Dec-2019",,,"05-Jan-2025",,,20512.14,223,"N",,,,"U-Ming Marine","Taiwan","Far Eastern Group","Taiwan",,,,,,,,"Japan","Taiwan"
16241437,,"Bulkers",100913,78348,"Large (21-50)",,"Y",,,"Taiwan",,,"Steamship Mutual P&I",,"12-Mar-2020",,,"07-Apr-2025",,,20512.14,223,"N",,,,"U-Ming Singapore","Singapore","Far Eastern Group","Taiwan",,,,,,,,"Japan","Taiwan"
16241440,,"Bulkers",100913,78348,"Large (21-50)",,"Y",,,"Taiwan",,,"Steamship Mutual P&I",,"20-Jun-2020",,,"05-Aug-2025",,,20512.14,223,"N",,,,"U-Ming Marine","Taiwan","Far Eastern Group","Taiwan",,,,,,,,"Japan","Taiwan"
16178140,,"Bulkers",,,"Large (21-50)",,"Y",,,,,,"Gard P&I",,"18-Dec-2018",,,"10-Jan-2024",,,19955.73,206.02,"Y",,,,"Gearbulk Norway","Norway",,,,,,,,,,"Japan"
16178153,,"Bulkers",,,"Large (21-50)",,"Y",,,,,,"Gard P&I",,"28-Jan-2019",,,"27-Mar-2024",,,19955.73,206.02,"Y",,,,"Gearbulk Norway","Norway","Gearbulk","Norway",,,,,,,,"Japan","Norway"
16178353,,"Bulkers",58700,,"Small (6-10) ",,"N",,,,,,"Steamship Mutual P&I",,"27-Apr-2019",,,"13-Mar-2024",,,15358.37,179.3,"Y","N",,,"Ta-Tong Marine Co.","Taiwan","Ta-Tong Marine Co.","Taiwan",,,,,,,,"Japan","Taiwan"
16163720,,"Bulkers",69924,73670,"Very Small (1-5) ",,"N",,,,,,"Gard P&I",,"15-Aug-2019",,,"15-Jul-2024",23.3,,16096.40,185.79,"Y","N",,,"Synergy Maritime","India","Aslan Denizcilik AS","Turkey",,,,,,,,"Japan","Turkey"
16153721,,"Bulkers",95507,,"Large (21-50)",,"N",,,"OMX Copenhagen",36130,41225,"North of England P&I",,"19-Jun-2021",,,"13-Mar-2026",23.5,2941,19648.71,224.5,"N",,,,"Synergy Maritime","India","Norden A/S","Denmark",,,23.5,19,,,,"Japan","Denmark"
16151448,,"Bulkers",70126,75540,"Large (21-50)",,,,,,28085,32160,"Britannia P&I",,"19-Oct-2020",3,"1 x Hull Fin - Oshima Shipbuilding WA-Fin™, 1 x Stator Fin - Pre Swirl - Oshima Shipbuilding, 1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow","03-Sep-2025",,,17779.35,196,"Y","N",,,"Gearbulk Norway","Norway","Gearbulk","Norway",,,,,,,,"Japan","Norway"
16151451,,"Bulkers",70126,75540,"Large (21-50)",,,,,,28085,32160,"Skuld",,"18-Oct-2020",3,"1 x Hull Fin - Oshima Shipbuilding Advanced Flipper Fin, 1 x Rudder Bulb - Oshima Shipbuilding, 1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow","26-Nov-2025",,,17779.35,196,"Y","N",,,"Gearbulk Norway","Norway","Gearbulk","Norway",,,,,,,,"Japan","Norway"
16151480,,"Bulkers",60124,77049,"Small (6-10) ",,"N",,,"Tokyo",,,"Japan P&I",,"23-Jun-2019",,,"15-Jun-2024",,,15557.06,184,"Y","N",,,"Tamai Steamship","Japan","Ultranav Naviera","Chile",,,,,,,,"Japan","Denmark"
16128358,,"Bulkers",,80443,"Medium (11-20)",,,,,,,,"Skuld",,"27-Oct-2017",,,"27-Oct-2022",,,17870.63,194,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Nippon Yusen Kaisha","Japan",,,,,,,,"Japan","Norway"
16128361,,"Bulkers",,80443,"Very Small (1-5) ",,,,,,,,"Skuld",,"21-Feb-2018",,,"21-Feb-2023",,,17870.63,194,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Saga Welco","Norway",,,,,,,,"Japan","Norway"
16081149,,"Bulkers",74860,,"Medium (11-20)",,,,,,,,"West of England P&I",,"16-May-2021",2,"1 x Rudder Bulb, 1 x Hull Fin","28-Jun-2026",24.7,,16917.94,196,"Y","N",,,"Triton Navigation","Netherlands",,,,,,,,,,"Japan"
16081152,,"Bulkers",74860,77121,"Medium (11-20)",,,,,,,,"West of England P&I",,"02-Sep-2021",2,"1 x Rudder Bulb, 1 x Hull Fin","04-Aug-2026",24.7,,16917.94,196,"Y","N",,,"Fleet Management","Hong Kong",,,,,,,,,,"Japan"
16200100,,"Bulkers",64064,77158,"Large (21-50)",,,,,,,,"Gard P&I",,"03-May-2019",,,"20-May-2024",,,16215.34,185.79,"Y","N",,,"Hsin Chien Marine","Taiwan","New Spirit Line","Taiwan",,,,,,,,"Japan","Taiwan"
16196502,,"Bulkers",64064,77059,"Small (6-10) ",,"N",,,,,,"Steamship Mutual P&I",,"22-Jun-2019",,,"21-Jun-2024",,,16286.50,185.79,"Y","N",,,"Ta-Tong Marine Co.","Taiwan","Ta-Tong Marine Co.","Taiwan",,,,,,,,"Japan","Taiwan"
16196528,,"Bulkers",64064,77060,"Medium (11-20)",,"N",,,,,,"North of England P&I",,"26-Mar-2019",2,"1 x PBCF - Propeller Boss Cap Fin, 1 x Hull Fin - Oshima Shipbuilding Advanced Flipper Fin","06-Feb-2024",,,16215.03,185.79,"Y","N",,,"Anglo-Eastern UK","United Kingdom","Nippon Yusen Kaisha","Japan",,,,,,,,"Japan","Japan"
16196599,,"Bulkers",69798,77778,"Very Large (51-100)",,"N",,,,,,"UK P&I Club",,"17-Jun-2019",,,"23-Apr-2024",26.5,,16111.03,185.79,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,26.5,21,,,"Y","Japan","Canada"
16196607,,"Bulkers",74860,78353,"Large (21-50)",,"N","Y",,"OMX Copenhagen",,,"UK P&I Club",,"23-Jun-2021",,,"26-May-2026",25.1,,16922.77,196,"Y","N",,,"Synergy Maritime","India","Norden A/S","Denmark",,,,,,,,"Japan","Denmark"
16196610,,"Bulkers",69566,78169,"Very Large (51-100)",,"N",,,,,,"UK P&I Club",,"17-Mar-2021",3,"1 x Rudder Bulb - Oshima Shipbuilding, 1 x Hull Fin - Oshima Shipbuilding Advanced Flipper Fin, 1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow","05-Jan-2026",27.9,,16109.16,185.79,"Y","N",,,"Anglo-Eastern HK","Hong Kong","Fednav","Canada",,,,,,,,"Japan","Canada"
16196623,,"Bulkers",69566,78169,"Very Large (51-100)",,"N",,,,,,"UK P&I Club",,"14-Jun-2021",3,"1 x Rudder Bulb - Oshima Shipbuilding, 1 x Hull Fin - Oshima Shipbuilding Advanced Flipper Fin, 1 x Bow Enhancement - Oshima Shipbuilding SeaWorthy Bow","13-Apr-2026",27.9,,16109.16,185.79,"Y","N",,,"Fednav","Canada","Fednav","Canada",,,26.5,26.5,,,,"Japan","Canada"
16196636,,"Bulkers",69924,77060,"Small (6-10) ",,"N",,,,,,"West of England P&I",,"22-Jan-2019",,,"03-Feb-2024",,,16084.57,185.79,"Y","N",,,"Sea Globe Mgmt","Greece","Sea Globe Mgmt","Greece",,,,,,,,"Japan","Greece"
16219399,,"Bulkers",113633,77765,"Very Small (1-5) ",,"Y","Y",,,,,"Steamship Mutual P&I",,"24-Sep-2019",3,"1 x Air Lubrication System - Mitsubishi HI Mach MALS, 1 x PBCF - Propeller Boss Cap Fin, 1 x Hull Fin","28-Oct-2024",34,,22466.31,233,"N",,,,"FML Ship Mgmt.","Cyprus","A.D.M.","United States",,,,,,,,"Japan","United States"
16219407,,"Bulkers",113633,77765,"Very Small (1-5) ",,"Y","Y",,,,,"Steamship Mutual P&I",,"15-Dec-2019",3,"1 x Air Lubrication System - Mitsubishi HI Mach MALS, 1 x PBCF - Propeller Boss Cap Fin, 1 x Hull Fin","09-Feb-2025",,,22466.31,233,"N",,,,"FML Ship Mgmt.","Cyprus","A.D.M.","United States",,,,,,,,"Japan","United States"
16219410,,"Bulkers",113633,77765,"Very Small (1-5) ",,"Y","Y",,,44855,50697,"Steamship Mutual P&I",,"30-Mar-2020",3,"1 x Air Lubrication System - Mitsubishi HI Mach MALS, 1 x PBCF - Propeller Boss Cap Fin, 1 x Hull Fin","21-May-2025",,,22466.31,233,"N",,,,"FML Ship Mgmt.","Cyprus","A.D.M.","United States",,,,,,,,"Japan","United States"
16226434,,"Bulkers",95390,,"Extra Large (100+)",,,,,"Tokyo",,,"Britannia P&I",,"19-Apr-2019",,,"15-Apr-2024",,,19641.86,224.5,"N",,,,"K-Line","Japan","Wisdom Marine Group","Taiwan",,,,,,,,"Japan","Taiwan"
16226489,,"Bulkers",99131,77932,"Medium (11-20)",,"Y",,,,,,"Gard P&I",,"10-Apr-2019",,,"14-May-2024",,,20449.43,223,"N",,,,"Usui Kaiun Co. Ltd.","Japan","Mitsui OSK Lines","Japan",,,,,,,,"Japan","Japan"
16226526,,"Bulkers",87463,,"Medium (11-20)",,,,,,33851,39474,"Japan P&I",,"14-Mar-2019",,,"03-Mar-2024",,,18877.76,220,"N",,,,"Mitsubishi Ore","Japan",,,,,,,,,,"Japan"
16226539,,"Bulkers",89845,,"Very Small (1-5) ",,,,,,,,"Britannia P&I",,"07-Oct-2019",,,"14-Oct-2024",,,18856.11,220,"N",,,,"Fleet Management","Hong Kong","K-Line","Japan",,,,,,,,"Japan","Japan"
16226542,,"Bulkers",89809,77935,"Small (6-10) ",,,,,,,,"Japan P&I",,"21-May-2019",,,"19-Jun-2024",,,18882.26,220,"N",,,,"Noma Kaiun","Japan","Noma Kaiun","Japan",,,,,,,,"Japan","Japan"
16226568,,"Bulkers",89809,77935,"Medium (11-20)",,,,,,,,"North of England P&I",,"27-Jun-2019",,,"25-Sep-2024",,,18908.39,220,"N",,,,"SCF Mngt Dubai","U.A.E.","Pangaea Logistics","United States",,,,,,,,"Japan","Denmark"
16226571,,"Bulkers",89809,77935,"Medium (11-20)",,,,,,,,"North of England P&I",,"07-Jan-2020",,,"13-Feb-2025",,,18882.26,220,"N",,,,"SCF Mngt Dubai","U.A.E.","Pangaea Logistics","United States",,,,,,,,"Japan","Denmark"
16216114,,"Bulkers",75452,78629,"Extra Large (100+)",,"N",,,"Taiwan",,,"Japan P&I",52.84,"17-Aug-2019",,,"26-Aug-2024",25.2,1367,16830.96,196,"Y","N",,,"Wisdom Marine Intl","Taiwan","Wisdom Marine Group","Taiwan",12.8,11.8,25.2,24.7,19.4,19.4,"Y","Japan","Taiwan"
16216127,,"Bulkers",75312,78629,"Extra Large (100+)",,"N",,,"Taiwan",,,"Japan P&I",52.84,"12-Nov-2019",,,"14-Jan-2025",,1367,16830.96,196,"Y","N",,,"Wisdom Marine Intl","Taiwan","Wisdom Marine Group","Taiwan",,,,,,,"Y","Japan","Taiwan"
16201581,,"Bulkers",95390,,"Small (6-10) ",,,,,,,,"Japan P&I",,"18-Jan-2021",,,"11-Jan-2026",,,19641.86,224.5,"N",,,,"Minamoto Kisen","Japan","K-Line","Japan",,,,,,,,"Japan","Japan"
16201594,,"Bulkers",95390,,"Extra Large (100+)",,,,,"Taiwan",,,"Skuld",,"05-Mar-2020",,,"01-Apr-2025",,,19641.86,224.5,"N",,,,"Wisdom Marine Intl","Taiwan","Wisdom Marine Group","Taiwan",,,,,,,,"Japan","Taiwan"
16375712,,"Bulkers",,81095,"Small (6-10) ",,"Y",,,,,,,,,,,,,,19568.04,,"N",,,,"Ta Ho Maritime","Taiwan",,,,,,,,,,"Japan"
16375725,,"Bulkers",,81095,"Small (6-10) ",,"Y",,,,,,,,,,,,,,19568.04,,"N",,,,"Ta Ho Maritime","Taiwan",,,,,,,,,,"Japan"
16377482,,"Bulkers",,,"Large (21-50)",,,,,"Taiwan",,,,,,,,,,,19225.99,,"N",,,,"Taiwan Navigation","Taiwan",,,,,,,,,,"Japan"
16377495,,"Bulkers",,,,,,,,,,,,,,,,,,,19225.99,,"N",,,,,,,,,,,,,,,"Japan"
16377503,,"Bulkers",78978,81137,"Large (21-50)",,,"N",,"Taiwan",29971,34940,"Britannia P&I",,"27-Apr-2021",,,"27-Apr-2026",,,17508.12,196.8,"N",,,,"Taiwan Navigation","Taiwan","Taiwan Navigation","Taiwan",,,,,,,,"Japan","Taiwan"
16377516,,"Bulkers",78978,81137,"Large (21-50)",,,"N",,"Taiwan",,,"Gard P&I",,,,,,,,17526.70,196.8,"N",,,,"Taiwan Navigation","Taiwan","Taiwan Navigation","Taiwan",,,,,,,,"Japan","Taiwan"
16377529,,"Bulkers",78992,,"Very Small (1-5) ",,,,,,,,"North of England P&I",,"03-Feb-2021",,,"02-Feb-2026",,,17473.58,196.8,"Y",,,,"Hongfeng Shipmngt","China P.R.","TNB Ocean Shipping","Singapore",,,,,,,,"Japan","Singapore"
16377532,,"Bulkers",78992,,"Very Small (1-5) ",,,,,,,,"North of England P&I",,"21-Jul-2021",,,"20-Jul-2026",28.1,,17473.58,196.8,"Y",,,,"Hongfeng Shipmngt","China P.R.",,,12,11.3,28.1,26.9,15.3,15.9,,"Japan"
16389869,,"Bulkers",,,"Extra Large (100+)",,"Y",,,"Tokyo",,,,,,,,,,,21063.00,,"N",,,,"Nippon Yusen Kaisha","Japan","Kyushu Electric","Japan",,,,,,,,"Japan","Japan"
16389319,,"Bulkers",,81333,"Very Small (1-5) ",,"Y","N",,,,,,,"02-Dec-2021",,,"01-Dec-2026",,,21782.28,231,"N",,,,"Chugoku Sougyo","Japan","Chugoku Sougyo","Japan",,,,,,,,"Japan","Japan"
16389322,,"Bulkers",,81333,"Extra Large (100+)",,"Y","N",,"Tokyo",,,,,,,,,,,20365.72,231,"N",,,,"Mitsui OSK Lines","Japan",,,,,,,,,,"Japan"
16386497,,"Bulkers",,81261,"Large (21-50)",,,,,,,,"Britannia P&I",,"28-May-2021",,,"14-May-2026",,,13048.96,175.6,"Y",,,,"Swire Shipping","Singapore","John Swire & Sons","United Kingdom",,,,,,,,"Japan","Singapore"
16386505,,"Bulkers",,81261,"Large (21-50)",,,,,,,,"Britannia P&I",,"28-May-2021",,,"28-May-2026",,,13048.96,175.6,"Y",,,,"Swire Shipping","Singapore","John Swire & Sons","United Kingdom",,,,,,,,"Japan","Singapore"
16386518,,"Bulkers",,,"Very Large (51-100)",,,,,"Singapore",,,"Standard Club P&I",,"28-Jan-2021",,,"27-Jan-2026",,,19550.45,225.5,"N",,,,"Gurita Lintas","Indonesia","Wilmar International","Singapore",,,,,,,,"Japan","Singapore"
16386521,,"Bulkers",63784,,"Large (21-50)",,,"N",,,,,"Japan P&I",,"25-Feb-2021",,,"24-Feb-2026",,,16241.97,185.79,"Y",,,,"Shunzan Kaiun","Japan",,,,,,,,,,"Japan"
16386534,,"Bulkers",,81262,"Large (21-50)",,,,,,,,"Britannia P&I",,"11-Nov-2021",,,"11-Nov-2026",,,13048.96,175.6,"Y",,,,"Swire Shipping","Singapore","John Swire & Sons","United Kingdom",,,,,,,,"Japan","Singapore"
16386547,,"Bulkers",,81262,"Large (21-50)",,,,,,,,,,"14-Jan-2022",,,"14-Jan-2027",,,13048.96,175.6,"Y",,,,"Swire Shipping","Singapore","John Swire & Sons","United Kingdom",,,,,,,,"Japan","Singapore"
