"Listing"

"WFR Listing"
"Created 09 March 2022 19:29"


"CVN","Builder","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Group Owner Country/Region","Great Lakes Only","Call Sign","Age Scrapped","Fleet Type","Sister Vessel Code","Owner Size","Group Owner Nationality/Region"
16300835,"Imabari SB Marugame",210691,,,,20150,,"23-Sep-2017",13.84,,96904,"Diverse",,,,"MOL Treasure",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, Ø10.25m",,,"Y",,,,,,"1800","CYPRESS MARITIME (PANAMA) S.A.","Japan",,"3EUO7",,"Containerships",79405,"Extra Large (100+)","Japan"
16301016,"Samsung HI",212221,,,,20150,,,14.38,,100146,"Diverse","14-Jan-2021",,,"MOL Triumph",,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"2167","Tokei Kaiun Ltd.","Japan",,"V7FQ8",,"Containerships",79404,"Extra Large (100+)","Japan"
16301029,"Samsung HI",212221,,,,20150,,,14.93,,100146,"Diverse","05-Jan-2022",,,"MOL Trust",,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"2168","SUNNY RIVER LINE S.A.","Japan",,"V7LF7",,"Containerships",79404,"Extra Large (100+)","Japan"
16301032,"Samsung HI",212221,,,,20150,,,14.21,,100146,"Diverse","16-Apr-2021",,,"MOL Tribute",65063,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"2169","Elizabeth Ship Holding S.A.","Japan",,"V7PO8",,"Containerships",79404,"Extra Large (100+)","Japan"
16301045,"Samsung HI",212221,,,,20150,,"17-Jun-2017",14.11,,100146,"Diverse","30-Jun-2021",,,"MOL Tradition",65063,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"2170","FLORA SHIP HOLDING S.A.","Japan",,"V7WF4",,"Containerships",79404,"Extra Large (100+)","Japan"
16301061,"Imabari SB Saijo",217612,,,,20150,,"04-Nov-2017",15.41,,100439,"Diverse","03-Oct-2020",,,"Ever Golden",61419,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 79rpm",,,"Y",,,,,,"8191","PEDREGAL MARITIME S.A.","Japan",,"H9TK",,"Containerships",79884,"Extra Large (100+)","Japan"
16301074,"Imabari SB Marugame",217612,,,13711.4,20150,,"22-Feb-2019",16.12,,100439,"Diverse",,,,"Ever Govern",61419,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 79rpm",,,"Y",,,,,,"1878","Yamasa New Pulsar V5 SA & Shoei Kisen Kaisha, Ltd.","Japan",,"HPUI",,"Containerships",79399,"Extra Large (100+)","Japan"
16301087,"Imabari SB Marugame",217612,,,,20150,,"02-Feb-2018",16.41,,100439,"Diverse","03-Jul-2020",,,"Ever Goods",61419,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 79rpm",,,"Y",,,,,,"1876","Los Halillos Shipping Co, SA","Japan",,"3FRV5",,"Containerships",79399,"Extra Large (100+)","Japan"
16301090,"Imabari SB Marugame",217612,,,14750.45,20150,,"28-May-2019",15.39,,100439,"Diverse",,,,"Ever Greet",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 79rpm",,,"Y",,,,,,"1837","SUN LANES SHIPPING S.A.","Japan",,"3FLF4",,"Containerships",79399,"Extra Large (100+)","Japan"
16301108,"Imabari SB Marugame",217612,,,,20150,,"09-May-2018",14.61,,100439,"Diverse","15-May-2020",,,"Ever Given",61419,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 79rpm",,,"Y",,,,,,"1833","LUSTER MARITIME S.A. (10.0 PCT), HIGAKI SANGYO KAISHA, LTD. (90.0 PCT)","Japan",,"H3RC",,"Containerships",79399,"Extra Large (100+)","Japan"
16301124,"Imabari SB Marugame",217612,,,,20150,,"09-Aug-2018",16.32,,100439,"Diverse","21-Jan-2020",,,"Ever Grade",61419,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 79rpm",,,"Y",,,,,,"1834","SUN LANES SHIPPING S.A.","Japan",,"3FZS6",,"Containerships",79399,"Extra Large (100+)","Japan"
16301290,"Ningbo Boda SB",6621,,,,530,,,9.71,,3707,"Sub-Panamax Container",,,,"Meratus Kahayan",,"1 x Propeller (Aft Centre) (mechanical)",,,,,,,,,,,"Indonesia",,"PLMT",,"Containerships",,"Very Large (51-100)","Indonesia"
16302189,"COSCO HI (Zhoushan)",34882,,,,3596,,"06-Mar-2017",13.98,,16947,"Post-Panamax Container",,,,"Vistula Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 84rpm",,,,,,,,,"N688","Maersk A/S","Denmark",,"OWYC2",,"Containerships",79432,"Extra Large (100+)","Denmark"
16302192,"COSCO HI (Zhoushan)",34882,,,,3596,,"06-Jun-2017",13.24,,16947,"Post-Panamax Container",,,,"Volga Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 84rpm",,,,,,,,,"N689","Maersk A/S","Denmark",,"OWJV2",,"Containerships",79432,"Extra Large (100+)","Denmark"
16302200,"COSCO HI (Zhoushan)",34882,,,,3596,,"10-Jul-2017",14.23,,16947,"Post-Panamax Container",,,,"Vayenga Maersk",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"N690","Maersk A/S","Denmark",,"OWCF2",,"Containerships",79432,"Extra Large (100+)","Denmark"
16302213,"COSCO HI (Zhoushan)",34882,,,,3596,,"05-Aug-2017",13.24,,16947,"Post-Panamax Container",,,,"Venta Maersk",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"N691","Maersk A/S","Denmark",,"OWHH2",,"Containerships",79432,"Extra Large (100+)","Denmark"
16302239,"COSCO HI (Zhoushan)",34882,,,,3596,,"28-Oct-2017",13.2,,16947,"Post-Panamax Container",,,,"Vuoksi Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 84rpm",,,,,,,,,"N692","Maersk A/S","Denmark",,"OWVA2",,"Containerships",79432,"Extra Large (100+)","Denmark"
16302242,"COSCO HI (Zhoushan)",34882,,,,3596,,"25-Nov-2017",13.6,,16947,"Post-Panamax Container",,,,"Vilnia Maersk",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"N693","Maersk A/S","Denmark",,"OWXJ2",,"Containerships",79432,"Extra Large (100+)","Denmark"
16302255,"COSCO HI (Zhoushan)",34882,,,,3596,,"09-Jan-2018",13.42,,16947,"Post-Panamax Container",,,,"Vaga Maersk",,"1 x FP Propeller (Aft Centre) (mechanical), 84rpm",,,,,,,,,"N694","Maersk A/S","Denmark",,"OWAO2",,"Containerships",79432,"Extra Large (100+)","Denmark"
16302376,"Samsung HI",94440,,,,9300,,"06-Nov-2015",16.5,,52015,"Handymax Bulker",,,,"CMA CGM Tanya",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), MMG, 84rpm",,,"Y",,,"Y",,,"2116","OCEAN SPIRIT SHIPPING PTE. LIMITED","Hong Kong",,"9HA4199",,"Containerships",79437,"Large (21-50)","China P.R."
16302389,"Samsung HI",94440,,,,9300,,"14-Nov-2015",16.18,,52015,"Handymax Bulker","23-Apr-2021",,,"CMA CGM Jacques Junior",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), MMG, 84rpm",,,"Y",,,"Y",,,"2117","Ocean Shark Shipping PTE. Limited","Hong Kong",,"9HA4198",,"Containerships",79437,"Large (21-50)","China P.R."
16302721,"Dae Sun Shipbuilding",18318,,,,1785,,"22-Sep-2016",13.72,,7404,"Handysize Bulker",,,,"KMTC Bangkok",,"1 x FP Propeller (Aft Centre) (mechanical), Hae Yang, 104rpm",,,,,,,,,"597","Doris Management Corp.","Greece",,"D5ML2",,"Containerships",79446,"Medium (11-20)","Greece"
16302734,"Dae Sun Shipbuilding",18318,,,,1785,,"19-Oct-2016",13.62,,7404,"Handysize Bulker",,,,"KMTC Laem Chabang",,"1 x FP Propeller (Aft Centre) (mechanical), Hae Yang, 104rpm",,,,,,,,,"598","LONGLI INTERNATIONAL SHIP LEASE CO., LIMITED","Greece",,"D5MP9",,"Containerships",79446,"Medium (11-20)","Greece"
16303210,"Daewoo (DSME)",192237,,,,19224,,,15.17,,111432,"Diverse","18-Apr-2022",,,"MSC Jade",62324,"1 x FP Propeller (Aft Centre) (mechanical), 82rpm",,,"Y",,,,,,"4296","OCEAN WIND SHIPPING LIMITED","China P.R.",,"D5LH6",,"Containerships",79362,"Large (21-50)","China P.R."
16303223,"Daewoo (DSME)",194308,,,,19224,,"10-Jun-2016",15.21,,112221,"Diverse","07-Aug-2022",,,"MSC Mirja",62388,"1 x FP Propeller (Aft Centre) (mechanical), 82rpm",,,"Y",,,,,,"4299","OCEAN VOICE SHIPPING LIMITED","China P.R.",,"D5LI6",,"Containerships",79362,"Large (21-50)","China P.R."
16303236,"Daewoo (DSME)",194308,,,,19224,,"11-Nov-2016",15.44,,112221,"Handymax Bulker","07-May-2021",,,"MSC Tina",62388,"1 x FP Propeller (Aft Centre) (mechanical), 82rpm",,,"Y",,,"Y",,,"4301","SEA 45 LEASING CO. LIMITED","Hong Kong",,"D5NB7",,"Containerships",79362,"Large (21-50)","China P.R."
16303249,"Huangpu Wenchong",17500,,,,1707,,"05-Jul-2015",15.05,,7350,"Sub-Panamax Container",,634,1073,"Guangzhou Trader",8715,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila CME, 105rpm",,,,,,,,,"486","Summer Wind Shipping Ltd.","United Kingdom",,"9HA4350",,"Containerships",79458,"Very Large (51-100)","Greece"
16303252,"Huangpu Wenchong",17674,,,1771,1707,,"31-Mar-2016",14.1,,7350,"General Cargo",,634,1073,"G. Box",8715,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila CME",,,,,,,,,"487","Fortune Harbin Shipping Limited","United Kingdom",,"D5QP2",,"Containerships",79458,"Large (21-50)","United Kingdom"
16303265,"SCS Shipbuilding",91883,,,,9400,,"15-Jan-2016",16.52,,53022,"Diverse","05-Nov-2019",,,"MSC Branka",31811,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 84rpm",,,"Y",,,"Y",,,"H3005","Hai Kuo Shipping 1305 Ltd.","China P.R.",,"CQYL",,"Containerships",78668,"Large (21-50)","China P.R."
16303278,"Hudong Zhonghua",94469,,,,9400,,,17.02,,53022,"Diverse","05-May-2020",,,"MSC Sasha",31811,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 84rpm",,,"Y",,,"Y",,,"H3006","Hai Kuo Shipping 1306 Limited","China P.R.",,"CQYR",,"Containerships",78668,"Large (21-50)","China P.R."
16303281,"Hudong Zhonghua",94469,,,,9400,,,16.07,,53022,"Bulker","17-Dec-2019",,,"MSC Michela",31811,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 84rpm",,"Y","Y",,,"Y",,,"H3007","Ample Pointer Ltd.","China P.R.",,"CQID5",,"Containerships",78668,"Extra Large (100+)","China P.R."
16303294,"SCS Shipbuilding",94469,,,,9400,,"15-Jun-2016",16.53,,53022,"Bulker","18-May-2020",,,"MSC Clea",31811,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 84rpm",,"Y","Y",,,"Y",,,"H3008","Bexton Limited","China P.R.",,"CQID6",,"Containerships",78668,"Extra Large (100+)","China P.R."
16303357,"Zhenjiang Anfeng",4038,,,,400,,,9.31,,,"Sub-Panamax Container",,,,"Icon Corintus",,"2 x Propeller (Aft) (mechanical)",,,,,,,,,,"Pt. Indo Container Lines","Indonesia",,"YBFU",,"Containerships",,"Very Small (1-5) ","Indonesia"
16303423,"Huangpu Wenchong",17674,,,,1714,852,"15-Dec-2015",13.01,,8103,"Sub-Panamax Container",,,,"Olympia",8578,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila CME, 105rpm",,,,,,,,,"469","MS Hansa Flottbek Feeder VI GmbH & Co. KG","Germany",,"V7FC7",,"Containerships",79462,"Medium (11-20)","Germany"
16303436,"Huangpu Wenchong",17907,,,1800,1714,852,"12-Jun-2016",14.32,,8103,"Sub-Panamax Container",,,,"Ophelia",8200,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila CME, 105rpm",,,,,,,,,"470","Fortune Aspiration II Shipping Limited","Germany",,"V7DF6",,"Containerships",79462,"Medium (11-20)","Germany"
16304596,"Samsung HI",210890,,,,21413,,"24-Dec-2016",15.84,,63279,"Post-Panamax Container",,,,"OOCL Hong Kong",63651,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 78.50rpm",,,,,,"Y",,,"2172","Yamasa Shipholding 2172 SA","China P.R.",,"VRQL9",,"Containerships",79496,"Very Large (51-100)","China P.R."
16304604,"Samsung HI",210890,,,,21413,,"01-Apr-2017",16.04,,63279,"Post-Panamax Container",,,,"OOCL Germany",63651,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 78.50rpm",,,,,,"Y",,,"2173","FPG Shipholding Panama 38 SA","China P.R.",,"VRQS3",,"Containerships",79496,"Very Large (51-100)","China P.R."
16304617,"Samsung HI",210890,,,,21413,,"28-May-2017",15.89,,63279,"Post-Panamax Container",,,,"OOCL Japan",63651,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 78.50rpm",,,,,,"Y",,,"2174","Ever Bright Shipping, SA & Southern Route Maritime, SA","China P.R.",,"VRQX5",,"Containerships",79496,"Very Large (51-100)","China P.R."
16304620,"Samsung HI",210890,,,,21413,,"08-Jul-2017",16.1,,63279,"Post-Panamax Container",,,,"OOCL United Kingdom",63651,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 78.50rpm",,,,,,"Y",,,"2175","NEWCONTAINER NO. 83 (MARSHALL ISLANDS) SHIPPING INC.","China P.R.",,"VRQZ8",,"Containerships",79496,"Very Large (51-100)","China P.R."
16304633,"Samsung HI",210890,,,,21413,,"27-Aug-2017",16.18,,63279,"Post-Panamax Container",,,,"OOCL Scandinavia",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 78.50rpm",,,,,,"Y",,,"2176","Newcontainer No. 85 (Marshall Islands) Shipping Inc.","China P.R.",,"VRRB8",,"Containerships",79496,"Very Large (51-100)","China P.R."
16304646,"Samsung HI",210890,,,,21413,,"21-Oct-2017",15.63,,63279,"Post-Panamax Container",,,,"OOCL Indonesia",63651,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 78.50rpm",,,,,,"Y",,,"2177","Yamasa Shipholding 2177 SA","China P.R.",,"VRRH6",,"Containerships",79496,"Very Large (51-100)","China P.R."
16304712,"HHIC-Phil (Subic SY)",112836,,,,11010,,"29-Dec-2016",16.89,,62337,"Post-Panamax Container",,,,"Cape Artemisio",30823,"1 x FP Propeller (Aft Centre) (mechanical), 80rpm",,"Y",,,,,,,"P0152","SKERRETT MARITIME CO.","Greece",,"9HA4529",,"Containerships",78697,"Extra Large (100+)","Greece"
16304725,"HHIC-Phil (Subic SY)",219277,,,,20600,,"19-Aug-2017",16.14,,99813,"Post-Panamax Container","03-Oct-2019",,,"CMA CGM Antoine de Saint Exupery",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), MMG",,,,,,,,,"P0149","CAROLINE 66","France",,"9HA5316",,"Containerships",79499,"Extra Large (100+)","France"
16304738,"HHIC-Phil (Subic SY)",219277,,,,20600,,"15-Dec-2017",16.71,,99813,"Post-Panamax Container","05-Oct-2019",,,"CMA CGM Jean Mermoz",,"1 x FP Propeller (Aft Centre) (mechanical), MMG",,,,,,,,,"P0150","SNC SALCEDO","France",,"9HA4798",,"Containerships",79499,"Extra Large (100+)","France"
16304741,"HHIC-Phil (Subic SY)",219277,,,14736.06,20600,,"21-Apr-2018",16.79,,99813,"Post-Panamax Container","20-Dec-2019",,,"CMA CGM Louis Bleriot",,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 80rpm",,,,,,,,,"P0151","CAROLINE 67 SAS","France",,"9HA4811",,"Containerships",79499,"Extra Large (100+)","France"
16305098,"HHIC-Phil (Subic SY)",113112,,,2050,11037,,"14-Apr-2017",16.68,,62337,"Post-Panamax Container","18-Apr-2020",6450,4587,"MSC Shuba B",30823,"1 x FP Propeller (Aft Centre) (mechanical), 71.40rpm",,"Y",,,,,,,"P0145","Sea 27 Leasing Co Ltd","Canada",,"CQIP2",,"Containerships",79508,"Extra Large (100+)","Canada"
16305106,"HHIC-Phil (Subic SY)",113112,,,5200,11037,,"14-Apr-2017",16.81,,62337,"Post-Panamax Container","30-Apr-2020",6450,4587,"MSC Shreya B",30823,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"P0146","Sea 28 Leasing Co Ltd","Canada",,"CQIP3",,"Containerships",79508,"Extra Large (100+)","Canada"
16305119,"HHIC-Phil (Subic SY)",113112,,,5200,11037,,"19-Aug-2017",16.8,,62337,"Post-Panamax Container","14-Jan-2020",6450,4587,"MSC Madhu B",30823,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"P0147","Sea 29 Leasing Co Ltd","Canada",,"CQIP6",,"Containerships",79508,"Extra Large (100+)","Canada"
16305122,"HHIC-Phil (Subic SY)",113112,,,5200,11037,,"27-Apr-2017",16.83,,62337,"Post-Panamax Container","08-Dec-2019",6450,4587,"MSC Nitya B",30823,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"P0148","Hai Kuo Shipping 2047c Ltd.","Canada",,"CQIP4",,"Containerships",79508,"Extra Large (100+)","Canada"
16305272,"Hyundai Samho HI",118945,,,,11519,,"09-Sep-2016",16.44,,52240,"Post-Panamax Container",,,,"Valparaiso Express",31101,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN)",,,,,,,,,"S832","Hapag Lloyd Aktiengesellschaft","Germany",,"DJPZ2",,"Containerships",79512,"Extra Large (100+)","Germany"
16305285,"Hyundai Samho HI",118945,,,,11519,,"09-Sep-2016",16.93,,52240,"Post-Panamax Container",,,,"Callao Express",31101,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN)",,,,,,,,,"S833","Hapag Lloyd Aktiengesellschaft","Germany",,"DJQA2",,"Containerships",79512,"Extra Large (100+)","Germany"
16305298,"Hyundai Samho HI",118945,,,,11519,,,16.99,,52240,"Post-Panamax Container",,,,"Cartagena Express",31101,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN)",,,,,,,,,"S834","Hapag Lloyd Aktiengesellschaft","Germany",,"DJQB2",,"Containerships",79512,"Extra Large (100+)","Germany"
16305306,"Hyundai Samho HI",118945,,,,11519,,,16.46,,52240,"Post-Panamax Container",,,,"Guayaquil Express",31101,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN)",,,,,,,,,"S835","Hapag Lloyd Aktiengesellschaft","Germany",,"DJQC2",,"Containerships",79512,"Extra Large (100+)","Germany"
16305319,"Hyundai Samho HI",118945,,,,11519,,,16.77,,52240,"Post-Panamax Container",,,,"Santos Express",31101,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN)",,,,,,,,,"S836","Hapag Lloyd Aktiengesellschaft","Germany",,"DJQD2",,"Containerships",79512,"Extra Large (100+)","Germany"
16305498,"HHIC-Phil (Subic SY)",113112,,,5200,11037,,"30-Aug-2017",16.58,,62337,"Post-Panamax Container","09-May-2020",6450,4587,"MSC Yashi B",30823,"1 x FP Propeller (Aft Centre) (mechanical)",,"Y",,,,,,,"P0153","SPDBFL No. One Hundred & Twenty-Three (Shanghai) Ship Leasing Co. Ltd.","Canada",,"CQIP7",,"Containerships",79508,"Extra Large (100+)","Canada"
16305922,"Daewoo (DSME)",214286,,,14378,20568,,,15.85,,78836,"Post-Panamax Container","19-Jan-2020",,,"Madrid Maersk",59677,"2 x FP Propeller (Aft) (electro-mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm AC",,,,,,,,,"4302","MAERSK A/S","Denmark",,"OWMD2",,"Containerships",79527,"Extra Large (100+)","Denmark"
16305935,"Daewoo (DSME)",214286,,,14378,20568,,,15.77,,78836,"Post-Panamax Container","11-Apr-2020",,,"Munich Maersk",59677,"2 x FP Propeller (Aft) (electro-mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm AC",,,,,,,,,"4303","MAERSK A/S","Denmark",,"OWCH2",,"Containerships",79527,"Extra Large (100+)","Denmark"
16305948,"Daewoo (DSME)",214286,,,14378,19630,,"08-Apr-2017",14.8,,78836,"Post-Panamax Container","06-Sep-2020",,,"Moscow Maersk",59677,"2 x FP Propeller (Aft) (electro-mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm AC",,,,,,,,,"4304","MAERSK A/S","Denmark",,"OWCM2",,"Containerships",79527,"Extra Large (100+)","Denmark"
16305951,"Daewoo (DSME)",214286,,,14378,20568,,"13-May-2017",16.07,,78836,"Post-Panamax Container","28-Apr-2020",,,"Milan Maersk",59677,"2 x FP Propeller (Aft) (electro-mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm AC",,,,,,,,,"4305","MAERSK A/S","Denmark",,"OWGK2",,"Containerships",79527,"Extra Large (100+)","Denmark"
16305964,"Daewoo (DSME)",214286,,,14378,20568,,"17-Jun-2017",16.37,,78836,"Post-Panamax Container","01-Jan-2021",,,"Monaco Maersk",59677,"2 x FP Propeller (Aft) (electro-mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm AC",,,,,,,,,"4306","MAERSK A/S","Denmark",,"OWNL2",,"Containerships",79527,"Extra Large (100+)","Denmark"
16305977,"Daewoo (DSME)",214286,,,14378,20568,,,16.51,,78836,"Post-Panamax Container","31-Dec-2019",,,"Marseille Maersk",59677,"2 x FP Propeller (Aft) (electro-mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm AC",,,,,,,,,"4307","MAERSK A/S","Denmark",,"OWPU2",,"Containerships",79527,"Extra Large (100+)","Denmark"
16305980,"Daewoo (DSME)",214286,,,14378,20568,,"18-Sep-2017",16.36,,78836,"Post-Panamax Container","15-Apr-2020",,,"Manchester Maersk",59677,"2 x FP Propeller (Aft) (electro-mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm AC",,,,,,,,,"4308","MAERSK A/S","Denmark",,"OWAV2",,"Containerships",79527,"Extra Large (100+)","Denmark"
16305993,"Daewoo (DSME)",214286,,,14378,20568,,"04-Nov-2017",15.93,,78836,"Post-Panamax Container","11-Jun-2020",,,"Murcia Maersk",,"2 x FP Propeller (Aft) (electro-mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm AC",,,,,,,,,"4309","MAERSK A/S","Denmark",,"OWTB2",,"Containerships",79527,"Extra Large (100+)","Denmark"
16306008,"Daewoo (DSME)",214286,,,14378,20568,,"02-Dec-2017",15.82,,78836,"Post-Panamax Container","09-Feb-2021",,,"Manila Maersk",59677,"2 x FP Propeller (Aft) (electro-mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm AC",,,,,,,,,"4310","MAERSK A/S","Denmark",,"OWPP2",,"Containerships",79527,"Extra Large (100+)","Denmark"
16306011,"Daewoo (DSME)",214286,,,14378,20568,,"02-Dec-2017",16.32,,78836,"Post-Panamax Container","28-Aug-2020",,,"Mumbai Maersk",59677,"2 x FP Propeller (Aft) (electro-mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm AC",,,,,,,,,"4311","MAERSK A/S","Denmark",,"OWNQ2",,"Containerships",79527,"Extra Large (100+)","Denmark"
16306024,"Daewoo (DSME)",214286,,,14378.3,20568,,"02-Mar-2018",15.69,,78836,"Post-Panamax Container","14-Mar-2020",,,"Maastricht Maersk",59631,"2 x FP Propeller (Aft) (electro-mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 70.50rpm AC",,,,,,,,,"4312","MAERSK A/S","Denmark",,"OWSE2",,"Containerships",79527,"Extra Large (100+)","Denmark"
16306037,"Hyundai HI (Ulsan)",187587,,,,19200,,"30-Sep-2016",15.06,,85485,"Container","29-Nov-2019",,,"SFL Tagus",47893,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN)",,"Y","Y",,,,,,"2842","XINDE INTERNATIONAL SHIP LEASE CO., LIMITED","Cyprus",,"D5ML5",,"Containerships",79528,"Very Large (51-100)","Norway"
16306040,"Hyundai HI (Ulsan)",187587,,,,19200,,"25-Nov-2016",15,,85485,"Container","08-Dec-2019",,,"SFL Tiber",47893,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN)",,"Y","Y",,,,,,"2843","XINSHI INTERNATIONAL SHIP LEASE CO., LIMITED","Cyprus",,"D5ND7",,"Containerships",79528,"Very Large (51-100)","Norway"
16306411,"Jiangsu New YZJ",31370,,,,2782,,"23-May-2017",14.19,,11532,"Container",,,,"Bright",14955,"1 x FP Propeller (Aft Centre) (mechanical), Changzhou Zhonghai",,,,,,,,,"YZJ2014-1172","Cas Bright Ltd.","Germany",,"CQIS7",,"Containerships",79537,"Very Large (51-100)","Germany"
16306558,"Jiangsu New YZJ",112967,,,,10100,,"28-Oct-2016",16.51,,59440,"Diverse",,5522,4578,"Navigare Collector",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima",,,"Y",,,,,,"YZJ2014-1170","MIF I no. 10 K/S","Denmark",,"OXGL2",,"Containerships",79546,"Large (21-50)","Denmark"
16306653,"Ningbo Boda SB",6621,,,,530,,,9.65,,3707,"Sub-Panamax Container",,,,"Meratus Katingan",,"1 x Propeller (Aft) (mechanical)",,,,,,,,,,,"Indonesia",,"YBAT2",,"Containerships",79785,"Very Large (51-100)","Indonesia"
16307513,"Dae Sun Shipbuilding",18278,,,,1785,,,15.49,,7637,"Sub-Panamax Container","17-Oct-2019",551,1234,"Dongjin Voyager",8377,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"603","DONGJIN SHIPPING CO., LTD.","South Korea",,"D7SB",,"Containerships",,"Medium (11-20)","South Korea"
16307942,"Hyundai HI (Ulsan)",140872,,,,14414,,"25-Dec-2016",16.43,,64226,"Diverse",,,,"CMA CGM G. Washington",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), HHI-EMD (HiMSEN), 77rpm",,,"Y",,,"Y",,,"2855","Haotong International Ship Lease Co., Limited","China P.R.",,"9HA5003",,"Containerships",79578,"Very Large (51-100)","China P.R."
16307955,"Hyundai HI (Ulsan)",140872,,,,14414,,"07-Mar-2017",16.1,,64226,"Diverse","27-Dec-2020",,,"CMA CGM A. Lincoln",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), HHI-EMD (HiMSEN), 77rpm",,,"Y",,,"Y",,,"2856","Haotian International Ship Lease Co., Limited","China P.R.",,"9HA4969",,"Containerships",79578,"Very Large (51-100)","China P.R."
