"Listing"

"WFR Listing"
"Created 15 February 2022 02:21"


"CVN","IMO Number","Name","Built Date","Owner","Status","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","Beta Atlantic/Pacific Based (Last 12 Months)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Strengthened for Heavy Cargo","Strengthened for Ore","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Box Hold Ind","Group Owner Country/Region","Great Lakes Only","Call Sign"
16256457,9703411,"CL Contigo","01-Jun-2015","Conti-Lines","In Service",25442,,,,"Atlantic/Pacific",,,"06-Apr-2015",11.63,53.9,13068,"Y",,"Handymax Bulker",,,,"CL Contigo",16429,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Wuhan Heavy, 99rpm",,,,,,,,,"HT388-138","Conti Lines NV",,"Belgium",,"ONLE"
16328389,9794472,"Eike Oldendorff","01-Jan-2017","Oldendorff Carriers","In Service",25431,,,,"Atlantic/Pacific",,,"27-Sep-2016",11.89,,12598,,,"Bulker",,,,"Eike Oldendorff",14757,"1 x FP Propeller (Aft Centre) (mechanical), Zhenjiang Tongzhou, 127rpm",,,,,,,,,"JLZ9150412","Oldendorff Carriers GmbH & Co. KG","Y","Germany",,"CQYO"
16328392,9794484,"Edgar Oldendorff","01-Feb-2017","Oldendorff Carriers","In Service",25431,,,,"Atlantic/Pacific",,,"05-Nov-2016",11.86,,12593,,,"Bulker",,,,"Edgar Oldendorff",14757,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"JLZ9150413","Oldendorff Carriers GmbH & Co. KG","Y","Germany",,"CQYN"
16238895,9676591,"Eckert Oldendorff","01-Aug-2014","Oldendorff Carriers","In Service",25431,,,1200,"Atlantic/Pacific",,,"29-Apr-2014",12.05,50,12601,,,"Bulker",,,,"Eckert Oldendorff",14757,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",24,,,,,,,,"JLZ9120417","OLDENDORFF CARRIERS GMBH & CO. KG","Y","Germany",,"CQAW"
16238903,9676606,"Emma Oldendorff","01-Oct-2014","Oldendorff Carriers","In Service",25431,,,1200,"Atlantic/Pacific",,,"11-Jul-2014",11.93,50,12598,,,"Bulker",,,,"Emma Oldendorff",14757,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",24,,,,,,,,"JLZ9120418","Oldendorff Carriers GmbH & Co. KG","Y","Germany",,"9HA3708"
16238916,9676618,"Eibe Oldendorff","01-Jan-2015","Oldendorff Carriers","In Service",25431,,,1200,"Atlantic/Pacific",,,"17-Sep-2014",12.19,50,12594,,,"Bulker","02-Sep-2019",,,"Eibe Oldendorff",14757,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",24,,,,,,,,"JLZ9120419","Oldendorff Carriers GmbH & Co. KG","Y","Germany",,"CQEH9"
16273991,9717656,"Elisabeth Oldendorff","01-Oct-2015","Oldendorff Carriers","In Service",25431,,,1200,"Atlantic/Pacific",,,"24-Jun-2015",11.91,50,12598,,,"Bulker",,,,"Elisabeth Oldendorff",14757,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",24,,,,,,,,"JLZ9120423","Oldendorff Carriers GmbH & Co. KG","Y","Germany",,"CQAP"
16274006,9717668,"Edwine Oldendorff","01-Jan-2016","Oldendorff Carriers","Idle",25431,,,1200,"Atlantic/Pacific",,,"25-Sep-2015",12.02,50,12606,,,"Bulker",,,,"Edwine Oldendorff",14757,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",24,,,,,,,,"JLZ9120424","Oldendorff Carriers GmbH & Co. KG","Y","Germany",,"CQEH7"
16274019,9717670,"Erna Oldendorff","01-Mar-2016","Oldendorff Carriers","In Service",25431,,,1200,"Atlantic/Pacific",,,"28-Oct-2015",12.13,50,12599,,,"Bulker",,,,"Erna Oldendorff",14757,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",24,,,,,,,,"JLZ9120425","Oldendorff Carriers GmbH & Co. KG","Y","Germany",,"CQEW2"
16240814,9702613,"Edward Oldendorff","01-Mar-2015","Oldendorff Carriers","In Service",25431,,,1200,"Atlantic/Pacific",,,"28-Oct-2014",12.27,50,12596,,,"Bulker",,,,"Edward Oldendorff",14757,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",24,,,,,,,,"JLZ9120420","Oldendorff Carriers GmbH & Co. KG","Y","Germany",,"CQET8"
16240827,9702625,"Elsa Oldendorff","01-Jul-2015","Oldendorff Carriers","In Service",25431,,,1200,"Atlantic/Pacific",,,"22-Mar-2015",12.22,50,12598,,,"Bulker","01-Jul-2020",,,"Elsa Oldendorff",14757,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",24,,,,,,,,"JLZ9120421","Rosewater Maritime Inc.","Y","Germany",,"CQAS"
16255768,9702637,"Ernst Oldendorff","01-Sep-2015","Oldendorff Carriers","In Service",25431,,,1200,"Atlantic/Pacific",,,"06-May-2015",12.42,50,12593,,,"Bulker",,,,"Ernst Oldendorff",14757,"1 x FP Propeller (Aft Centre) (mechanical), 117rpm",24,,,,,,,,"JLZ9120422","Oldendorff Carriers GmbH & Co. KG","Y","Germany",,"CQAU"
16366073,9758301,"Maestro Emerald","01-Jun-2020","Maestro Shipping SA","In Service",25427,,,1683.5,"Atlantic/Pacific",,,"07-Feb-2020",12.65,,12919,"Y",,"Handysize Bulker",,,,"Maestro Emerald",,"1 x FP Propeller (Aft Centre) (mechanical), 110rpm",,,,,,,,,"718","MAESTRO EMERALD INC.",,"Switzerland",,"V7A2913"
16366086,9756250,"Maestro Sapphire","01-Jun-2020","Maestro Shipping SA","In Service",25427,,,1683.5,"Atlantic",,,"03-Apr-2020",11.98,,12919,"Y",,"Handysize Bulker",,,,"Maestro Sapphire",,"1 x FP Propeller (Aft Centre) (mechanical), 110rpm",,,,,,,,,"728","MAESTRO SAPPHIRE INC.",,"Switzerland",,"V7A2960"
16312054,9786047,"La Fresnais","01-Jan-2018","Ocean Yield","In Service",25330,,,,"Atlantic/Pacific",,,"30-Aug-2017",11.12,,13386,,,"Diverse",,,,"La Fresnais",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Wuhan Heavy",,,"Y",,,,,,"N152","OCY LOCKHART 1 LIMITED","Y","Norway",,"VRRN6"
16312067,9786059,"La Loirais","01-Mar-2018","Unknown","In Service",25330,,,,"Atlantic",,,"29-Nov-2017",11.48,,13383,,,,,,,"La Loirais",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Wuhan Heavy",,,"Y",,,,,,"N153","Salter Shipping SA","Y","Unknown",,"VRRT5"
16232556,9638147,"Cielo Di Monaco","01-Jul-2014","D'Amico Soc di Nav","In Service",25303,,,,"Atlantic/Pacific",,,,11.54,51.12,12983,"Y",,"Crude/Products Tanker",,,,"Cielo Di Monaco",16780,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",24,"Y",,,,,,,"H2284","D'Amico Dry D.A.C","Y","Italy",,"9HA3501"
16232619,9707742,"Cielo di Angra","01-Oct-2015","D'Amico Ireland","Idle",25303,,,,"Atlantic/Pacific",,,"20-Jun-2015",12.01,51.12,12983,"Y",,"Bulker",,,,"Cielo di Angra",16780,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",24,,,,,,,,"BC38K-DM08","D'AMICO DRY D.A.C","Y","Italy",,"LXCV"
16232622,9707754,"Cielo di Tampa","01-May-2016","D'Amico Ireland","In Service",25303,,,,"Atlantic/Pacific",,,"19-Aug-2015",11.83,51.12,12983,"Y",,"Bulker",,,,"Cielo di Tampa",16780,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",24,,,,,,,,"BC38K-DM09","D'Amico DRY DAC","Y","Italy",,"D5KJ8"
16232585,9663740,"Cielo Di Virgin Gorda","01-Feb-2015","D'Amico Ireland","In Service",25303,,,,"Atlantic/Pacific",,,,11.49,51.12,13035,"Y",,"Bulker",,,,"Cielo Di Virgin Gorda",16780,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",24,,,,,,,,"H2287","D'Amico DRY DAC","Y","Italy",,"D5IC5"
16232598,9663776,"Cielo di Valparaiso","01-Jun-2015","D'Amico Ireland","In Service",25303,,,,"Atlantic/Pacific",,,,11.84,51.12,13035,"Y",,"Bulker",,,,"Cielo di Valparaiso",16780,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",24,,,,,,,,"H2288","D'Amico Dry D.A.C","Y","Italy",,"9HA3928"
16232606,9695640,"Arcadia","01-Aug-2015","Seven Seas Maritime","In Service",25303,,,,"Atlantic/Pacific",,,"22-Apr-2015",11.81,51.12,12983,"Y",,"Handysize Bulker",,,,"Arcadia",16780,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",24,,,,,,,,"BC38K-DM07","VERVERATO MARITIME INC","Y","United Kingdom",,"9HA4016"
16232572,9663738,"Amber Lagoon","01-Jan-2015","MACS","In Service",25303,,,,"Atlantic/Pacific",,,,11.95,51.12,12983,"Y",,"General Cargo",,,,"Amber Lagoon",16780,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",24,,,,,,,,"H2286","Fjord Schiffahrtsgesellschaft mbH","Y","Germany",,"V7A4508"
16259182,9727493,"Tczew","01-Dec-2017","Polish Steamship Co","In Service",25278,,,,"Atlantic",,,,11.66,,,"Y",,"Handysize Bulker",,,,"Tczew",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,"Y",,,"BC38K-PZ05","Jupiter Five Shipping Limited","Y","Poland",,"D5JE3"
16259195,9727508,"Drawno","01-Sep-2018","Polish Steamship Co","In Service",25278,,,,"Atlantic",,,,11.91,,,"Y",,"Handysize Bulker",,,,"Drawno",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,"Y",,,"BC38K-PZ06","Jupiter Six Shipping Limited","Y","Poland",,"D5JE4"
16259203,9727510,"Karlino","01-Jul-2019","Polish Steamship Co","In Service",25278,,,,"Atlantic/Pacific",,,"07-May-2019",12.02,,,"Y",,"Handysize Bulker",,,,"Karlino",,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",,,,,,"Y",,,"BC38K-PZ07","Jupiter Seven Shipping Limited","Y","Poland",,"D5JE5"
16259216,9727522,"Sopot","01-Oct-2019","Polish Steamship Co","In Service",25278,,,,"Atlantic",,,,11.57,,13009,"Y",,"Handysize Bulker",,,,"Sopot",,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",,,,,,"Y",,,"BC38K-PZ08","Jupiter Eight Shipping Limited","Y","Poland",,"D5JE6"
16271568,9708033,"Armia Krajowa","01-Feb-2016","Polish Steamship Co","In Service",25278,,,,"Atlantic",,,"21-Oct-2015",11.7,,13009,"Y",,"Handysize Bulker",,,,"Armia Krajowa",,"1 x FP Propeller (Aft) (mechanical), 127rpm",,,,,,"Y",,,"BC38K-PZ01","JUPITER ONE SHIPPING LIMITED","Y","Poland",,"D5JD7"
16271571,9708045,"Legiony Polskie","01-Jul-2016","Polish Steamship Co","In Service",25278,,,,"Atlantic/Pacific",,,"11-Jul-2016",11.4,,13009,"Y",,"Handysize Bulker",,,,"Legiony Polskie",,"1 x FP Propeller (Aft) (mechanical), 127rpm",,,,,,"Y",,,"BC38K-PZ02","JUPITER TWO SHIPPING LIMITED","Y","Poland",,"D5JD8"
16271584,9708057,"Szare Szeregi","01-Jun-2017","Polish Steamship Co","In Service",25278,,,,"Atlantic/Pacific",,,"22-Apr-2016",10.58,,13009,"Y",,"Handysize Bulker",,,,"Szare Szeregi",,"1 x FP Propeller (Aft) (mechanical), 127rpm",,,,,,"Y",,,"BC38K-PZ03","JUPITER THREE SHIPPING LIMITED","Y","Poland",,"D5JD9"
16271597,9708069,"Solidarnosc","01-Oct-2018","Polish Steamship Co","Idle",25278,,,,"Atlantic",,,,11.5,,13009,"Y",,"Handysize Bulker",,,,"Solidarnosc",,"1 x FP Propeller (Aft) (mechanical), 127rpm",,,,,,"Y",,,"BC38K-PZ04","Jupiter Four Shipping Limited","Y","Poland",,"D5JE2"
16341870,9808675,"Aston Trader","01-Aug-2017","Nisshin Shipping","In Service",25189,,,,"Atlantic/Pacific",,,"09-May-2017",11.19,,12935,,,"Bulker",,,,"Aston Trader",15634,"1 x Propeller (Aft Centre) (mechanical) (Bronze), Wuhan Heavy, 99rpm",,,,,,,,,"151","ST. VINCENT SHIPPING, INC.",,"Japan",,"DUJL"
16337723,9808663,"Action Trader","01-Apr-2017","Nisshin Shipping","In Service",25189,,,,"Atlantic/Pacific",,,"15-Dec-2016",11.05,,12935,,,"Bulker",,,,"Action Trader",15634,"1 x Propeller (Aft Centre) (mechanical) (Bronze), Wuhan Heavy, 99rpm",,,,,,,,,"150","SEA QUEEN SHIPPING CORPORATION",,"Japan",,"DUJE"
16372924,9855422,"Canadian Bulker","01-Jul-2019","Nisshin Shipping","In Service",25189,,,,"Atlantic/Pacific",,,"22-Apr-2019",11.62,,12869,,,"Bulker",,,,"Canadian Bulker",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N160","ST. VINCENT SHIPPING, INC.",,"Japan",,"DUKJ"
16372937,9855434,"Chilean Bulker","01-Sep-2019","Nisshin Shipping","In Service",25189,,,,"Atlantic",,,"25-Jun-2019",12.05,,12869,,,"Bulker",,,,"Chilean Bulker",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N161","ST. VINCENT SHIPPING, INC.",,"Japan",,"DUKN"
16372940,9855446,"Taikoo Trader","01-Jan-2020","Nisshin Shipping","In Service",25189,,,,"Atlantic/Pacific",,,"23-Oct-2019",11.62,,12869,,,"Bulker",,,,"Taikoo Trader",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N162","SAGANA SHIPPING, INC.",,"Japan",,"DYBM"
16372953,9855458,"Paula Trader","01-Apr-2020","Nisshin Shipping","In Service",25189,,,,"Atlantic/Pacific",,,"12-Dec-2019",11.43,,12869,,,"Bulker",,,,"Paula Trader",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N163","RATU SHIPPING CO., S.A.",,"Japan",,"3FRJ6"
16372966,9855460,"Hamburg Team","01-Nov-2019","Nisshin Shipping","Idle",25189,,,,"Atlantic/Pacific",,,"20-Aug-2019",11.89,,12869,,,"Bulker",,,,"Hamburg Team",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N164","SEAFARERS SHIPPING, INC.",,"Japan",,"DUKT"
16372979,9863170,"Hamburg City","01-Jun-2020","Nisshin Shipping","In Service",25189,,,,"Atlantic/Pacific",,,"24-Mar-2020",12.34,,12869,,,"Bulker",,,,"Hamburg City",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N165","RATU SHIPPING CO.,S.A.",,"Japan",,"HORB"
16373026,9880116,"TAC Odessa","01-May-2021","Nisshin Shipping","In Service",25189,,,,"Atlantic/Pacific",,,"27-Jan-2021",12.05,,13493,,,"Bulker",,,,"TAC Odessa",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Wuhan Heavy, 99rpm",,,,,,,,,"N179","RATU SHIPPING CO SA",,"Japan",,"3EPM4"
16371248,9855410,"Western Moscow","01-May-2019","Nisshin Shipping","In Service",25189,,,,"Atlantic/Pacific",,,"13-Dec-2018",11.71,,12869,,,"Bulker",,,,"Western Moscow",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N159","SEA QUEEN SHIPPING CORPORATION",,"Japan",,"DUKB"
16363827,9831490,"Nord Annapolis","01-Oct-2018","Nisshin Shipping","In Service",25189,,,1569.9,"Atlantic/Pacific",,,"03-Jul-2018",11.64,,12869,,,"Bulker",,,,"Nord Annapolis",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy",,,,,,,,,"157","SEA QUEEN SHIPPING CORPORATION",,"Japan",,"DUJW"
16426094,9932127,"N/B Jiangmen Nanyang Jiangmen N183","01-Jul-2022","Nisshin Shipping","On Order",25189,,,,,,,,,,12869,,,"Bulker",,,,"N/B Jiangmen Nanyang N183",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N183",,,"Japan"
16426102,9932139,"N/B Jiangmen Nanyang Jiangmen N184","01-Jan-2023","Nisshin Shipping","On Order",25189,,,,,,,,,,12869,,,"Bulker",,,,"N/B Jiangmen Nanyang N184",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N184",,,"Japan"
16426115,9932141,"N/B Jiangmen Nanyang Jiangmen N185","01-Jan-2023","Nisshin Shipping","On Order",25189,,,,,,,,,,12869,,,"Bulker",,,,"N/B Jiangmen Nanyang N185",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N185",,,"Japan"
16426128,9934814,"N/B Jiangmen Nanyang Jiangmen N186","01-Jan-2023","Nisshin Shipping","On Order",25189,,,,,,,,,,12869,,,"Bulker",,,,"N/B Jiangmen Nanyang N186",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N186",,,"Japan"
16426131,9945514,"N/B Jiangmen Nanyang Jiangmen N187","01-Jan-2023","Nisshin Shipping","On Order",25189,,,,,,,,,,12869,,,"Bulker",,,,"N/B Jiangmen Nanyang N187",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N187",,,"Japan"
16426144,9945526,"N/B Jiangmen Nanyang Jiangmen N188","01-Jan-2023","Nisshin Shipping","On Order",25189,,,,,,,,,,12869,,,"Bulker",,,,"N/B Jiangmen Nanyang N188",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N188",,,"Japan"
16366536,9831505,"Western Doncaster","01-Jan-2019","Nisshin Shipping","In Service",25189,,,,"Atlantic/Pacific",,,"26-Sep-2018",11.8,,12869,,,"Bulker",,,,"Western Doncaster",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N158","SEA QUEEN SHIPPING CORPORATION",,"Japan",,"DUJX"
16356690,9831488,"Nord Santiago","01-Jul-2018","Nisshin Shipping","In Service",25189,,,1670.3,"Atlantic/Pacific",,,"09-Apr-2018",11.02,,12869,,,"Bulker",,,,"Nord Santiago",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Wuhan Heavy, 99rpm",,,,,,,,,"JNS156","SEA QUEEN SHIPPING CORPORATION",,"Japan",,"DUJR"
16426081,9932115,"TAC Daytona","01-Jan-2022","Nisshin Shipping","In Service",25163,,,,,,,"09-Nov-2021",,,13493,,,"Bulker",,,,"TAC Daytona",,"1 x CP Propeller (Aft Centre) (mechanical) (Bronze), Wuhan Heavy, 99rpm",,,,,,,,,"N182","Safemarine Corp SA",,"Japan",,"3E3599"
16373039,9880128,"TAC Suzuka","01-Aug-2021","Nisshin Shipping","In Service",25163,,,,"Atlantic/Pacific",,,"20-May-2021",12.13,,13493,,,"Bulker",,,,"TAC Suzuka",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N180","Ratu Shipping Co, SA",,"Japan",,"3E3903"
16373042,9932103,"TAC Imola","01-Nov-2021","Nisshin Shipping","In Service",25163,,,,"Pacific",,,"17-Aug-2021",11.47,,13493,,,"Bulker",,,,"TAC Imola",,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze), Wuhan Heavy, 117rpm",,,,,,,,,"N181","RATU SHIPPING CO SA",,"Japan",,"3E3348"
16372982,9880013,"Ultra Bosque","01-Oct-2020","Nisshin Shipping","In Service",25163,,,,"Atlantic/Pacific",,,"02-Jun-2020",11.53,,14837,,,"Bulker",,,,"Ultra Bosque",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 101rpm",,,,,,,,,"N178","RATU SHIPPING CO., S.A.",,"Japan",,"3EYJ6"
16372995,9873888,"Ultra Forest","01-Dec-2020","Nisshin Shipping","In Service",25163,,,,"Atlantic/Pacific",,,"14-Aug-2020",12.09,,14837,,,"Bulker",,,,"Ultra Forest",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 99rpm",,,,,,,,,"N176","Ratu Shipping Co, SA",,"Japan",,"3FEM6"
16373013,9873890,"Ultra Silva","01-Mar-2021","Nisshin Shipping","In Service",25163,,,,"Pacific",,,"28-Aug-2020",13.23,,13493,,,"Bulker",,,,"Ultra Silva",,"1 x FP Propeller (Aft Centre) (mechanical), Wuhan Heavy, 101rpm",,,,,,,,,"N177","Ratu Shipping Co, SA",,"Japan",,"3FSU3"
16373563,8536354,"Huan Hang 9","01-Oct-2014","Taizhou Huanhang","In Service",25126,,,,,,,,,,14070,,,"Handysize Bulker",,,,"Huan Hang 9",,"1 x FP Propeller (Aft Centre) (mechanical), 136rpm",,,,,,,,,,,,"China P.R.",,"BQYH"
16256802,9696864,"KSL Anyang","01-Dec-2014","Nanjing King Ship","In Service",25079,,,,"Pacific",406,,"27-Aug-2014",11.8,,12243,"Y",,"Handymax Bulker",,,,"KSL Anyang",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 102rpm, Ø6.00m",,,,,,,,,"TK1006","Oriental Fleet GC 01 Ltd","Y","China P.R.",,"VRNM7"
16256815,9696876,"KSL Fuyang","01-Dec-2014","Nanjing King Ship","In Service",25079,,,,"Pacific",406,,"24-Sep-2014",11.97,,12800,"Y",,"Handymax Bulker",,,,"KSL Fuyang",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø6.00m",,,,,,,,,"TK1007","Oriental Fleet GC 02 Ltd","Y","China P.R.",,"VRNM8"
16257009,9696888,"KSL Chaoyang","01-Oct-2014","Nanjing King Ship","In Service",25079,,,,"Pacific",406,,"15-Jul-2014",11.74,,12246,"Y",,"Handymax Bulker",,,,"KSL Chaoyang",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø6.00m",,,,,,,,,"TK1008","Oriental Fleet GC 03 Ltd","Y","China P.R.",,"VRNM5"
16257012,9696890,"KSL Danyang","01-Jan-2015","Nanjing King Ship","In Service",25079,,,,"Pacific",406,,"30-Aug-2014",11.84,,12800,"Y",,"Handymax Bulker",,,,"KSL Danyang",,"1 x FP Propeller (Aft Centre) (mechanical), Dalian Marine, 127rpm, Ø6.00m",,,,,,,,,"TK1009","Oriental Fleet GC 04 Ltd","Y","China P.R.",,"VRNM6"
16373242,9881146,"Aries Sakura","01-Jun-2020","KN Maritime","In Service",25012,,,1789,"Atlantic/Pacific",,,"01-Apr-2020",11.77,,12445,,,"Handysize Bulker",,,,"Aries Sakura",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"3736","ARIES MARINE S.A.",,"Japan",,"3EYV5"
16373255,9881158,"Ise Harmony","01-Aug-2020","Dowa Line Co Ltd","In Service",25010,,,,"Atlantic",,,"08-May-2020",12.01,,12488,,,"Handysize Bulker",,,,"Ise Harmony",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"3737","California Fuente Inc.",,"Japan",,"3FWE9"
16399763,9913999,"Fuji Harmony","01-Jan-2022","Dowa Line Co Ltd","In Service",25010,,,,,,,"10-Sep-2021",11.88,,12488,,,"Handysize Bulker",,,,"Fuji Harmony",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"7362","GLOBAL GATE SHIPPING (PTE.) LTD.",,"Japan",,"3E2065"
16373268,9881160,"Seto Harmony","01-Oct-2020","ORIX Maritime Corp","In Service",25010,,,1789,"Atlantic",,,"08-Jun-2020",11.75,,12488,,,"Handysize Bulker",,,,"Seto Harmony",,"1 x FP Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"3738","Florida Sea Line Inc.",,"Japan",,"3FDJ2"
16373271,9881172,"Sakura Fortune","01-Jan-2021","Shunzan Kaiun","Idle",25010,,,,"Pacific",,,"22-Jul-2020",11.73,,12488,,,"Bulker",,,,"Sakura Fortune",,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,,,"3740","PRIMAVERA MONTANA S.A",,"Japan",,"H8YS"
16285578,9725380,"Venture Ocean","01-Oct-2015","HBC Hamburg","In Service",24991,,,,"Pacific",,,"20-May-2015",11.7,51.7,12931,"Y",,"Handysize Bulker",,,,"Venture Ocean",15634,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 99rpm, Ø6.00m",,,,,,,,,"142","OCEAN TRADER V LLC","Y","Germany",,"V7A4924"
16285581,9725392,"Venture Team","01-Nov-2015","HBC Hamburg","In Service",24991,,,,"Atlantic/Pacific",,,"03-Jul-2015",11.6,51.7,12931,"Y",,"Handysize Bulker",,,,"Venture Team",15634,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 99rpm, Ø6.00m",,,,,,,,,"143","OCEAN TRADER IV LLC","Y","Germany",,"V7A4923"
16285594,9725407,"Venture Pride","01-Jan-2016","HBC Hamburg","In Service",24991,,,,"Pacific",,,"19-Aug-2015",11.11,51.7,12931,"Y",,"Handysize Bulker",,,,"Venture Pride",15634,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 99rpm, Ø6.00m",,,,,,,,,"144","OCEAN TRADER III LLC","Y","Germany",,"V7A4875"
16285602,9725419,"Venture Breeze","01-Jan-2016","HBC Hamburg","In Service",24991,,,,"Atlantic/Pacific",,,,11.69,51.7,12931,"Y",,"Handysize Bulker",,,,"Venture Breeze",15634,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 99rpm, Ø6.00m",,,,,,,,,"145","OCEAN TRADER II LLC","Y","Germany",,"V7A4843"
16292842,9754082,"Interlink Affinity","01-May-2016","Interlink Ltd","In Service",24940,,,1480,"Atlantic/Pacific",,,"27-Sep-2015",11.61,,12971,"Y",,"Handysize Bulker",,,,"Interlink Affinity",16733,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 99rpm",,,,,,,,,"ZZ056","Affinity Maritime LLC",,"Bermuda",,"V7DT3"
16292855,9754094,"Interlink Audacity","01-Jul-2016","Interlink Ltd","In Service",24940,,,1480,"Atlantic/Pacific",,,"10-Dec-2015",10.94,,12966,"Y",,"Handysize Bulker",,,,"Interlink Audacity",16733,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 117rpm",,,,,,,,,"ZZ057","Audacity Maritime LLC",,"Bermuda",,"V7NM2"
16292871,9754161,"Interlink Eternity","01-Sep-2019","Interlink Ltd","In Service",24940,,,1480,"Atlantic/Pacific",,,,12.02,,12800,"Y",,"Handysize Bulker",,,,"Interlink Eternity",16651,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), 99rpm",,,,,,,,,"ZZ059","Ocy Innuksuac 6 Ltd.",,"Bermuda",,"V7NM9"
16268476,9670420,"Ben Nevis","01-Aug-2014","Navios Ship Mgmt","In Service",24877,,,1300,"Atlantic/Pacific",,,,11.29,,12436,,,"Handysize Bulker",,,,"Ben Nevis",17156,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 127rpm",,,,,,,,,"135","US Bank Equipment Finance, A Division Of US Bank National Association","Y","Greece",,"V7SH9"
