"Listing"

"WFR Listing"
"Created 16 February 2022 06:05"


"CVN","Hatches Total No","SOx Scrubber Details","NOx Detail","Main Engine LNG Capable","Alternative Fuel Type Ready","Dwt per TEU","Beta Deployment (Last 12 Months)","Beta Port (Last 12 Months)","Beta Country (Last 12 Months)","Beta Region (Last 12 Months)","Beta Global Zone Group (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Ballast Speed (tpd)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Boiler Detail","Hatch Description","Emergency Engine Detail","Depth Moulded (m)","Group","Beam Ext (m)"
16183799,7,,,,,,"International",,,,,7,,,11,4,,7,,,,29,,38,4,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.05,"Bulk Carrier"
16183807,7,,,,,,"International",,,,,,,7,18,9,18,5,8,,9,15,8,5,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.05,"Bulk Carrier"
16183810,5,,,,,,"International",,,,"Asia",,,,,,,,,18,,15,,66,,,,,,2.5,4,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18,"Bulk Carrier"
16183823,5,,,,,,"International",,,,,9,,16,,2,8,0,28,2,14,13,2,5,,,,,,,,,,,"F",,18,"Bulk Carrier"
16183836,5,,,,,,"International",,,,,,,,0,2,,33,,15,16,6,16,12,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18,"Bulk Carrier"
16183849,7,,,,,,"International",,,,,,,4,18,9,,15,8,,6,17,6,16,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.05,"Bulk Carrier"
16183852,7,,,,,,"International",,,,,,4,15,10,28,28,4,5,,2,,6,,,,2,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.05,"Bulk Carrier"
16183865,5,,,,,,"International",,,,,,,,4,1,,0,,35,6,8,15,36,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler OVS2",,"1 x Emergency Diesel Gen. - Mitsui - MES4-stroke  driving 1 x AC generator(s)",18,"Bulk Carrier"
16183878,6,"1 x Exhaust Scrubber - SOx",,,,,"International",,,,,,,,20,15,,22,,2,,24,,17,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler OVS2 at 7.10 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 160ekW total, (200kVA total) at 60Hz",29.25,"Bulk Ore Carrier"
16187797,7,,,,,,"International",,,,,0,6,4,12,6,9,11,2,13,2,10,5,21,0,,,,,,,3.5,,,"S",,20.1,"Bulk Carrier"
16187805,7,,,,,,"International",,,,,,,8,17,11,10,12,2,,11,22,1,6,,,,,,,,,,,"S",,20.1,"Bulk Carrier"
16187818,7,,,,,,"International",,,,,,,5,14,7,0,14,3,16,5,21,2,17,,,,,,3.5,5,,,,"S",,20.1,"Bulk Carrier"
16187821,7,,,,,,"International",,,,,23,4,,6,1,,5,1,5,2,42,1,6,4,,,,,3.5,5,,,,"S",,20.1,"Bulk Carrier"
16187834,9,,,,,,"International",,,,,13,,,,,,22,,6,,39,1,17,3,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim - , 1 x Boiler, Exhaust Heated - Kangrim","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) 450V",24.75,"Bulk Carrier"
16187847,9,,,,,,"International",,,,,,,,5,4,,8,,18,,33,3,29,,,,,,5,8,,,"1 x Boiler, Oil/Gas fired - Kangrim - ","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) 450V",24.75,"Bulk Carrier"
16187913,5,,,,,,"International",,,,"Asia",,,,,,,,,,,48,,52,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 100ekW total, (125kVA total) at 60Hz",18,"Bulk Carrier"
16187926,5,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,6,,11,,9,0,,6,,23,14,13,18,,,,0.2,0.2,0.2,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+1.0/7 at 7 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6BT5.9-D(M) - 4-stroke 6-cyl. 102mm x 120mm bore/stroke 110mkW total at 1,800rpm driving 1 x Cummins Inc AC generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",18,"Bulk Carrier"
16187939,5,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,6,,21,,3,0,6,7,,16,12,14,13,1,,,0.2,0.2,0.2,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+1.0/7 at 7 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6BTA5.9-D(M) - 4-stroke 6-cyl. 102mm x 120mm bore/stroke 112mkW total at 1,800rpm driving 1 x Cummins Inc AC generator(s) at 100ekW total, (125kVA total) 450V at 60Hz",18,"Bulk Carrier"
16187942,5,"1 x Exhaust Scrubber - SOx",,,,,"International",,,,,,,3,,13,39,4,18,3,2,2,16,,,,,0.2,0.2,0.2,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+1.0/7",,"1 x Emergency Diesel Gen. - Cummins Inc 6BT5.9-D(M) - 4-stroke 6-cyl. 102mm x 120mm bore/stroke 110mkW total at 1,800rpm driving 1 x Cummins Inc AC generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",18,"Bulk Carrier"
16189241,9,,,,,35.95,"International",,,,,13,14,29,11,2,,3,,,,23,,3,1,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim - , 1 x Boiler, Exhaust Heated - Kangrim","F","1 x Emergency Diesel Gen. - Agco Sisu 645 DSBIG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19,"Bulk Carrier"
16189254,9,,,,,35.93,"International",,,,,21,0,12,20,8,7,4,10,,,15,,2,0,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim - , 1 x Boiler, Exhaust Heated - Kangrim","F","1 x Emergency Diesel Gen. - Agco Sisu 645 DSBIG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19,"Bulk Carrier"
16189267,5,,,,,,"International",,,,,13,,,7,8,,3,,,2,24,7,32,5,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",15,"Bulk Carrier"
16189270,5,,,,,,"International",,,,,,,10,12,4,12,0,8,,8,16,22,6,3,,,0.1,0.1,2.6,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 6.90 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",15,"Bulk Carrier"
16189320,5,,,,,,"International",,,,,32,,,,,,,,,,48,,17,3,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",15,"Bulk Carrier"
16189346,5,,,,,,"International",,,,,36,4,,,,,,,9,,34,,9,8,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 6.90 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 80ekW total, (100kVA total) 450V at 60Hz",15,"Bulk Carrier"
16189359,5,,,,,,"International",,,,,,,,,,,,,,,58,6,35,2,,,,,,,,,,,,15,"Bulk Carrier"
16189388,9,,,,,36.00,"International",,,,,17,13,9,10,1,,3,,,,44,,2,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim - , 1 x Boiler, Exhaust Heated - Kangrim","F","1 x Emergency Diesel Gen. - Agco Sisu 645 DSBIG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19,"Bulk Carrier"
16188431,7,,,,,,"International",,,,,,,,6,3,,8,,8,,35,,41,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC","S","1 x Emergency Diesel Gen. - Agco Sisu4-stroke  driving 1 x AC generator(s)",20.2,"Bulk Carrier"
16188457,7,,,,,,"International",,,,,22,,17,18,2,,3,,,,30,,2,5,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC","S","1 x Emergency Diesel Gen. - Agco Sisu4-stroke  driving 1 x AC generator(s)",20.2,"Bulk Carrier"
16188507,9,,,,,,"International",,,,,,,25,,25,,19,,1,,13,,18,,,,,,,,,,,"S",,24.7,"Bulk Carrier"
16188510,9,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,23,,,,,,,,20,,34,,19,4,,,,,,,,,,"S",,24.7,"Bulk Carrier"
16188631,9,"1 x Exhaust Scrubber - SOx - AEC Maritime",,,,,"International",,,,,,,,9,17,,13,,13,,21,3,23,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC-TCi at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc NTA855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 254mkW total at 1,800rpm driving 1 x Stamford Power HCM 434 C13 - AC generator(s) at 200ekW total, (250kVA total) at 60Hz",24.9,"Bulk Carrier"
16188644,9,"1 x Exhaust Scrubber - SOx - AEC Maritime",,,,,"International",,,,,,,,,,,,,21,,39,4,36,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC-TCi at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc NTA855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 254mkW total at 1,800rpm driving 1 x Stamford Power HCM 434 C13 - AC generator(s) at 200ekW total, (250kVA total) at 60Hz",24.9,"Bulk Carrier"
16188686,4,,,,,,"International",,,,,,,,21,37,8,9,,,,12,,12,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",13.2,"Bulk Carrier"
16188699,5,,,,,,"International",,,,"Asia",,,,,,,,,,,66,,34,,,,,,,,,,,,,18,"Bulk Carrier"
16188710,5,,,,,,"International",,,,"Asia",,,,,,,,,,,83,,17,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Aalborg -  at 9 bar",,,18,"Bulk Carrier"
16189083,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18,"Bulk Carrier"
16189096,5,,,,,,"International",,,,,12,27,,13,7,,1,,,,13,5,25,1,,,,,,,,,"1 x Boiler, Exhaust Heated - Aalborg Mission™ OC - 222m2 at 9 bar","F","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 C - AC generator(s) at 98ekW total, (123kVA total) at 60Hz",18,"Bulk Carrier"
16189104,5,,,,,,"International",,,,,,,25,,19,19,4,28,,,2,0,3,,,,,,,,,,"1 x Boiler, Exhaust Heated - Aalborg Mission™ OC - 222m2 at 9 bar","F","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 C - AC generator(s) at 98ekW total, (123kVA total) at 60Hz",18,"Bulk Carrier"
16189117,5,,,,,,"International",,,,,6,,15,,1,0,0,12,,3,11,24,26,3,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC - 209m2 at 9 bar","F","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 98ekW total, (123kVA total) at 60Hz",18,"Bulk Carrier"
16189120,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,,18,"Bulk Carrier"
16189133,5,,,,,,"International",,,,"Asia",,,,,,,,,20,,57,,22,,,,,,,,,,,,,18,"Bulk Carrier"
16189146,5,,,,,,"International",,,,"Asia",,,,,,,,,32,,38,,30,,,,,,,,,,,,,18,"Bulk Carrier"
16189159,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired -  at 9 bar",,,18,"Bulk Carrier"
16189162,5,,,,,,"International",,,,,,,12,5,25,9,15,11,,4,11,2,7,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Doosan Infracore AD136TI - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz, 1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18,"Bulk Carrier"
16187700,5,,,,,,"International",,,,,,7,0,54,10,29,,,,,,,,,,1,,,3.5,4.5,,,"1 x Boiler, Composite - Saacke CMB-VS-1.2+0.9/7","F","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s)",14.7,"Bulk Carrier"
16187713,5,,,,,,"International",,,,,,,0,31,16,42,0,2,,2,,2,5,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.2+0.9/7","F","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s)",14.7,"Bulk Carrier"
16185780,7,,,,,,"International",,,,,7,,,11,4,,8,9,,4,30,5,20,2,,,,,,,,,"1 x Boiler, Exhaust Heated - Aalborg Mission™ OC-TCi at 9 bar, 1 x Boiler, Composite - Aalborg Mission™ OC-TCi at 9 bar",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x Hyundai Electric AC generator(s)",19.7,"Bulk Carrier"
16185793,7,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,,19.6,"Bulk Carrier"
16185801,7,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,,19.6,"Bulk Carrier"
16187155,7,,,,,,"International",,,,,,,,19,7,,14,,,,10,,50,,,,,,,,,,"1 x Boiler, Composite - Aalborg - 310m2 at 9 bar","S","1 x Emergency Diesel Gen. - 4-stroke 6-cyl. 180mkW total at 1,800rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 450V at 60Hz",20.05,"Bulk Carrier"
16187168,7,,,,,,"International",,,,,10,,,19,8,,14,,6,,15,,28,1,,,,,,,,,"1 x Boiler, Composite - Aalborg - 310m2 at 9 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 450V at 60Hz",20.05,"Bulk Carrier"
16187218,7,,,,,,"International",,,,,,,,14,7,,15,,6,2,8,6,45,,,,,,,,,,"1 x Boiler, Exhaust Heated, 1 x Boiler, Oil/Gas fired - ","S",,20.05,"Bulk Carrier"
16187221,7,,,,,,"International",,,,,,,,14,11,,16,,,0,9,2,50,,,,,,,,,,"1 x Boiler, Exhaust Heated, 1 x Boiler, Oil/Gas fired - ","S",,20.05,"Bulk Carrier"
16187234,7,,,,,,"International",,,,,10,,,,,,,,,,40,,48,2,,,,,,,,,"1 x Boiler, Exhaust Heated, 1 x Boiler, Oil/Gas fired - ","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,600rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) at 60Hz",20.05,"Bulk Carrier"
16187289,5,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,14,,19,,,,11,,8,,30,4,12,2,,,0.2,0.2,0.2,,,,"1 x Boiler, Composite - Saacke - 201.50m2 at 7 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",18,"Bulk Carrier"
16187292,5,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,,,,,,,,6,13,41,33,7,,,0.2,0.2,0.2,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+1.0/7 at 7 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 112mkW total at 1,800rpm driving 1 x Cummins Inc AC generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",18,"Bulk Carrier"
16187300,5,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,,,29,18,12,23,,2,9,2,6,,,,0.2,0.2,0.2,,,,"1 x Boiler, Composite - Saacke - 201.50m2 at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 100ekW total, (125kVA total) 450V at 60Hz",18,"Bulk Carrier"
16187313,5,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,9,,2,1,8,16,,8,18,17,20,2,,,0.2,0.2,0.2,,,,"1 x Boiler, Composite - 306.90m2 at 7 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 181mkW total at 1,800rpm driving 1 x Stamford Power AC generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",18,"Bulk Carrier"
16187326,5,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,8,7,14,15,12,12,0,12,,4,,13,3,,,,0.2,0.2,0.2,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+1.0/7 at 7 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x Cummins Inc AC generator(s) at 100ekW total, (125kVA total) 450V at 60Hz",18,"Bulk Carrier"
16187339,5,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,23,,10,,,,,,4,,39,6,16,2,,,0.2,0.2,0.2,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+1.0/7 at 7 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 149mkW total at 1,800rpm driving 1 x Cummins Inc AC generator(s) at 100ekW total, (125kVA total) 450V at 60Hz",18,"Bulk Carrier"
16187342,5,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,,11,10,,3,21,,10,1,16,27,,,,0.2,0.2,0.2,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+1.0/7 - 201.50m2 at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x ac generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",18,"Bulk Carrier"
16187997,7,,,,,,"International",,,,,13,,4,,2,10,,8,10,5,27,6,10,4,,1,,,,,3.5,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 130ekW total, (162.50kVA total) 450V at 60Hz",20.1,"Bulk Carrier"
16188002,7,,,,,,"International",,,,,21,,7,,,,0,8,,4,41,2,12,5,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 130ekW total, (162.50kVA total) 450V at 60Hz",20.1,"Bulk Carrier"
16188015,7,,,,,,"International",,,,,,,,14,3,,7,,15,,34,1,26,,,,0.2,0.2,0.2,0.2,,,"1 x Boiler, Exhaust Heated - Aalborg Mission™ OC-TCi at 9 bar, 1 x Boiler, Composite - Aalborg Mission™ OC-TCi at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6BT5.9-D(M) - 4-stroke 6-cyl. 102mm x 120mm bore/stroke 110mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19.7,"Bulk Carrier"
16188028,7,,,,,,"International",,,,,12,,5,5,5,0,8,2,4,2,31,2,21,4,,,0.2,0.2,0.2,0.2,,,"1 x Boiler, Exhaust Heated - Aalborg Mission™ OC-TCi at 9 bar, 1 x Boiler, Composite - Aalborg Mission™ OC-TCi at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6BT5.9-D(M) - 4-stroke 6-cyl. 102mm x 120mm bore/stroke 110mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19.7,"Bulk Carrier"
16188031,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,,16.2,"Bulk Carrier"
16188044,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,,16.2,"Bulk Carrier"
16188057,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,,16.2,"Bulk Carrier"
16188165,9,,,,,,"International",,,,,10,,,,19,,13,,3,1,23,8,24,,,,,,,,,,,"S",,24.7,"Bulk Carrier"
16188178,9,,,,,,"International",,,,,13,,13,8,8,4,,17,,4,23,4,6,0,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim -  at 7.80 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",24.7,"Bulk Carrier"
16188181,9,,,,,,"International",,,,"Asia",,,,2,2,,3,,21,,45,,34,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 595ekW total, (744kVA total)",24.7,"Bulk Carrier"
16188194,9,,,,,,"International",,,,"Asia",,,,,,,,,22,,42,,36,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 558ekW total, (698kVA total)",24.7,"Bulk Carrier"
16188260,5,,,,,,"International",,,,"Asia",,,,,,,,,,,76,,22,2,,,,,,,,,,"F",,18,"Bulk Carrier"
16188299,5,,,,,,"International",,,,"Asia",,,,,,,,,,,53,,44,3,,,,,,,,,"1 x Boiler, Oil/Gas fired -  at 9 bar",,,16,"Bulk Carrier"
16188307,5,,,,,,"International",,,,"Asia",,,,,,,,,,,91,,2,7,,,,,,,,,"1 x Boiler, Oil/Gas fired - Aalborg -  at 9 bar",,,16,"Bulk Carrier"
16188323,5,,,,,,"International",,,,"Asia",,,,,,,,,,,65,,31,4,,,,,,,,,"1 x Boiler, Oil/Gas fired -  at 9 bar",,,16,"Bulk Carrier"
16188336,5,,,,,,"International",,,,,6,,24,,6,7,0,34,,2,12,2,7,,,,,,,,,,,"F",,18.3,"Bulk Carrier"
16188349,9,,,,,,"International",,,,"Asia",,,,1,,,,,22,,44,,34,,,,,,,,,,,"S",,24.8,"Bulk Carrier"
16188352,9,,,,,,"International",,,,"Asia",,,,,,,,,24,,42,,35,,,,,,,,,,,"S",,24.8,"Bulk Carrier"
16188365,9,,,,,,"International",,,,,6,,6,1,7,2,20,5,5,8,15,15,11,,,,,,,,,,,"S",,24.8,"Bulk Carrier"
16188378,9,,,,,,"International",,,,,,,6,4,5,24,2,7,2,2,40,2,6,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",24.8,"Bulk Carrier"
16188394,5,,,,,,"International",,,,,,,,,9,7,4,11,,12,15,22,15,5,,,,,,,,,,"Hyd. Folding","1 x Emergency Diesel Gen. - Deutz TD234V6 - 4-stroke 6-cyl. 128mm x 140mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18,"Bulk Carrier"
16188402,5,,,,,,"International",,,,,6,,10,13,4,10,0,14,,7,19,16,1,1,,,,,,,,,"1 x Boiler, Composite - 280m2 at 7 bar","Hyd. Folding","1 x Emergency Diesel Gen. - Deutz TD234V6 - 4-stroke 6-cyl. 128mm x 140mm bore/stroke 120mkW total at 1,800rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) at 60Hz",18,"Bulk Carrier"
16187492,5,,,,,,"International",,,,,1,13,14,37,10,8,,17,,,,,,,,,,,,,,,"1 x Boiler, Composite - Aalborg","F","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 159mm x 159mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 148ekW total, (186kVA total) 450V at 60Hz",15.2,"Bulk Carrier"
