"Listing"

"WFR Listing"
"Created 16 February 2022 06:05"


"CVN","Hatches Total No","SOx Scrubber Details","NOx Detail","Main Engine LNG Capable","Alternative Fuel Type Ready","Dwt per TEU","Beta Deployment (Last 12 Months)","Beta Port (Last 12 Months)","Beta Country (Last 12 Months)","Beta Region (Last 12 Months)","Beta Global Zone Group (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Ballast Speed (tpd)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Boiler Detail","Hatch Description","Emergency Engine Detail","Depth Moulded (m)","Group","Beam Ext (m)"
15948469,3,,,,,,"International",,,,,,,,,34,20,,46,,,,,,,,,1.3,1.3,,,,,"1 x Boiler, Composite - 58.58m2 at 7 bar","F","1 x Emergency Diesel Gen. - Deutz F4L912 - 4-stroke 4-cyl. 100mm x 120mm bore/stroke 42mkW total at 1,200rpm driving 1 x Stamford Power ac generator(s) at 32ekW total, (40kVA total) 450V at 60Hz",11.4,"Bulk Carrier"
15948593,3,,,,,,"International",,,,,,,,18,14,54,,14,,,,,,,,,,1.5,,,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",11.4,"Bulk Carrier"
15949129,6,,,,,,"International",,,,,16,10,,,,,,,9,,49,,14,3,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",16.2,"Bulk Carrier"
15949253,6,"1 x Exhaust Scrubber - SOx - Alfa Laval",,,,,"International",,,,,6,13,,,,,7,,4,,47,,21,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",16.2,"Bulk Carrier"
15949387,6,"1 x Exhaust Scrubber - SOx - Alfa Laval",,,,,"International",,,,,2,14,,,,,6,,8,,45,,25,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",16.2,"Bulk Carrier"
15949411,6,"1 x Exhaust Scrubber - SOx - Alfa Laval",,,,,"International",,,,,13,25,,,,,,,5,,35,,21,1,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",16.2,"Bulk Carrier"
15949545,7,,,,,,"International",,,,,,,,18,13,,23,,,44,,3,,,,,1.8,1.8,3.4,5,,,,"S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.03,"Bulk Carrier"
15949679,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,14,,8,8,4,16,,5,3,,38,,8,3,,1,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 314m2 at 7 bar","S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",20.03,"Bulk Carrier"
15949703,9,,,,,,"International",,,,,,,,10,5,,23,,9,,35,,18,,,,,,7.5,,,,,"S","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s) at 60Hz",24.7,"Bulk Carrier"
15949837,7,,,,,,"International",,,,,50,,,,,,,,,,48,,1,1,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s) at 60Hz",23.6,"Bulk Carrier"
15949961,9,,,,,,"International",,,,"Asia",,,,,,,,,27,,39,,35,,,,,,2.5,5,,,,"S","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s)",24.7,"Bulk Carrier"
15954015,9,"1 x Exhaust Scrubber - SOx - AEC Maritime",,,,,"International",,,,,,,,9,5,,9,,19,,36,3,22,,,,,,,,,,,"S",,24.3,"Bulk Carrier"
15958271,6,,,,,,"International",,,,,,,,,,,7,,30,,32,,31,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",16.2,"Bulk Carrier"
15958305,6,,,,,,"International",,,,"Asia",,,,,,,,,36,,30,,34,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",16.2,"Bulk Carrier"
15958439,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,,19,8,,16,,9,,16,6,25,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 214m2 at 7 bar",,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.03,"Bulk Carrier"
15958563,7,,,,,,"International",,,,,,,,15,6,,15,6,,7,20,2,30,,,,,,,,,,"1 x Boiler, Composite - Saacke - 279m2 at 9 bar","S","1 x Emergency Diesel Gen. - Agco Sisu4-stroke 100mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19.6,"Bulk Carrier"
15958697,7,,,,,,"International",,,,,,,,1,0,8,11,11,6,10,9,30,14,,,,,,,,,,,"S",,19.6,"Bulk Carrier"
15960111,5,,,,,,"International",,,,,,,,,0,12,0,16,1,7,23,7,34,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",17.15,"Bulk Carrier"
15834379,5,,,,,,"Regional",,,"South East Asia","Asia",,,,,,,,,,,,,100,,,,,,,,,,"1 x Boiler, Composite - Saacke - 177.40m2 at 7 bar","F","1 x Emergency Diesel Gen. - Cummins Inc4-stroke 112mkW total at 1,800rpm driving 1 x ac generator(s) at 99ekW total, (124kVA total) 450V at 60Hz",17.2,"Bulk Carrier"
15835039,9,,,,,,"International",,,,,,,,9,9,,26,,,,35,,21,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x ac generator(s)",24.5,"Bulk Carrier"
15835163,9,,,,,,"International",,,,,13,8,,5,5,,8,,7,,31,10,12,0,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",24.5,"Bulk Carrier"
15835297,9,,,,,,"International",,,,"Asia",,,,,,,,,21,,49,,30,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 156mkW total at 1,800rpm driving 1 x AC generator(s) at 140ekW total, (175kVA total) 450V at 60Hz",25,"Bulk Carrier"
15835455,9,"1 x Exhaust Scrubber - SOx - Wartsila Moss",,,,,"International",,,,,,,,13,8,,11,,12,,38,,18,,,,,,,,,,,"S",,24.3,"Bulk Ore Carrier"
15841719,5,"1 x Exhaust Scrubber - SOx - Shanghai Bluesoul",,,,,"International",,,,,6,,11,3,16,,33,1,,5,16,1,6,0,,,0.2,0.2,2.8,4.8,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",17.9,"Bulk Carrier"
15679165,5,,,,,,"International",,,,,0,1,,,,,18,,7,13,41,11,8,,,,,,,,,,"1 x Boiler, Composite - Saacke","Folding","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",17.5,"Bulk Carrier"
15679299,5,,,,,,"International",,,,,,,,,,,13,15,,5,17,20,29,,,,,,2.8,5.8,,,"1 x Boiler, Composite - Saacke - 300m2 at 7 bar","Folding","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 181mkW total at 1,800rpm driving 1 x Cummins Inc AC generator(s) at 181ekW total, (226kVA total) 450V at 60Hz",17.5,"Bulk Carrier"
15731919,7,,,,,,"International",,,,,,,,6,11,20,9,5,11,13,18,2,5,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s) at 60Hz",19.5,"Bulk Carrier"
15732095,7,,,,,,"International",,,,,18,,8,,1,,0,3,,2,40,2,30,3,,,,,,,,,"1 x Boiler, Exhaust Heated - Osaka Boiler - 163m2 at 6.90 bar","S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 106mkW total at 1,800rpm driving 1 x ac generator(s) at 96ekW total, (120kVA total) 450V at 60Hz",19.5,"Bulk Carrier"
15732129,7,,,,,,"International",,,,,8,,2,5,3,,7,8,8,8,21,8,20,3,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",19.5,"Bulk Carrier"
15805287,9,,,,,,"International",,,,"Asia",,,,,,,,,28,,41,,31,,,,,,,,,,"1 x Exhaust Gas Economiser - Kangrim, 1 x Boiler, Oil/Gas fired - Kangrim -  at 8 bar","S","1 x Emergency Diesel Gen. - MAN Energy Solutions D2866TE - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 170mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 H2 - AC generator(s) at 170ekW total, (212.50kVA total) at 60Hz",24.4,"Bulk Carrier"
15805311,9,,,,,,"International",,,,,,,21,12,20,2,,45,,,,,,,,,,,,,,,,"S",,24.4,"Bulk Carrier"
15815381,9,"1 x Exhaust Scrubber - SOx - Wartsila Moss",,,,,"International",,,,,,,,26,13,,24,,5,3,16,1,11,,,,,,,,,,,,,28.15,"Bulk Ore Carrier"
15817419,5,,,,,,"International",,,,,28,,,,,,,,14,,42,,10,6,,,,,,,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",14.25,"Bulk Carrier"
15817543,6,"1 x Exhaust Scrubber - SOx - Yara Marine Tech",,,,,"International",,,,,,,,10,14,,15,,7,,32,,21,,,,,,,,,,,,,29.25,"Bulk Ore Carrier"
15819121,7,,,,,,"International",,,,,,,,15,9,,7,6,,33,3,9,19,,,,,,,,,,"1 x Boiler, Composite at 7 bar",,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 106mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - AC generator(s) at 96ekW total, (120kVA total) at 60Hz",19.39,"Bulk Carrier"
15820143,5,,,,,,"International",,,,,16,,7,,1,0,12,8,,2,31,0,19,3,,,,,3,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",17.9,"Bulk Carrier"
15820277,5,,,,,,"International",,,,"Europe",,,,,0,43,,57,,,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 6.90 bar",,,15,"Bulk Carrier"
15820301,5,,,,,,"International",,,,,36,12,,,,,0,3,2,2,36,2,5,4,,,,,1.4,5.9,,,,"Folding",,15,"Bulk Carrier"
15831615,6,,,,,,"International",,,,,,,,21,13,,23,,,,23,,20,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler OVS2",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,000rpm driving 1 x AC generator(s) at 50Hz",29.25,"Bulk Ore Carrier"
15861591,9,,,,,,"International",,,,,,,7,4,6,6,9,4,9,4,25,8,18,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Cummins Inc4-stroke  driving 1 x ac generator(s) at 50Hz",24.4,"Bulk Carrier"
15861625,4,,,,,,"International",,,,,,,,,,,0,8,,4,51,14,22,,,,1.2,1.2,1.8,1.8,,,,,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",16,"Bulk Carrier"
15861759,4,,,,,,"International",,,,,,,20,2,67,,,10,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x ac generator(s)",11.5,"Bulk Carrier"
15863753,,,,,,,"Regional",,,"East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,,10.35,"Bulk Carrier"
15863887,,,,,,,"Regional",,,"South East Asia","Asia",,,,,,,,,,,,,100,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim -  at 8.90 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",10.35,"Bulk Carrier"
15864963,7,,,,,,"International",,,,,,,,,20,,4,15,3,5,17,7,29,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - MAN Energy Solutions4-stroke 6-cyl. 128mm x 155mm bore/stroke 207mkW total at 1,800rpm driving 1 x Leroy Somer AC generator(s) at 200ekW total, (250kVA total) 440V at 60Hz",18.3,"Bulk Carrier"
15868703,4,,,,,,"International",,,,,,,,,5,1,,83,,11,,,,,,,,,,,,1.5,,,,12.2,"Bulk Carrier"
15871279,5,,,,,,"International",,,,,,,87,,,13,,,,,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  OVS1, 1 x Boiler, Composite - Osaka Boiler OVS2",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x ac generator(s)",15.7,"Bulk Carrier"
15871303,7,,,,,,"International",,,,,,,7,22,5,,10,,9,,16,,22,9,,,1.6,1.6,2.8,3.8,,,,"S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",20.05,"Bulk Carrier"
15871437,7,,,,,,"International",,,,,,,,7,3,,12,,12,,14,18,34,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - AC generator(s) at 60Hz",20.05,"Bulk Carrier"
15871561,7,,,,,,"International",,,,,,,0,12,6,8,19,2,3,2,11,5,32,,,,,,,,,,"1 x Boiler, Composite - Aalborg - 154.50m2 at 6.90 bar","S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x Cummins Inc AC generator(s) at 60Hz",20.05,"Bulk Carrier"
15871695,7,,,,,,"International",,,,,7,5,,18,6,13,0,14,2,15,6,9,3,1,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",20.05,"Bulk Carrier"
15871729,9,,,,,,"International",,,,,,,5,,3,0,,4,17,4,26,11,28,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",24.65,"Bulk Carrier"
15871853,5,,,,,,"International",,,,,,,,,18,,9,22,,2,28,12,8,0,,,,3.6,3.6,5,,,,"F","1 x Emergency Diesel Gen. - MAN Energy Solutions D2866TE - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 170mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",17.5,"Bulk Carrier"
15871987,5,,,,,,"International",,,,,,,18,,15,,0,16,,7,30,6,8,,,,,3.5,4,5.7,,,"1 x Boiler, Oil/Gas fired - Garioni -  23.80 m2 at 10 bar, 1 x Boiler, Exhaust Heated - Garioni - 264m2 at 12 bar","F","1 x Emergency Diesel Gen. - MAN Energy Solutions D2866TE - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 170mkW total at 1,500rpm driving 1 x AC generator(s) at 160ekW total, (200kVA total)",17.5,"Bulk Carrier"
15873699,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,,11,7,,14,8,,14,8,6,30,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 190m2 at 7 bar","S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 105mkW total at 1,800rpm driving 1 x AC generator(s) at 80ekW total, (100kVA total) at 60Hz",20.03,"Bulk Carrier"
15873723,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,23,,11,3,2,,4,,3,,39,3,7,4,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 190m2 at 7 bar","S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 105mkW total at 1,800rpm driving 1 x AC generator(s) at 80ekW total, (100kVA total) at 60Hz",20.03,"Bulk Carrier"
15873857,5,,,,,,"International",,,,,,,,31,31,0,6,17,,14,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",17.9,"Bulk Carrier"
15873981,5,,,,,,"International",,,,,,,,7,3,,5,,,2,18,60,5,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  122 m2 at 6 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",17.9,"Bulk Carrier"
15874067,5,,,,,,"International",,,,,9,4,,28,5,,10,,,7,37,0,3,2,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",17.9,"Bulk Carrier"
15874191,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F",,17.9,"Bulk Carrier"
15874225,5,,,,,,"International",,,,,,,,,2,,6,,25,,20,4,43,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",17.9,"Bulk Carrier"
15874359,5,,,,,,"International",,,,,,,,,,,,,,5,22,47,25,1,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 140m2 at 6.90 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",17.9,"Bulk Carrier"
15874483,5,,,,,,"International",,,,,,,,,,,,2,17,2,33,8,39,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",17.9,"Bulk Carrier"
15874517,5,,,,,,"International",,,,"Asia",,,,,,,,,2,,2,,98,,,,1.8,1.8,2.8,4.8,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",17.9,"Bulk Carrier"
15874641,5,,,,,,"International",,,,,,,,,,,,,,2,27,39,30,,1,,1.8,1.8,2.8,4.8,,,,"F",,17.9,"Bulk Carrier"
15874775,5,,,,,,"National",,"Indonesia","South East Asia","Asia",,,,,,,,,,,,,100,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",17.9,"Bulk Carrier"
15874809,5,,,,,,"International",,,,,17,,,,,,,,14,3,29,13,19,4,,,2.5,2.5,3.5,5,,,"1 x Boiler, Composite - Osaka Boiler - 340m2 at 7 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",17.9,"Bulk Carrier"
15875019,,,,,,,"International",,,,"Europe",,,,,0,24,,76,,,,,,,,,,,,,,,,,,10.7,"Bulk Carrier"
15875851,5,,,,,,"International",,,,,,,83,10,4,,,3,,,,,,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler OVS2",,"1 x Emergency Diesel Gen. - MAN Energy Solutions D2866LXE20 - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 182mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",14.8,"Bulk Carrier"
15875985,5,,,,,,"International",,,,,,,70,30,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - MAN Energy Solutions D2866LXE20 - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 182mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",14.8,"Bulk Carrier"
15876061,6,,,,,,"International",,,,"Asia",,,,,,,,,20,,48,,32,,,,,,,,,,,,,29.25,"Bulk Ore Carrier"
15877989,5,,,,,,"International",,,,,,,,,,,,,,,5,10,85,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",13.75,"Bulk Carrier"
15878199,5,,,,,,"International",,,,,,,,,,,0,,,7,28,7,55,4,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",13.75,"Bulk Carrier"
15878223,5,,,,,,"International",,,,,,,,,,,,,,11,13,38,38,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",13.75,"Bulk Carrier"
16010178,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pontoon",,10.6,"Bulk Carrier"
16010286,9,,,,,,"International",,,,,,,,11,8,,14,0,6,2,28,2,30,,,,,,,,,,,"S",,24.4,"Bulk Carrier"
16010552,5,,,,,,"International",,,,,25,,,,,,,,32,,29,,9,6,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s) at 50Hz",19.9,"Bulk Carrier"
16010844,9,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,6,,8,9,19,8,9,3,13,2,10,4,8,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc LTA10-G2 - 4-stroke 6-cyl. 125mm x 136mm bore/stroke 216mkW total at 1,800rpm driving 1 x Stamford Power HCM 434 D - AC generator(s) at 200ekW total, (250kVA total) at 60Hz",24.8,"Bulk Carrier"
16010857,9,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,,,,,12,,13,5,26,6,5,14,19,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc LTA10-G2 - 4-stroke 6-cyl. 125mm x 136mm bore/stroke 250mkW total at 1,800rpm driving 1 x Stamford Power HCM 434 D - AC generator(s) at 200ekW total, (250kVA total) at 60Hz",24.8,"Bulk Carrier"
16010860,9,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,,4,,23,4,,12,,26,,7,7,15,,,,,,,,,,,,,24.8,"Bulk Carrier"
16010873,9,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,,,8,1,12,5,15,7,12,4,13,8,15,,,,,,,,,,,,,24.8,"Bulk Carrier"
16010886,9,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,,,,,11,1,4,13,14,6,21,5,27,,,,,,,,,,"1 x Boiler, Composite - 362m2 at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc4-stroke 253mkW total at 1,800rpm driving 1 x AC generator(s) at 250ekW total, (312kVA total) at 60Hz",24.8,"Bulk Carrier"
16011238,9,,,,,,"International",,,,,0,,5,,10,2,4,7,12,,35,,26,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc LTA10-G2 - 4-stroke 6-cyl. 125mm x 136mm bore/stroke 216mkW total at 1,800rpm driving 1 x Stamford Power HCM 434 D - AC generator(s) at 200ekW total, (250kVA total) at 60Hz",24.8,"Bulk Carrier"
16012756,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,7,,,8,3,,9,8,,4,30,8,19,2,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler OVS2 - 190m2 at 7 bar","S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",20.03,"Bulk Carrier"
16012769,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,4,,,6,4,,8,6,2,7,29,6,28,2,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 212m2 at 7 bar","S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 80ekW total, (100kVA total) 450V at 60Hz",20.03,"Bulk Carrier"
16012772,7,"1 x Exhaust Scrubber - SOx - AEC Maritime",,,,,"International",,,,,,,20,2,4,0,4,9,11,6,10,12,21,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 190m2 at 7 bar","S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 105mkW total at 1,800rpm driving 1 x AC generator(s) at 80ekW total, (100kVA total) 450V at 60Hz",20.03,"Bulk Carrier"
16013461,5,,,,,,"International",,,,"Asia",,,,,,,,,,,62,,20,19,,,,,,,,,,,,14,"Bulk Carrier"
