"Listing"

"WFR Listing"
"Created 09 March 2022 19:30"


"CVN","Builder","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Group Owner Country/Region","Great Lakes Only","Call Sign","Age Scrapped","Fleet Type","Sister Vessel Code","Owner Size","Group Owner Nationality/Region"
14001833,"Odense Lindo",52181,,,5331,4814,,"15-Feb-1990",15.97,81.3,23309,"Container",,,,"MSC Sariska",22125,"1 x FP Propeller (Aft Centre) (mechanical), 90rpm",21,,,,,,,,"126","Compania Naviera Sariska S.A.","Switzerland",,"3FIF9",,"Containerships",77267,"Extra Large (100+)","Italy"
14006467,"Odense Lindo",52181,,,5331,4814,,"08-Jun-1990",15.53,81.3,23309,"Container",,,,"MSC Federica",22125,"1 x FP Propeller (Aft Centre) (mechanical), 90rpm",23,,,,,,,,"127","Companiera Naviera Federica International S.A.","Switzerland",,"HPQE",,"Containerships",77267,"Extra Large (100+)","Italy"
14009705,"Bath Ironworks",24544,,,,1635,,,,,17568,"Container",,,,"Maui",,"1 x FP Propeller (Aft Centre) (mechanical)",38,"Y",,,,,,,"371","MATSON NAVIGATION CO., INC.","United States",,"WSLH",41,"Containerships",,"Medium (11-20)","United States"
14015485,"J. J. Sietas",3815,,,,374,167,"20-Apr-1991",9.72,15,2029,"Tanker",,134,240,"S J Diamond",1845,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"1053","SJ Diamond Co","U.A.E.",,"5IM923",,"Containerships",,"Very Small (1-5) ","U.A.E."
14015519,"Seebeckwerft",8902,,,,755,,"29-Jun-1984",10.04,,3652,"General Cargo",,,,"Sarah F",4550,"1 x CP Propeller (Aft Centre) (mechanical)",13,,,,,,,,"2286","Heliessa Marine S.A.","Greece",,"T8XR",36.08,"Containerships",,"Very Small (1-5) ","Greece"
14016729,"Odense Lindo",52191,,,,4800,,"01-Feb-1989",14.92,81.3,28765,"Container",,,,"MSC Veronique",21637,"1 x FP Propeller (Aft Centre) (mechanical), 90rpm",27,,,,,,,,"129","Veronique Oceanway Ltd.","Switzerland",,"3EYX",,"Containerships",,"Extra Large (100+)","Italy"
14018015,"Mie S.B. Co.",6764,,,,576,245,,,,3958,"Handymax Bulker",,,,"Sheng Da 2",1515,"1 x Propeller (Aft Centre) (mechanical), 165rpm",24,,,,,"Y",,,"199",,"China P.R.",,,,"Containerships",,"Small (6-10) ","China P.R."
14019359,"CSBC (Kaohsiung)",6256,,,,443,113,,,,3296,"Diverse",,,,"Tong Yi",,"1 x CP Propeller (Aft Centre) (mechanical)",22,,,,,,,,"102","Centrans Shipping Co. Ltd.","China P.R.",,"BPQV",,"Containerships",,"Very Small (1-5) ","China P.R."
14019517,"Husumer S.W.",3984,,,,316,,,,,2246,"Tug",,,,"Megah Jaya Dua",,"1 x CP Propeller (Aft Centre) (mechanical)",,,,,,,,,"1451",,"Malaysia",,"9WXW2",,"Containerships",,"Very Small (1-5) ","Malaysia"
14026531,"Usuki Zosensho",4086,,,,210,,,,,1902,"Sub-Panamax Container",,118,92,"Sumatera Fortune",,"1 x Propeller (Aft Centre) (mechanical), 290rpm",24,,,,,,,,"0995",,"Malaysia",,"YHJC",,"Containerships",,"Very Small (1-5) ","Malaysia"
14027291,"Naikai Innoshima",3863,,,,310,,"21-Nov-1990",11.1,,1870,"Sub-Panamax Container",,,,"Da Fa",,"1 x Propeller (Aft Centre) (mechanical), 158rpm",,,,,,,,,"560","DONGJIN SHIPPING CO., LTD.","South Korea",,"JVLJ7",30.75,"Containerships",,"Medium (11-20)","South Korea"
14031001,"HHIC (Yeongdo)",11079,,,,1248,,"27-Apr-1990",13.37,,4736,"Sub-Panamax Container",,,,"Nanta Bhum",6367,"1 x FP Propeller (Aft Centre) (mechanical), 111rpm",,"Y",,,,,,,"8860","Regional Container Lines Public Co., Ltd.","Thailand",,"HSCI2",,"Containerships",,"Large (21-50)","Thailand"
14035133,"Mathias Thesen",11982,,,,1020,,"11-Mar-1989",,,5568,"Offshore",,,,"Sai Sunrise",5220,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",23,,,,,,,,"175","Sunrise Maritime Pte. Ltd.","India",,"3FTB2",30.25,"Containerships",,"Very Small (1-5) ","India"
14037429,"I.H.I. (Kure)",33113,,,,2314,,,,,13412,"Container",,,,"MSC Chitra",,"1 x Propeller (Aft Centre) (mechanical), 124rpm",26,,,,,,,,"2727",,"Switzerland",,"H9VU",31.33,"Containerships",,"Extra Large (100+)","Italy"
14039557,"Dae Sun Shipbuilding",3953,,,,330,159,"12-Sep-1991",13.37,,1877,"Sub-Panamax Container",,132,198,"Harbour Marine",,"1 x Propeller (Aft Centre) (mechanical), 210rpm",18,,,,,,,,"SB-383","Garnet Global Business LLC","Oman",,"V4IL4",,"Containerships",,"Very Small (1-5) ","Oman"
14040737,"Oresundsvarvet",55241,,,8167,2868,,,,,18640,"Container",,,,"MSC Carla",,"3 x CP Propeller (Aft) (mechanical)",,,,,,,,,"234",,"Switzerland",,"3FMQ5",25.58,"Containerships",,"Extra Large (100+)","Italy"
14043367,"Howaldtswerke Werft",21633,,,1760,1911,951,"02-Dec-1986",13.6,,11149,"Container",,,,"MSC Annamaria",9901,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",19,,,,,,,,"210","NSM Anamaria Shipping Co. Ltd.","Switzerland",,"H3HN",,"Containerships",,"Extra Large (100+)","Italy"
14044151,"Howaldtswerke Werft",21648,,,1760,1911,951,"25-Feb-1986",13.09,,11148,"Container",,,,"MSC Augusta",9901,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",18,,,,,,,,"216","Augusta Oceanway Ltd.","Switzerland",,"H3HM",,"Containerships",,"Extra Large (100+)","Italy"
14044285,"Howaldtswerke Werft",21648,,,1760,1911,951,"17-Oct-1986",13.24,,11148,"Container",,,,"MSC Floriana",9901,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",18,,,,,,,,"209","Floriana Oceanway Ltd.","Switzerland",,"H3HP",,"Containerships",,"Extra Large (100+)","Italy"
14044319,"Howaldtswerke Werft",21887,,,1454,1893,976,"26-Jul-1985",12.25,45.6,11282,"Container",,,,"MSC Lucia",11615,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",19,,,,,,,,"207","Lucia Oceanway Ltd.","Switzerland",,"3FRI7",,"Containerships",,"Extra Large (100+)","Italy"
14044577,"Howaldtswerke Werft",21633,,,1821,1911,951,"29-May-1986",13.41,44.5,11149,"Container",,,,"MSC Adele",9901,"1 x FP Propeller (Aft Centre) (mechanical), 135rpm",18,,,,,,,,"217","Adele Oceanway Ltd.","Switzerland",,"H3HO",,"Containerships",,"Extra Large (100+)","Italy"
14044869,"Howaldtswerke Werft",21887,,,1454,1893,976,"26-Jul-1985",12.13,45.6,11282,"Container",,,,"MSC Gabriella",11615,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",19,,,,,,,,"208","Gabriella Oceanway Ltd.","Switzerland",,"3FRR",,"Containerships",,"Extra Large (100+)","Italy"
14045811,"Singapore SB",5250,,,,431,196,,,,3272,"Bulker",,,,"Multicon",,"1 x CP Propeller (Aft Centre) (mechanical), 230rpm",20,,,,,,,,"134",,"Indonesia",,"YDCK",,"Containerships",,"Medium (11-20)","Indonesia"
14046863,"Shanghai Shipyard",9907,,,,846,366,,,,4895,"Sub-Panamax Container",,304,542,"Tanto Star",4421,"1 x Propeller (Aft Centre) (mechanical), 155rpm",20,,,,,,,,"SS118",,"Indonesia",,"YDKI",36.42,"Containerships",,"Very Large (51-100)","Indonesia"
14047365,"Singapore SB",4975,,,,429,196,,,,3240,"Sub-Panamax Container",,,,"Hua Zun",1632,"1 x CP Propeller (Aft Centre) (mechanical), 230rpm",15,,,,,,,,"130",,"China P.R.",,"XUKJ3",,"Containerships",,"Very Small (1-5) ","China P.R."
14050381,"Shina S.B.",3140,,,,204,,"19-Apr-1991",,,1276,"Sub-Panamax Container",,,,"Hai Sheng",1071,"1 x Propeller (Aft Centre) (mechanical), 250rpm",,,,,,,,,"SAS-350","Heung-A Shipping Co., Ltd.","South Korea",,"3EQS7",,"Containerships",,"Medium (11-20)","South Korea"
14053045,"J. J. Sietas",3870,,,,356,157,"20-Sep-1983",10.25,,1115,"General Cargo",,,,"Amany Queen",1872,"1 x CP Propeller (Aft Centre) (mechanical), 148rpm",11,,,,,,,,"860","Elreedy Shipping Co","Egypt",,"5VFZ4",,"Containerships",,"Very Small (1-5) ","Egypt"
14056675,"Kagoshima Dock",1843,,,,122,,,,,832,,,52,,"Ola",,"1 x CP Propeller (Aft Centre) (mechanical)",9,,,,,"Y",,,"117",,"Cuba",,"HP7981",32.42,"Containerships",,,"Cuba"
14060485,"J. J. Sietas",2749,,,,262,126,"26-Jun-1989",,,1110,"Diverse",,82,180,"Provincias Unidas",1165,"1 x CP Propeller (Aft Centre) (mechanical)",,,,,,,,,"935","Radimon S.A.","Uruguay",,"CXDP",,"Containerships",,"Very Small (1-5) ","Uruguay"
14061011,"J. J. Sietas",2791,,,,195,,,,,1362,,,,,"Snow White",,"1 x CP Propeller (Aft Centre) (mechanical)",18,,,,,,,,"0766","Egynile Maritime Shipping Co","Romania",,"5VFZ5",44.25,"Containerships",70917,,"Romania"
14061279,"Appledore SB",3979,,,,296,,,,,1957,"Sub-Panamax Container",,,,"Systemindo Perdana",,"1 x Propeller (Aft Centre) (mechanical), 220rpm",15,,,,,,,,"AS125",,"Indonesia",,"YDPA",,"Containerships",,"Very Small (1-5) ","Indonesia"
14062197,"Namura Zosensho",15145,,,,1061,,,,,8086,,,,,"CP Valour",,"1 x Propeller (Aft Centre) (mechanical), 122rpm",19,,,,,,,,"833",,"Germany",,"ZCBN4",26.75,"Containerships",,,"Germany"
14067563,"Bremer Vulkan",18037,,,2000,1743,838,,12.84,,10484,"Container",,,,"Oriental Ruby",,"1 x Propeller (Aft Centre) (mechanical), 123rpm",,,,,,,,,"1066",,"Indonesia",,"POGB",,"Containerships",70326,"Very Large (51-100)","Indonesia"
14068065,"Miho Shipyard",10350,,,,981,318,,11.05,,5802,"General Cargo",,378,603,"Forum Samoa 4",2402,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), Nakashima, 168rpm, Ø4.52m",17,,,,,,,,"1357","China Navigation Co Pte Ltd","United Kingdom",,"VRRC",29.33,"Containerships",,"Large (21-50)","United Kingdom"
14068773,"Bremer Vulkan",18037,,,2000,1743,,,13.22,,10484,"Container",,,,"Oriental Jade",,"1 x Propeller (Aft Centre) (mechanical), 123rpm",22,,,,,,,,"1068",,"Indonesia",,"PNDE",,"Containerships",70326,"Very Large (51-100)","Indonesia"
14079245,"Stocznia Gdynia",11576,2007,"GCargo",1119,570,,,14.37,27.1,7026,"Sub-Panamax Container",,,,"National Glory",3141,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",17,,,,,,,,"B354/06","R & D INVESTMENTS","United States",,"WDD4207",,"Containerships",,"Very Small (1-5) ","United States"
14080425,"Shin Kurushima",9949,,,,816,388,"29-Mar-1989",12.7,,5492,"Handymax Bulker",,327,489,"Venus C",,"1 x FP Propeller (Aft Centre) (mechanical), 133rpm",21,,,,,,,,"2618","Xin Hai Hui Shipping Corp.","China P.R.",,"A8LX5",,"Containerships",,"Small (6-10) ","China P.R."
14081477,"Avondale SY",26746,,,9272,2128,,,,,18996,"Container",,,,"Lihue",,"1 x FP Propeller (Aft Centre) (mechanical)",42,"Y",,,,,,,"1187","MATSON NAVIGATION CO., INC.","United States",,"WTST",49.42,"Containerships",,"Medium (11-20)","United States"
14081893,"Avondale SY",37811,,,5223,3027,,,20.8,,11343,"Container","06-Feb-2021",,,"Manoa",10289,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",36,"Y",,,,,,,"2329","MATSON NAVIGATION CO., INC.","United States",,"KDBG",,"Containerships",,"Medium (11-20)","United States"
14082003,"Avondale SY",37811,,,4505,3027,,,19,,11343,"Container","23-Jul-2021",,,"Mokihana",10146,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",36,"Y",,,,,,,"2331","MATSON NAVIGATION CO., INC.","United States",,"WNRD",,"Containerships",,"Medium (11-20)","United States"
14082429,"Avondale SY",40627,,,5296,3027,,,19.18,,31126,"Container","26-May-2021",,,"Mahimahi",11328,"1 x FP Propeller (Aft Centre) (mechanical), 124rpm",36,"Y",,,,,,,"2330","MATSON NAVIGATION CO., INC.","United States",,"WHRN",,"Containerships",,"Medium (11-20)","United States"
14085509,"Shin Kurushima",9949,,,,816,372,"15-May-1989",13.03,,5492,"Sub-Panamax Container",,,,"Blue Ocean",4179,"1 x FP Propeller (Aft Centre) (mechanical), 133rpm",21,,,,,"Y",,,"2620","Blue Ocean Shipping Co., Ltd.","China P.R.",,"VRYY6",,"Containerships",,"Medium (11-20)","China P.R."
14088713,"Nobiskrug",2392,,,,218,,,,,1275,"General Cargo",,,,"Lae Express",,"1 x CP Propeller (Aft Centre) (mechanical)",13,,,,,"Y",,,"704",,"Papua N. Guinea",,"P2V5279",,"Containerships",,"Medium (11-20)","Papua N. Guinea"
14092073,"Ast. Construcc.",2676,,,,150,,,,,1306,,,,,"Niaga Bahari",,"1 x Propeller (Aft Centre) (mechanical)",18,,,,,,,,"110",,"Indonesia",,"YHTG",,"Containerships",,,"Indonesia"
14095029,"J. J. Sietas",4226,,,,308,133,"24-Mar-1979",10.03,,1186,"General Cargo",,144,164,"Span Asia 3",1647,"1 x CP Propeller (Aft Centre) (mechanical), 196rpm",11,,,,,,,,"825","Philippine Span Asia Carrier Corp.","Philippines",,"DUH3214",,"Containerships",,"Large (21-50)","Philippines"
14102165,"Marmara Tersanesi",3469,,,,343,,"21-Sep-1991",9.81,,1910,"Diverse",,133,210,"Princess Sara",,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",11,,,,,,,,"049",,"Romania",,"5IM333",,"Containerships",,"Very Small (1-5) ","Romania"
14105087,"Shina S.B.",1864,,,,204,,"29-Oct-1990",10.32,,1276,"Sub-Panamax Container",,,,"Heung-A Pusan",,"1 x Propeller (Aft Centre) (mechanical), 250rpm",,,,,,,,,"SAS-349","HEUNG A LINE CO., LTD.","South Korea",,"D7QE",,"Containerships",,"Medium (11-20)","South Korea"
14106589,"Shin Kurushima",2749,,,,397,,,,,1910,"Diverse",,,,"West Ocean 3",,"1 x Propeller (Aft Centre) (mechanical), 265rpm",,,,,,,,,"0708",,"Philippines",,"DUBZ",,"Containerships",,"Very Small (1-5) ","Philippines"
14108617,"Flender Werft",12694,,,,1132,,,,,6957,"General Cargo",,,,"Baruna Mega",,"1 x Propeller (Aft Centre) (mechanical), 127rpm",23,,,,,,,,"637",,"Indonesia",,"PNKB",33.08,"Containerships",,"Very Small (1-5) ","Indonesia"
14113637,"J. J. Sietas",9764,,,,856,,,,,5509,,,360,496,"UK-Sea IV",3284,"1 x CP Propeller (Aft Centre) (mechanical), 130rpm",,,,,,,,,"0946","Sea Rose Shipping Inc","Liberia",,"T8A2584",33.5,"Containerships",,,"Liberia"
14116683,"J. J. Sietas",5450,,,,436,169,,,,2073,"Sub-Panamax Container",,,,"Bahar Mas",,"1 x CP Propeller (Aft Centre) (mechanical)",14,"Y",,,,,,,"0821",,"Indonesia",,"YHSX",,"Containerships",,"Large (21-50)","Indonesia"
14116975,"Bay Shipbuilding",20965,,,2012,1668,,,18.4,,7854,"Sub-Panamax Container","14-Dec-2016",,,"Matson Anchorage",8705,"1 x CP Propeller (Aft Centre) (mechanical), 108rpm",21,"Y",,,,,,,"735","HORIZON LINES ALASKA VESSELS, LLC","United States",,"KGTX",,"Containerships",70241,"Very Small (1-5) ","United States"
14117219,"Beth SB Sparrows Pnt",25644,,,,1664,,,,,10811,"Container",,,,"Matson Consumer",,"1 x FP Propeller (Aft Centre) (mechanical)",26,"Y",,,,,,,"4639","HORIZON LINES, LLC","United States",,"WCHF",45.08,"Containerships",70251,"Medium (11-20)","United States"
14117893,"Beth SB Sparrows Pnt",28095,,,,2302,,,17.74,,13982,"Sub-Panamax Container",,,,"Horizon Enterprise",4706,"1 x FP Propeller (Aft Centre) (mechanical)",26,,,,,,,,"4651","SUNRISE ENTERPRISE LLC","United States",,"KRGB",,"Containerships",70253,"Small (6-10) ","United States"
14118711,"Bay Shipbuilding",20965,,,2012,1668,,,18.79,,7854,"Sub-Panamax Container","06-Jan-2016",,,"Matson Kodiak",8093,"1 x CP Propeller (Aft Centre) (mechanical), 108rpm",21,"Y",,,,,,,"737","HORIZON LINES ALASKA VESSELS, LLC","United States",,"KGTZ",,"Containerships",70241,"Very Small (1-5) ","United States"
14119055,"Ingalls SB",28095,,,,2361,,,,,13982,"Sub-Panamax Container",,,,"Matson Navigator",6774,"1 x FP Propeller (Aft Centre) (mechanical)",26,"Y",,,,,,,"1180","HORIZON LINES, LLC","United States",,"WPGK",45.92,"Containerships",,"Very Small (1-5) ","United States"
14119213,"Beth SB Sparrows Pnt",28087,,,,2302,,,19.07,,13982,"Sub-Panamax Container",,,,"Horizon Pacific",,"1 x FP Propeller (Aft Centre) (mechanical)",26,,,,,,,,"4650","SUNRISE PACIFIC LLC","United States",,"WSRL",,"Containerships",70253,"Small (6-10) ","United States"
14119505,"Beth SB Sparrows Pnt",25644,,,,1664,,,,,10811,"Container",,,,"Matson Producer",6376,"1 x FP Propeller (Aft Centre) (mechanical) (Bronze)",26,"Y",,,,,,,"4640","HORIZON LINES, LLC","United States",,"WJBJ",45.42,"Containerships",70251,"Medium (11-20)","United States"
14119763,"Avondale SY",34077,,,,2653,,,16.84,,10223,"Sub-Panamax Container",,,,"Horizon Reliance",19587,"1 x FP Propeller (Aft Centre) (mechanical)",26,,,"LNG",,,,,"2308","SUNRISE RELIANCE LLC","United States",,"WFLH",,"Containerships",70204,"Small (6-10) ","United States"
14119897,"Avondale SY",34077,,,,2172,,,18.96,,10223,"Sub-Panamax Container",,,,"Horizon Spirit",,"1 x FP Propeller (Aft Centre) (mechanical)",26,,,,,,,,"2307","SUNRISE SPIRIT LLC","United States",,"WFLG",,"Containerships",70204,"Small (6-10) ","United States"
14119921,"Bay Shipbuilding",20965,,,2012,1668,,,18.42,,7854,"Sub-Panamax Container","19-May-2016",,,"Matson Tacoma",,"1 x CP Propeller (Aft Centre) (mechanical), 108rpm",21,"Y",,,,,,,"736","HORIZON LINES ALASKA VESSELS, LLC","United States",,"KGTY",,"Containerships",70241,"Very Small (1-5) ","United States"
14121737,"Atlantis Shpyd.",7197,,,,604,266,,,,3860,"Sub-Panamax Container",,,,"Meratus Ambon",,"1 x Propeller (Aft Centre) (mechanical), 210rpm",,,,,,,,,"H1006","Meratus Line PT","Indonesia",,"POAP",27,"Containerships",,"Very Large (51-100)","Indonesia"
14124525,"Dalian Shipyard",9683,,,,724,332,,,,4617,"Diverse",,,,"Wan Li",,"1 x Propeller (Aft Centre) (mechanical), 155rpm",,,,,,"Y",,,"C120/1",,"Hong Kong",,"BTBC",,"Containerships",76580,"Small (6-10) ","China P.R."
14125151,"Hakata Zosen",6092,,,,495,,,9.54,,3082,"Container",,,,"Armada Sejati",,"1 x Propeller (Aft Centre) (mechanical), 200rpm",,,,,,,,,"512",,"Indonesia",,"PMUJ",,"Containerships",,"Very Large (51-100)","Indonesia"
14125601,"Yamanaka Zosen",1480,,,,110,,"01-Jan-1991",11.32,,499,,,,,"SS Ulsan",,"1 x Propeller (Aft Centre) (mechanical)",,,"Y",,,,,,"510",,"Unknown",,"DSOH2",,"Containerships",,,"Unknown"
14125993,"Okayama Zosen",4666,,,,270,,,,,2305,"Sub-Panamax Container",,,,"Kai Hang 6",,"1 x Propeller (Aft Centre) (mechanical), 225rpm",31,,,,,,,,"255",,"Hong Kong",,,,"Containerships",,"Very Small (1-5) ","China P.R."
14137125,"Towa S.B. Co.",8168,,,,480,174,,11.9,,3479,"Sub-Panamax Container",,,,"Tanto Surya",,"1 x Propeller (Aft Centre) (mechanical), 158rpm",17,,,,,,,,"563",,"Indonesia",,"YDQW",,"Containerships",,"Very Large (51-100)","Indonesia"
14138043,"Hakata Zosen",6092,,,,495,214,,10.03,,3082,"General Cargo",,,,"Ocean Zenith",,"1 x FP Propeller (Aft Centre) (mechanical), 210rpm",,,,,,,,,"511",,"Philippines",,"DUA3519",,"Containerships",,"Large (21-50)","Philippines"
14144857,"Dae Sun Shipbuilding",4025,,,,330,161,"23-Sep-1989",10.17,,1103,"Diverse",,,,"PL Yui Laam",,"1 x Propeller (Aft Centre) (mechanical), 210rpm",17,,,,,,,,"SB-360",,"Taiwan",,"H3PQ",,"Containerships",,"Medium (11-20)","Taiwan"
14146019,"Schurenstedt",630,,,,126,,,,,343,"Sub-Panamax Container",,,,"Wahana Bahari",,"1 x Propeller (Aft Centre) (mechanical)",16,,,,,,,,"1350",,"Malaysia",,"YHJJ",,"Containerships",,"Very Small (1-5) ","Malaysia"
14152665,"De Biesbosch",1130,,,,135,,,,,738,"Diverse",,,,"Tara 1",,"1 x Propeller (Aft Centre) (mechanical)",24,,,,,,,,"530",,"Philippines",,"DZXP",,"Containerships",,"Very Small (1-5) ","Philippines"
14154827,"Ch. de l'Atlantique",30750,,,2197,1800,,,,,10038,"Container",,,,"Black Eagle",15472,"1 x FP Propeller (Aft Centre) (mechanical), 140rpm",,,,,,,,,"D28","Black Eagle Shipping LLC","United States",,"WDJJ",36.67,"Containerships",,"Small (6-10) ","United States"
14155745,"Taihei Kogyo",4943,,,,327,,,,,2074,"Sub-Panamax Container",,,,"Tanto Sentosa",,"1 x Propeller (Aft Centre) (mechanical), 165rpm",19,,,,,,,,"1670",,"Indonesia",,"YGFO",,"Containerships",,"Very Large (51-100)","Indonesia"
14159877,"Mie S.B. Co.",4937,,,,168,,,,,3157,,,,,"Rageeb-1",,"1 x Propeller (Aft Centre) (mechanical)",,,,,,,,,"110",,"U.A.E.",,"3EDX4",40.08,"Containerships",,,"U.A.E."
14160215,"Shin Kurushima",17156,,,1983,1308,,,12.93,,8063,"Sub-Panamax Container",,,,"Meratus Medan 2",,"1 x Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"2711","Meratus Line PT","Indonesia",,"YHEQ",,"Containerships",,"Very Large (51-100)","Indonesia"
14162927,"Singapore SB",5235,,,,429,,,,,3356,"Sub-Panamax Container",,,,"Jin Sheng Hai",,"1 x CP Propeller (Aft Centre) (mechanical), 230rpm",,,,,,,,,"128",,"China P.R.",,"3FEJ9",,"Containerships",,"Very Small (1-5) ","China P.R."
14163711,"Singapore SB",5252,,,,429,196,,,,3272,"Diverse",,,,"Bei Hang 3",,"1 x CP Propeller (Aft Centre) (mechanical), 230rpm",18,,,,,,,,"133",,"China P.R.",,"BUAS",,"Containerships",,"Very Small (1-5) ","China P.R."
14163845,"Hashihama Zosen",4559,,,,310,150,,,,2383,"Sub-Panamax Container",,,,"Good Future",,"1 x Propeller (Aft Centre) (mechanical), 140rpm",,,,,,"Y",,,"509",,"China P.R.",,"3ENJ4",,"Containerships",,"Very Small (1-5) ","China P.R."
14164055,"Narasaki S.B.",4802,,,,349,,,,,2314,"Sub-Panamax Container",,,,"OEL Vision",,"1 x Propeller (Aft Centre) (mechanical)",,,,,,,,,"0927",,"U.A.E.",,"VVFU",27.17,"Containerships",,"Medium (11-20)","U.A.E."
14164897,"Daedong Shipbuilding",1993,,,,106,38,,,,636,,,,,"Trans Asia",,"1 x Propeller (Aft Centre) (mechanical)",17,,,,,,,,,,"Hong Kong",,"J8FQ6",36.42,"Containerships",,,"Hong Kong"
14166183,"Mathias Thesen",11982,,,929,1022,,,,,5568,"Diverse",,,,"Phu Tau",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm, Ø5.10m",18,,,,,"Y",,,"173",,"Vietnam",,"3WBU",22.08,"Containerships",,"Medium (11-20)","Vietnam"
14169139,"Kyokuyo Shipyard",8234,,,,380,,,,,3599,,,,,"Hub Kuching",,"1 x Propeller (Aft Centre) (mechanical), 170rpm",,,,,,,,,"319",,"Singapore",,"9MES4",28.58,"Containerships",,,"Singapore"
14170319,"Ast. de Huelva",1779,,,,142,,,,,1256,,,,,"Sun Rays",,"1 x Propeller (Aft Centre) (mechanical)",14,,,,,,,,"096",,"United States",,"4LUW",32.33,"Containerships",,,"United States"
14171237,"Meeres-Technik",10396,,,,923,,"20-Dec-1991",,,5417,"Diverse",,304,619,"Purki",,"1 x Propeller (Aft Centre) (mechanical), MMG",20,,,,,,,,"152","Purki Shipping And Trading Co. Ltd.","Turkey",,"9HA2386",27.75,"Containerships",,"Medium (11-20)","Turkey"
14174867,"J. J. Sietas",5006,,,,510,249,"23-Apr-1992",11.44,,2526,"General Cargo",,162,348,"Uranus",2377,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",12,,,,,,,,"1030","Marmed Lines","Germany",,"V4NI4",,"Containerships",,"Very Small (1-5) ","Germany"
14178573,"Shin Yamamoto",10676,,,1474,860,,,,,6018,"Sub-Panamax Container",,,,"OEL Bengal",,"1 x FP Propeller (Aft Centre) (mechanical), 148rpm",19,,,,,,,,"279","LIBERTY NAVIGATION (S) PTE LTD","U.A.E.",,"3EMM9",32.33,"Containerships",,"Medium (11-20)","U.A.E."
14179491,"Miho Shipyard",7187,,,,454,,,,,2856,"Sub-Panamax Container",,,,"Permai 3",,"1 x Propeller (Aft Centre) (mechanical), 227rpm",22,,,,,,,,"1053",,"Indonesia",,"YGPC",,"Containerships",,"Very Small (1-5) ","Indonesia"
14180121,"Samsung S.B (Busan)",36389,,,,2591,,"26-Dec-1987",13.96,,13152,"Container",,,,"MSC Maria Laura",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"HN-1055","Jacanam Co.","Switzerland",,"H3QW",,"Containerships",,"Extra Large (100+)","Italy"
14184679,"CSBC (Kaohsiung)",5077,,,,335,,,,,2489,"Tug",,,,"Danum 156",,"1 x Propeller (Aft Centre) (mechanical), 210rpm",22,"Y",,,,,,,"083",,"Malaysia",,"9WDU7",39.42,"Containerships",,"Very Large (51-100)","Malaysia"
