"Listing"

"WFR Listing"
"Created 16 February 2022 06:06"


"CVN","Hatches Total No","SOx Scrubber Details","NOx Detail","Main Engine LNG Capable","Alternative Fuel Type Ready","Dwt per TEU","Beta Deployment (Last 12 Months)","Beta Port (Last 12 Months)","Beta Country (Last 12 Months)","Beta Region (Last 12 Months)","Beta Global Zone Group (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Ballast Speed (tpd)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Boiler Detail","Hatch Description","Emergency Engine Detail","Depth Moulded (m)","Group","Beam Ext (m)"
16256873,5,,,,,,"International",,,,,9,9,2,7,1,,4,,9,10,26,7,16,,,,3,3,1.8,3,,,"1 x Boiler, Composite - Saacke","F","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.5,"Bulk Carrier",32.31
16209237,7,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,"1 x Boiler, Composite - Kangrim","S","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,500rpm driving 1 x AC generator(s) 400V at 50Hz",20.05,"Bulk Carrier",32.31
16209240,7,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,2,2,"1 x Boiler, Composite - Kangrim","S","1 x Emergency Diesel Gen. - MAN Energy Solutions4-stroke  driving 1 x ac generator(s) at 60Hz",20.04,"Bulk Carrier",32.31
16255342,5,,,,,,"International",,,,,,,0,14,3,,7,,17,,25,8,26,,,,,,3,6.5,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s)",18.5,"Bulk Carrier",32.31
16255355,5,,,,,,"International",,,,,12,6,20,0,13,0,0,16,,4,14,4,11,6,,,,,3.5,5.5,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s)",18.5,"Bulk Carrier",32.31
16255784,5,,,,,,"International",,,,,,,,11,5,,16,14,7,5,15,10,17,,,,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s)",18.5,"Bulk Carrier",32.31
16255797,5,,,,,,"International",,,,,,,11,12,25,0,7,17,,4,10,,19,,,,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s)",18.5,"Bulk Carrier",32.31
16255805,5,,,,,,"International",,,,,,,,13,6,,33,8,10,2,11,5,11,,,,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.5,"Bulk Carrier",32.31
16255818,5,,,,,,"International",,,,,,,14,,5,10,0,2,8,8,19,14,20,,,1,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s)",18.5,"Bulk Carrier",32.31
16255821,5,,,,,,"International",,,,,,,10,14,21,0,7,20,,2,5,14,8,,,,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s)",18.5,"Bulk Carrier",32.31
16251810,7,,,,,,"International",,,,,,,,17,15,2,13,3,,38,,11,,,,,,,4,5,,,"1 x Boiler, Composite - Alfa Laval Aalborg GCS-22ST",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",20.01,"Bulk Carrier",32.31
16262995,7,"1 x Exhaust Scrubber - SOx - Pacific Green Tech",,,,,"International",,,,,7,,,8,6,,4,25,10,,20,3,15,2,,,,,3.75,,,,"1 x Boiler, Composite - Aalborg Mission™ OC-TCi","S","1 x Emergency Diesel Gen. - Doosan Infracore4-stroke  driving 1 x AC generator(s)",20.01,"Bulk Carrier",32.31
16277481,7,,,,,,"International",,,,,,,,7,4,14,3,29,,42,,1,,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg GCS-22ST",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",20.01,"Bulk Carrier",32.31
16294738,5,,,,,,"International",,,,,,,15,8,25,14,,38,,,,,,,,,,,4.9,3,,,"1 x Boiler, Composite - Alfa Laval",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.45,"Bulk Carrier",32.31
16294741,5,,,,,,"International",,,,,,,16,14,27,0,0,35,,5,,2,,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.45,"Bulk Carrier",32.31
16295827,5,,,,,,"International",,,,,,,30,5,16,7,4,9,,2,10,2,15,,,,,,,,,,"1 x Boiler, Composite - Miura",,"1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x ac generator(s)",18.45,"Bulk Carrier",32.31
16354520,7,"1 x Exhaust Scrubber - SOx - Wartsila Moss",,,,,"International",,,,,,,,33,8,,16,,,,7,,36,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",20.05,"Bulk Carrier",32.31
16248678,5,,,,,,"International",,,,,,,,18,4,4,22,2,,3,21,10,15,,,,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 126ekW total, (157kVA total) at 60Hz",18.5,"Bulk Carrier",32.31
16248681,5,"1 x Exhaust Scrubber - SOx - CR Ocean Eng",,,,,"International",,,,,10,7,,15,2,2,4,3,5,1,13,8,30,1,,,,,3,5.5,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.5,"Bulk Carrier",32.31
16295793,5,,,,,,"International",,,,,,,,7,24,10,6,20,,12,,21,0,,,,,,2.5,5,,,"1 x Boiler, Composite - Alfa Laval",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x generator(s)",18.45,"Bulk Carrier",32.31
16302026,5,,,,,,"International",,,,,,,11,,12,14,0,17,,7,,4,34,,,,,,2.5,5,,,,,,18.45,"Bulk Carrier",32.31
16271539,7,,,,,,"International",,,,,,,4,,12,48,,26,,,,,,,,9,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.05,"Bulk Carrier",32.30
16271542,7,,,,,,"International",,,,,,,,,6,70,,,,,,,,,,24,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",20.05,"Bulk Carrier",32.30
16254840,5,,,,,,"International",,,,,15,,11,11,7,0,5,10,,5,8,14,12,1,,,,,,,,,"1 x Boiler, Composite - Saacke","F","1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",18.5,"Bulk Carrier",32.30
16254853,5,,,,,,"International",,,,,,,,,5,,10,1,11,4,7,9,54,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.6+0.7/6","F","1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.5,"Bulk Carrier",32.30
16269802,5,,,,,,"International",,,,,13,,7,10,2,,4,,11,,25,9,20,1,,,2.5,,3.5,6.5,,,"1 x Boiler, Composite - Zhangjiagang Greens","F","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.51,"Bulk Carrier",32.30
16261435,5,,,,,,"International",,,,,6,,30,,3,2,0,6,,16,14,15,7,2,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC-TCi - 229m2 at 6 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x Leroy Somer AC generator(s) at 126ekW total, (158kVA total) at 60Hz",18.50,"Bulk Carrier",32.30
16261448,5,,,,,,"International",,,,,10,11,,,1,,3,,9,1,22,10,32,0,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC-TCi - 229m2 at 6 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x Leroy Somer AC generator(s) at 126ekW total, (158kVA total) at 60Hz",18.50,"Bulk Carrier",32.30
16261451,5,,,,,,"International",,,,,8,,33,,8,30,,15,,,4,,3,1,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.6+0.7/6",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x Leroy Somer AC generator(s) 450V at 60Hz",18.50,"Bulk Carrier",32.30
16267879,7,,,,,,"International",,,,,13,,3,22,6,18,4,15,4,7,4,,2,2,,,,,3.5,4,,,"1 x Boiler, Composite - Saacke CMB-VS-1.6+0.9/6",,"1 x Emergency Diesel Gen. - Agco Sisu4-stroke  driving 1 x AC generator(s) 450V",20.1,"Bulk Carrier",32.3
16262982,7,"1 x Exhaust Scrubber - SOx - Pacific Green Tech",,,,,"International",,,,,10,,13,1,,,,,,,75,,,1,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC-TCi","S","1 x Emergency Diesel Gen. - Doosan Infracore AD086TI - 4-stroke 186mkW total at 1,800rpm driving 1 x AC generator(s)",20,"Bulk Carrier",32.3
16268050,7,,,,,,"International",,,,,10,8,2,17,6,,17,,1,,16,4,15,5,,,,,,,,,"1 x Boiler, Composite - Saacke","S","1 x Emergency Diesel Gen. - Doosan Infracore4-stroke  driving 1 x AC generator(s)",20,"Bulk Carrier",32.3
16306466,7,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,,,,29,11,,26,,,,8,3,24,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg™ OC-TCi at 9 bar",,,20.05,"Bulk Carrier",32.3
16350919,7,,"1 x Selective Catalytic Reduction - NOx",,,,"International",,,,,,,5,7,5,,16,,23,,24,,25,,,,,,3,5,,,"1 x Boiler, Composite - Zhangjiagang Greens LYF1.6/320-0.7",,"1 x Emergency Diesel Gen. - 4-stroke  at 1,800rpm driving 1 x ac generator(s) at 120ekW total, (150kVA total) at 60Hz",20.05,"Bulk Carrier",32.3
16270316,5,,,,,,"International",,,,,,,,,,,28,6,13,8,,32,12,,,,,,2.8,4.3,,,"1 x Boiler, Composite - Saacke","F","1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,500rpm driving 1 x ac generator(s) at 50Hz",18.49,"Bulk Carrier",32.30
16255197,5,,,,,,"International",,,,,16,,23,,3,7,,5,5,2,31,2,6,,,,,,2,4,,,"1 x Boiler, Composite - Kangrim","F","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",18.5,"Bulk Carrier",32.30
16201949,7,,,,,,"International",,,,"Asia",,,,,0,5,0,2,29,0,29,2,40,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.6+0.9/6 - 193m2 at 8 bar",,,20.1,"Bulk Carrier",32.30
16283145,5,,,,,,"International",,,,,0,12,17,6,4,0,4,7,,13,1,4,32,,,,,,,,,,"1 x Boiler, Composite - Miura GK-2847",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x ac generator(s)",18.49,"Bulk Carrier",32.30
16283158,5,,,,,,"International",,,,,14,15,17,15,5,13,2,13,,,7,,2,0,,,,,,,,,"1 x Boiler, Composite - Miura GK-2847",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x ac generator(s)",18.49,"Bulk Carrier",32.30
16256602,5,"1 x Exhaust Scrubber - SOx - Pacific Green Tech",,,,,"International",,,,,15,24,2,3,,,,,6,,23,15,16,1,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC at 7 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",18.6,"Bulk Carrier",32.30
16256615,5,"1 x Exhaust Scrubber - SOx - Pacific Green Tech",,,,,"International",,,,,7,7,23,6,1,10,11,12,,3,16,1,3,1,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC at 7 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",18.6,"Bulk Carrier",32.30
16256628,5,"1 x Exhaust Scrubber - SOx - Pacific Green Tech",,,,,"International",,,,,6,,22,19,5,0,,24,,,7,,17,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC at 7 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",18.6,"Bulk Carrier",32.30
16256631,5,,,,,,"International",,,,,,,18,17,6,14,3,27,,7,,7,,,,0,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC at 7 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",18.6,"Bulk Carrier",32.30
16248607,7,"1 x Exhaust Scrubber - SOx - FMSI",,,,,"International",,,,,13,,22,7,7,15,4,2,,2,18,2,7,2,,,,,,,,,"1 x Boiler, Composite","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x generator(s)",20,"Bulk Carrier",32.30
16248610,7,"1 x Exhaust Scrubber - SOx - FMSI",,,,,"International",,,,,17,,12,7,6,,7,3,1,2,34,2,6,4,,,,,,,,,"1 x Boiler, Composite","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x generator(s)",20,"Bulk Carrier",32.30
16248623,7,,,,,,"International",,,,,,,,,,,2,,,,87,,4,7,,,,,,,,,"1 x Boiler, Composite","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x generator(s)",20,"Bulk Carrier",32.30
16248636,7,"1 x Exhaust Scrubber - SOx - FMSI",,,,,"International",,,,,9,,,27,10,,16,,,,20,4,15,3,,,,,,,,,"1 x Boiler, Composite","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x generator(s)",20,"Bulk Carrier",32.30
16248649,7,"1 x Exhaust Scrubber - SOx - FMSI",,,,,"International",,,,,,,,27,15,0,14,18,,6,3,2,15,,,,,,,,,,"1 x Boiler, Composite","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x generator(s)",20,"Bulk Carrier",32.30
16301890,7,,,,,,"International",,,,,10,,,18,7,,15,1,13,,6,2,27,1,,,,,,,4,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x generator(s)",20.05,"Bulk Carrier",32.30
16301908,7,,,,,,"International",,,,,13,,,7,4,,20,,9,,24,,20,2,,,,,,,4,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x generator(s)",20.05,"Bulk Carrier",32.30
16301911,7,,,,,,"International",,,,,32,,,8,5,,9,,4,,26,,11,6,,,,,,,4,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x generator(s)",20.05,"Bulk Carrier",32.30
16301924,7,,,,,,"International",,,,,,,13,9,4,28,4,2,8,2,6,2,22,,,,,,,,4,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x generator(s)",20.05,"Bulk Carrier",32.30
16277960,5,,,,,,"International",,,,,,,,16,9,,7,,3,2,10,30,24,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.6,"Bulk Carrier",32.29
16339006,7,"1 x Exhaust Scrubber - SOx - Yara Marine Tech",,,,,"International",,,,,,,3,7,8,26,21,21,,5,,10,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) 450V at 60Hz",20.05,"Bulk Carrier",32.29
16282906,5,,,,,,"International",,,,,8,18,,7,0,6,0,2,17,2,20,2,18,,,,,,3,6.5,,,"1 x Boiler, Composite - Miura at 8 bar",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 C - AC generator(s) at 72ekW total, (90kVA total) at 60Hz",19.15,"Bulk Carrier",32.29
16260638,7,,,,,,"International",,,,,5,,8,26,10,5,13,,10,,6,,16,,,,,,,,,,"1 x Boiler, Composite - Saacke","S","1 x Emergency Diesel Gen. - Doosan Infracore AD086TI - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x generator(s)",20,"Bulk Carrier",32.29
16260641,7,,,,,,"International",,,,,23,,,,,,,,17,,41,,14,6,,,,,,,,,"1 x Boiler, Composite - Saacke","S","1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 150ekW total, (187.50kVA total) at 60Hz",20,"Bulk Carrier",32.29
16039061,5,,,,,,"International",,,,,,,,,16,,5,,,,24,,55,,,,,,,,,,"1 x Boiler, Composite - Miura at 6.90 bar",,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 90ekW total, (112kVA total) at 60Hz",18.1,"Bulk Carrier",32.29
16365876,5,,,,,,"International",,,,,23,,,,14,7,4,,7,,17,,28,1,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",19.15,"Bulk Carrier",32.29
16366381,5,,,,,,"International",,,,,16,15,,7,2,,10,,22,,17,,8,3,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",19.15,"Bulk Carrier",32.29
16357963,5,,,,,,"International",,,,,,,,,21,,7,,,,46,,26,,,,0.1,0.1,2.5,,,,"1 x Boiler, Composite - Miura at 6.90 bar",,"1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 90ekW total, (112kVA total) at 60Hz",18.1,"Bulk Carrier",32.29
16279922,7,,,,,,"International",,,,,32,,3,8,3,,7,,,,36,,6,6,,,,,,,,,"1 x Boiler, Composite - Saacke","S","1 x Emergency Diesel Gen. - Doosan Infracore4-stroke  driving 1 x ac generator(s) at 60Hz",20,"Bulk Carrier",32.29
16398445,5,,,,,,"International",,,,,,,,,,,82,,,,,,18,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s) at 60Hz",18.6,"Bulk Carrier",32.29
16407835,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",,"Bulk Carrier",32.29
16407848,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",18.6,"Bulk Carrier",32.29
16408508,5,,,,,,"International",,,,,,,100,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",18.6,"Bulk Carrier",32.29
16398461,5,,,,,,"International",,,,,,8,,92,,,,,,,,,,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s) at 60Hz",18.61,"Bulk Carrier",32.29
16351316,7,,,,,,"International",,,,,,,6,12,11,,20,,7,,16,7,27,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",20.2,"Bulk Carrier",32.29
16256857,5,,,,,,"International",,,,,10,,14,,2,,0,23,,6,7,17,20,1,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+0.81/6","F","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.5,"Bulk Carrier",32.29
16263013,7,,,,,,"International",,,,,5,,,28,11,,17,,,,13,2,21,1,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg™ OC-TCi","S","1 x Emergency Diesel Gen. - Doosan Infracore4-stroke  driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier",32.29
16262953,7,,,,,,"International",,,,,24,,10,7,4,0,4,2,,2,32,5,6,4,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC-TCi","S","1 x Emergency Diesel Gen. - Doosan Infracore4-stroke  driving 1 x generator(s)",20,"Bulk Carrier",32.29
16262966,7,,,,,,"International",,,,,,,13,25,5,7,3,7,,4,7,4,24,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC-TCi","S","1 x Emergency Diesel Gen. - Doosan Infracore AD086TI - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20,"Bulk Carrier",32.29
16262979,7,"1 x Exhaust Scrubber - SOx - Pacific Green Tech",,,,,"International",,,,,40,,,,,13,,,,,46,,,1,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC-TCi","S","1 x Emergency Diesel Gen. - Doosan Infracore4-stroke  driving 1 x AC generator(s)",20,"Bulk Carrier",32.29
16295469,5,,,,,,"International",,,,,13,24,,,,,,,17,,27,,18,0,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler OVS2",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) at 60Hz",18,"Bulk Carrier",32.29
16360192,5,,,,,,"International",,,,,,6,,6,9,,13,,16,7,9,23,12,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18.63,"Bulk Carrier",32.29
16256473,7,,,,,,"International",,,,,8,,,13,6,,14,,6,,30,,21,2,,,,,,,,,,,,20.07,"Bulk Carrier",32.28
16256486,7,,,,,,"International",,,,,17,,6,6,6,0,7,2,6,2,27,2,13,5,,,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x AC generator(s)",20.07,"Bulk Carrier",32.28
16263192,7,,,,,,"International",,,,,16,2,10,3,3,0,4,2,4,2,39,2,15,2,,,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x AC generator(s)",20.07,"Bulk Carrier",32.28
16263200,7,,,,,,"International",,,,,11,5,,22,2,,0,19,7,16,9,5,2,3,,,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136 - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 93mkW total at 1,800rpm driving 1 x AC generator(s)",20.05,"Bulk Carrier",32.28
16398458,5,,,,,,"International",,,,,,49,,51,,,,,,,,,,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",18.6,"Bulk Carrier",32.28
