"Listing"

"WFR Listing"
"Created 16 February 2022 17:56"


"CVN","IMO Number","MMSI (Maritime Mobile Service Identity)","Type at Sale","Name at Sale","Dwt","Built","Builder","En. Bloc.","En. Bloc. No.","Sale Date","Currency","Price (Sale)","Buyers","Buyer Country/Region","Sellers","Seller Country/Region","Old Type","Demo Location","Year Rebuilt Convert","LDT","Demo $/LDT","Contract Date","Demo Date","Price (NB)","Currency (NB)","Gear (Ind)","Holds Total No","Hatches Total No","Strengthened for Ore","Grain Capacity (cu m)","Great Lakes Fitted","Great Lakes Only","Demo Buyer","Sale Teu Total Cap","Capacity (cu m)","Sale Dwt Tonnes","Sale Gt","Vessel Age At Sale"
12734061,9222558,376222000,"Bulk","Valentina",28290,2001,"Naikai Zosen Setoda",,,"19-Aug-2020","USD",3.5,"Undisclosed interests","Unknown","Amadeus Bulk","Greece",,,,,,"01-Oct-1999",,,,"Y",5,5,,38215,,"N",,,,28290,17859,19
16153521,9537018,373061000,"Bulk","Ikan Jubal",33126,2012,"Kanda Zosensho",,,"19-Aug-2020",,,"Dutch interests","Netherlands","Kawana Kaiun","Japan",,,,,,"01-Jun-2008",,,,"Y",5,5,,42630,,,,,,33126,21483,8
14958557,9254628,311000979,"Bulk","Sideraki",46673,2002,"Kanasashi K.K.",,,"19-Aug-2020",,,"Undisclosed interests","Unknown","Thalkat Shipping","Greece",,,,7440,,"01-Apr-2001",,,,"Y",5,5,,59077,,"N",,,,46673,26195,17
16114393,9493200,352059000,"Bulk","Crystalgate",28183,2010,"Shimanami Shipyard",,,"19-Aug-2020","USD",6.2,"Vietnamese interests","Vietnam","Eastern Pacific Shpg","Singapore",,,,,,"01-Jul-2007",,,,"Y",5,5,,37304,,"N",,,,28183,17018,9
16267174,9708978,353156000,"Bulk","Fukuyama Star",64012,2017,"Tsuneishi Cebu",,,"19-Aug-2020","USD",21.5,"Japanese interests","Japan","Kambara Kisen KK","Japan",,,,,,"01-Jul-2013",,,,"Y",5,5,,79014.7,,,,,,64012,35607,2
16114414,9493224,314528000,"Bulk","Westgate",28202,2011,"I-S Shipyard",,,"17-Aug-2020","USD",6,"Greek interests","Vietnam","Eastern Pacific Shpg","Singapore",,,,6570,,"01-Jul-2007",,,,"Y",5,5,,37320,,"N",,,,28202,17025,9
12721911,9220213,477624400,"Bulk","China Steel Growth",175775,2002,"CSBC (Kaohsiung)",,,"17-Aug-2020","USD",9,"Hong Kong interests","Hong Kong","China Steel Express","Taiwan",,,,,,"15-Oct-1999",,40,"$m","N",9,9,,196420,"N","N",,,,175775,91051,18
15981529,9386421,538002999,"Bulk","Ecostar G. O.",75149,2007,"Hudong Zhonghua",,,"13-Aug-2020","USD",8.6,"Clients of Dexter Shipping","Greece","Gleamray Maritime","Greece",,,,,,"14-Mar-2005",,34,"$m","N",7,7,"Y",89939,"N","N",,,,75149,40198,12
16210741,9637416,538009051,"Bulk","SAM Hawk",57453,2013,"STX SB (Jinhae)",,,"12-Aug-2020","USD",10,"Turkish interests","Turkey","SAM SA","Switzerland",,,,,,"01-Mar-2010",,,,"Y",5,5,,72350,,,,,,57599,31760,7
16210754,9637428,538009052,"Bulk","SAM Jaguar",57587,2013,"STX SB (Jinhae)",,,"10-Aug-2020","USD",10.65,"Clients of Densay","Turkey","SAM SA","Switzerland",,,,,,"01-Mar-2010",,,,"Y",5,5,,71354,,,,,,57587,31760,6
15749019,9287998,352776000,"Bulk","Raffles Quay",53688,2006,"New Century SB",,,"10-Aug-2020","USD",5.25,"Chinese interests","China P.R.","Schulte Group","Germany",,,,,,"01-Dec-2003",,,,"Y",5,5,,62385,"N","N",,,,53688,31198,14
16255247,9711315,538005975,"Bulk","Honey Badger*",61320,2015,"Nantong COSCO KHI","#",6095.03,"06-Aug-2020",,,"Clients of Shanghai Pudong","China P.R.","Star Bulk Carriers","Greece",,,,,,"28-Jun-2013",,,,"Y",5,5,,77546,,,,,,61320,34769,5
16255250,9711327,538005977,"Bulk","Wolverine*",61292,2015,"Nantong COSCO KHI","#",6095.04,"06-Aug-2020",,,"Clients of Shanghai Pudong","China P.R.","Star Bulk Carriers","Greece",,,,,,"28-Jun-2013",,,,"Y",5,5,,77546,,,,,,61292,34769,5
16262382,9712694,538006055,"Bulk","Star Antares*",61258,2015,"Nantong COSCO KHI","#",6095.05,"06-Aug-2020",,,"Clients of Shanghai Pudong","China P.R.","Star Bulk Carriers","Greece",,,,,,"27-Sep-2013",,,,"Y",5,5,,77546,,,,,,61258,34769,4
16262395,9712709,538006056,"Bulk","Star Lutas",61200,2016,"Nantong COSCO KHI",,,"06-Aug-2020","USD",16,"Japanese interests","Japan","Star Bulk Carriers","Greece",,,,,,"27-Sep-2013",,,,"Y",5,5,,77546,,,,,,61200,34769,4
16252567,9703588,538006411,"Bulk","Mackenzie*",63226,2016,"Jiangsu New YZJ",,6095.01,"06-Aug-2020","USD",76.5,"Clients of Shanghai Pudong","China P.R.","Star Bulk Carriers","Greece",,,,,,"24-May-2013",,,,"Y",5,5,,78702.6,,,,,,63226,36286,4
16252554,9703576,538006410,"Bulk","Kennadi*",63262,2016,"Jiangsu New YZJ","#",6095.02,"06-Aug-2020",,,"Clients of Shanghai Pudong","China P.R.","Star Bulk Carriers","Greece",,,,,,"24-May-2013",,,,"Y",5,5,,78702.6,,,,,,63262,36286,4
16252525,9700665,538006090,"Bulk","Laura*",63399,2015,"Jiangsu New YZJ",,6094.01,"06-Aug-2020","USD",89,"Clients of CMB Leasing","China P.R.","Star Bulk Carriers","Greece",,,,,,"24-May-2013",,,,"Y",5,5,,78702.6,,,,,,63399,36286,5
16252538,9700677,538006091,"Bulk","Idee Fixe*",63458,2015,"Jiangsu New YZJ","#",6094.02,"06-Aug-2020",,,"Clients of CMB Leasing","China P.R.","Star Bulk Carriers","Greece",,,,,,"24-May-2013",,,,"Y",5,5,,78711,,,,,,63458,36286,5
16252512,9700653,538006089,"Bulk","Roberta*",63458,2015,"Jiangsu New YZJ","#",6094.03,"06-Aug-2020",,,"Clients of CMB Leasing","China P.R.","Star Bulk Carriers","Greece",,,,,,"24-May-2013",,,,"Y",5,5,,78702.6,,,,,,63458,36286,5
16252541,9700689,538006289,"Bulk","Kaley*",63283,2015,"Jiangsu New YZJ","#",6094.04,"06-Aug-2020",,,"Clients of CMB Leasing","China P.R.","Star Bulk Carriers","Greece",,,,,,"24-May-2013",,,,"Y",5,5,,78702.6,,,,,,63283,36286,5
16160503,9520883,,"Bulk","Star Sirius*",98681,2011,"Tsuneishi Zhoushan","#",6094.06,"06-Aug-2020",,,"Clients of CMB Leasing","China P.R.","Star Bulk Carriers","Greece",,,,,,"01-Apr-2008",,,,"N",7,7,,113237,"N","N",,,,98681,52186,8
16160516,9520895,636019734,"Bulk","Star Vega*",98681,2011,"Tsuneishi Zhoushan","#",6094.07,"06-Aug-2020",,,"Clients of CMB Leasing","China P.R.","Star Bulk Carriers","Greece",,,,,,"01-Apr-2008",,,,"N",7,7,,113237,"N","N",,,,98681,52186,8
16208948,9609811,636018115,"Bulk","Diva*",56582,2011,"Jiangsu New Hantong","#",6094.05,"06-Aug-2020",,,"Clients of CMB Leasing","China P.R.","Star Bulk Carriers","Greece",,,,11098,,"06-Dec-2006",,,,"Y",5,5,,71634,,,,,,56582,33037,9
16173411,9553062,538008110,"Bulk","Faye",76619,2010,"Shin Kasado Dock",,,"05-Aug-2020","USD",12.8,"Greek interests","Greece","Soloi Inc.","Greece",,,,,,"01-Jun-2003",,,,"N",7,7,,90740,,"N",,,,76619,39737,10
16165595,9641807,538004995,"Bulk","Glorious Kamagari",38182,2013,"Imabari SB (Imabari)",,,"05-Aug-2020","USD",12.8,"Undisclosed interests","Unknown","Sugahara Kisen","Japan",,,,8122,,"29-Mar-2008",,,,"Y",5,5,,47126,,,,,,38182,23239,7
16173840,9550321,271048031,"Bulk","Western Confidence",28467,2009,"Imabari SB (Imabari)",,,"05-Aug-2020","USD",5.9,"Turkish interests","Turkey","Hellas Marine Serv.","Greece",,,,,,"26-Dec-2005",,,,"Y",5,5,,37304,,"N",,,,28467,17019,10
16146002,9470789,314530000,"Bulk","Eastern Confidence",28306,2008,"Imabari SB (Imabari)",,,"05-Aug-2020","USD",5.8,"Turkish interests","Turkey","Hellas Marine Serv.","Greece",,,,,,"01-Jan-2006",,,,"Y",5,5,,37303,,"N",,,,28306,17018,11
16307597,9758715,477002500,"Bulk","Xing Huan Hai*",81361,2017,"Namura Shipbuilding",,6087.01,"05-Aug-2020","USD",26,"Clients of Xiamen ITG","China P.R.","Fortune Ocean Shpg","China P.R.",,,,,,"01-Aug-2014",,,,"N",7,7,,97020,,,,,,81361,44398,3
16307605,9758727,477057500,"Bulk","Xing Le Hai*",81361,2017,"Namura Shipbuilding",,6087.02,"05-Aug-2020","USD",26,"Clients of Xiamen ITG","China P.R.","Fortune Ocean Shpg","China P.R.",,,,,,"01-Aug-2014",,,,"N",7,7,,97020.2,,,,,,81361,44398,3
12678477,9193692,370306000,"Bulk","Elena Topic",45333,1999,"Tsuneishi Zosen",,,"01-Aug-2020",,,"Clients of NVL Trans","Ukraine","Marfin Management","Italy",,,,,,"01-Mar-1998",,,,"Y",5,5,,57208,"N","N",,,,45333,26216,21
16072497,9426855,314531000,"Bulk","Ikan Jenahar",31755,2010,"Saiki Hvy. Ind.",,,"31-Jul-2020","USD",8,"Greek interests","Greece","Nissen Kaiun","Japan",,,,,,"01-Dec-2006",,,,"Y",5,5,,40298,,,,,,31755,19805,10
15361967,9331531,636020234,"Bulk","Pacific Oak",203212,2005,"Universal SB Ariake",,,"31-Jul-2020","USD",14.7,"Clients of Seacon","China P.R.","Miyazaki Sangyo","Japan",,,,,,"13-Jan-2003",,,,"N",9,9,,218211,"N","n",,,,203212,101933,14
16225824,9641912,357907000,"Bulk","Global Innovator",28222,2013,"I-S Shipyard",,,"31-Jul-2020","USD",7,"Undisclosed interests","Unknown","NYK Bulk & Projects","Japan",,,,,,"01-Jun-2010",,,,"Y",5,5,,37320,,"N",,,,28222,17019,7
16164477,9512898,538007116,"Bulk","Wise Young",82012,2011,"Daewoo (DSME)",,,"31-Jul-2020","USD",13.75,"Undisclosed interests","Unknown","Joong Ang Shipping","South Korea",,,,,,"04-Apr-2008",,,,"N",7,7,,96155,,"N",,,,82012,44290,9
15909565,9339430,352650000,"Bulk","Noble Halo",56089,2008,"Mitsui SB (Tamano)",,,"29-Jul-2020","USD",7,"Undisclosed interests","Unknown","Keishin Kaiun K.K.","Japan",,,,8500,,"06-Dec-2004",,,,"Y",5,5,,70810,,"N",,,,56089,31236,12
16157066,9425930,636020187,"Bulk","Santa Katarina",58096,2010,"Tsuneishi Cebu",,,"28-Jul-2020","USD",10.7,"Greek interests","Greece","Meiho Kaiun","Japan",,,,,,"01-Dec-2006",,,,"Y",5,5,,72360,,,,,,58096,32379,9
15760719,9311189,354632000,"Bulk","Santa Rosalia",75886,2008,"Tsuneishi Zosen",,,"24-Jul-2020","USD",10.5,"Undisclosed interests","Unknown","Mitsubishi Ore","Japan",,,,,,"01-Feb-2004",,,,"N",7,7,,91561,"N","N",,,,75886,42887,12
16126383,9499618,563116600,"Bulk","Xenofon XL",57005,2010,"COSCO Zhoushan",,,"24-Jul-2020","USD",7.45,"Undisclosed interests","Unknown","Technomar Shipping","Greece",,,,10600,,"18-Jan-2008",,,,"Y",5,5,,71994,,,,,,57005,33044,10
16285565,9512630,538009081,"Bulk","Bulk Aries",60220,2016,"Onomichi Dockyd",,,"24-Jul-2020","USD",19,"Clients of Tomini Shipping","Pakistan","Meiji Shipping","Japan",,,,11091,,"31-Jan-2008",,,,"Y",5,5,,76554,,,,,,60220,34808,3
16202896,9612246,236112603,"Bulk","Zambesi",34205,2013,"Zhejiang Yangfan",,,"24-Jul-2020","USD",8.75,"Undisclosed interests","Unknown","John T. Essberger","Germany",,,,,,"04-Nov-2010",,26,"$m","Y",5,5,,46700,,,,,,34205,24341,7
16299191,9748497,636020222,"Bulk","Alam Mulia",61254,2015,"Iwagi Zosen",,,"23-Jul-2020","USD",18.8,"Clients of Fukunaga Kaiun","Japan","Malaysian BC","Singapore",,,,,,"01-May-2014",,,,"Y",5,5,,77674.69,,,,,,61254,34813,4
16107324,9548653,636020171,"Bulk","Fulham",57045,2010,"COSCO Dalian SY",,,"22-Jul-2020","USD",7.5,"Undisclosed interests","Unknown","Orion Reederei","Germany",,,,,,"01-Aug-2007",,,,"Y",5,5,,71634,,"N",,,,57047,33044,10
16094310,9455387,352986165,"Bulk","Polaris Melody*",35196,2011,"Nanjing Dongze",,6084.01,"21-Jul-2020",,,"Vietnamese interests","Vietnam","Daewoo Logistics","South Korea",,,,,,"06-Jul-2007",,28.5,"$m","Y",5,5,,44294,,"N",,,,35196,22358,9
16094323,9455375,574004920,"Bulk","Great Ocean*",35152,2011,"Nanjing Dongze","#",6084.02,"21-Jul-2020",,,"Vietnamese interests","Vietnam","Daewoo Logistics","South Korea",,,,,,"06-Jul-2007",,28.5,"$m","Y",5,5,,44294,,"N",,,,35152,22358,8
16231070,9455399,419001672,"Bulk","Oriental Harmony*",35152,2011,"Nanjing Dongze","#",6084.03,"21-Jul-2020",,,"Vietnamese interests","Vietnam","Daewoo Logistics","South Korea",,,,,,"01-Nov-2009",,,,"Y",5,5,,44294,,"N",,,,35152,22358,8
16204337,9555151,538004069,"Bulk","Ithomi*",56441,2011,"CSC Qingshan SY",,6085.01,"21-Jul-2020","USD",15.5,"Clients of Allseas","Greece","Delta Intl Shipping","Greece",,,,,,"01-Jan-2009",,,,"Y",5,5,,71634,,"N",,,,56441,32890,9
16204324,9576569,538004068,"Bulk","Parnon*",56617,2011,"CSC Qingshan SY","#",6085.02,"21-Jul-2020",,,"Clients of Allseas","Greece","Delta Intl Shipping","Greece",,,,,,"01-Jan-2009",,,,"Y",5,5,,71634,,"N",,,,56617,33044,9
15567361,9324083,525120014,"Bulk","Mimi Selmer",55711,2005,"Mitsui SB (Chiba)",,,"21-Jul-2020","USD",7.5,"Indonesian interests","Indonesia","Oskar Wehr","Germany",,,,8500,,"01-Jun-2003",,,,"Y",5,5,,70810,,"N",,,,55711,31218,14
16106901,9442471,636020180,"Bulk","KM Yokohama",83480,2011,"Sanoyas",,,"21-Jul-2020","USD",15,"Greek interests","Greece","Doun Kisen","Japan",,,,,,"01-Jan-2007",,,,"N",7,7,,96152,"N","N",,,,83480,44366,9
16299209,9758882,636020172,"Bulk","Ocean Jorf",61269,2016,"Iwagi Zosen",,,"20-Jul-2020","USD",18,"Greek interests","Greece","Doun Kisen","Japan",,,,,,"01-Aug-2014",,,,"Y",5,5,,77674.69,,,,,,61269,34773,4
16257454,9696797,311001075,"Bulk","MI Harmony",61617,2014,"Nantong COSCO KHI",,,"20-Jul-2020","USD",15,"Clients of Norden A/S","Norway","Meiji Shipping","Japan",,,,,,"01-Jan-2013",,,,"Y",5,5,,77546,,,,,,61617,34617,5
16096330,9559676,636016922,"Bulk","SAM Eagle",32581,2010,"Jiangsu Zhenjiang SY",,,"17-Jul-2020","USD",4.73,"Clients of Melinda Maritime","Liberia","SAM SA","Switzerland",,,,9100,,"13-Jul-2007",,30,"$m","Y",5,5,,43964,,"N",,,,32581,20846,10
16178582,9552824,215793000,"Bulk","BW Barley*",83369,2010,"Sanoyas",,6083.01,"17-Jul-2020","USD",28.5,"Clients of Centrofin","Greece","BW Dry Cargo","Singapore",,,,9955,,"01-Jan-2008",,,,"N",7,7,,96078,"N","N",,,,83369,44471,10
16176412,9548586,636092972,"Bulk","BW Acorn",82589,2010,"Oshima Shipbuilding",,,"17-Jul-2020","USD",13,"Clients of Orion Reederei","Germany","BW Dry Cargo","Singapore",,,,11400,,"01-Jun-2006",,,,"N",7,7,,96170,,,,,,82589,42931,10
16049473,9399090,215794000,"Bulk","BW Einkorn*",81502,2010,"Universal SB Maizuru","#",6083.02,"17-Jul-2020",,,"Clients of Centrofin","Greece","BW Dry Cargo","Singapore",,,,11732,,"31-Jul-2006",,,,"N",7,7,,96030,,"N",,,,81502,42604,10
16049628,9405497,,"Bulk","Bulk Paraiso",53503,2007,"Iwagi Zosen",,,"15-Jul-2020","USD",8,"Singaporean interests","Singapore","Okouchi Kaiun","Japan",,,,8462,,"01-Jan-2005",,,,"Y",5,5,,68927,"N","N",,,,53503,29964,12
12679003,9200653,525101318,"Bulk","Taipower Prosperity I",88005,2000,"CSBC (Kaohsiung)",,,"15-Jul-2020","USD",5.3,"Chinese interests","China P.R.","Taiwan Power Corp","Taiwan",,,,,,"27-Nov-1998",,,,"N",5,5,,105796,"N","N",,,,88005,49565,19
12679137,9200665,525101323,"Bulk","Taipower Prosperity II",88018,2000,"CSBC (Kaohsiung)",,,"15-Jul-2020","USD",5.01,"Chinese interests","China P.R.","Taiwan Power Corp","Taiwan",,,,,,"27-Nov-1998",,,,"N",5,5,,105796,"N","N",,,,88018,49565,19
16151464,9452907,563112100,"Bulk","Nikkei Verde",51658,2011,"Oshima Shipbuilding",,,"14-Jul-2020","USD",10,"Chinese interests","China P.R.","Tamai Steamship","Japan",,,,,,"01-Mar-2010",,,,"Y",5,5,,58967,,,,,,51658,29829,8
14653533,9244855,352986200,"Bulk","Goldeneye",52421,2002,"Tsuneishi Zosen",,,"14-Jul-2020","USD",4.9,"Undisclosed interests","Unknown","Eagle Bulk Shipping","United States",,,,,,"01-Mar-2000",,,,"Y",5,5,,67756,,,,,,52421,30053,18
16209224,9626895,414485000,"Bulk","Sun Lucia",56568,2012,"Jiangsu Hantong HI",,,"14-Jul-2020","USD",9,"Chinese interests","China P.R.","KMARIN","South Korea",,,,,,"01-Feb-2011",,,,"Y",5,5,,71634,,,,,,56568,33057,8
15451851,9304203,636020137,"Bulk","Loreto",76737,2004,"Sasebo HI",,,"10-Jul-2020","USD",8,"Undisclosed interests","Unknown","Ultranav Naviera","Chile",,,,,,"09-May-2003",,,,"N",7,7,,90911,"N","N",,,,76737,40040,15
15288671,9281724,572353220,"Bulk","Rosita*",52292,2004,"Tsuneishi Cebu",,6078.01,"09-Jul-2020","USD",14,"Undisclosed interests","Unknown","Ugland Marine","Norway",,,,,,"12-Jul-2002",,,,"Y",5,5,,67756,,"N",,,,52292,30076,16
15461955,9298519,572352220,"Bulk","Favorita*",52292,2005,"Tsuneishi Cebu","#",6078.02,"09-Jul-2020",,,"Undisclosed interests","Unknown","Ugland Marine","Norway",,,,,,"23-May-2003",,,,"Y",5,5,,67756,,"N",,,,52292,30078,14
12710023,9219458,353956000,"Bulk","J Ocean",46644,2000,"Mitsui SB (Tamano)",,,"09-Jul-2020","USD",3.8,"Hong Kong interests","Hong Kong","Ocean Shipping","South Korea",,,,7802,,"16-Aug-1999",,,,"Y",5,5,"Y",59820,,"N",,,,46644,27011,19
15485443,9310642,538009038,"Bulk","Medi Lausanne",83002,2006,"Tsuneishi Zosen",,,"08-Jul-2020","USD",9,"Greek interests","Greece","D'Amico Soc di Nav","Italy",,,,,,"27-Jun-2003",,,,"N",7,7,,97233,"N","N",,,,83002,42887,14
16144224,9488865,636020132,"Bulk","Cape Leonidas",180149,2010,"Daehan Shipbuilding",,,"08-Jul-2020","USD",18.5,"Clients of Moundreas","Greece","Empire Bulkers","Greece",,,,,,"01-Nov-2007",,,,"N",9,9,,198000,"N","N",,,,180149,93565,9
12679261,9217668,525101413,"Bulk","Corona Horizon",88315,2000,"Imabari SB Saijo",,,"07-Jul-2020","USD",5.2,"Indonesian interests","Indonesia","K-Line","Japan",,,,12000,,"26-Jun-1998",,4,"JPYbn","N",5,5,,101695,"N","N",,,,88315,48032,19
16181366,9580027,538009785,"Bulk","Maratha Prudence*",32070,2012,"Hakodate Dock",,6073.01,"03-Jul-2020",,,"Greek interests","Greece","Chowgule Steamship","India",,,,,,"01-Feb-2009",,,,"Y",5,5,,40494,,,,,,32070,19785,7
16176070,9561344,538003632,"Bulk","Maratha Paramount*",32081,2011,"Hakodate Dock","#",6073.02,"03-Jul-2020",,,"Greek interests","Greece","Chowgule Steamship","India",,,,,,"01-Jul-2007",,,,"Y",5,5,,40494,,,,,,32081,19785,9
16345328,9824083,538008866,"Bulk","N/B Hyundai HI (Ulsan) 3005*",324690,2020,"Hyundai HI (Ulsan)",,6074.01,"03-Jul-2020",,,"Clients of H-Line","South Korea","Polaris Shipping","South Korea",,,,,,"25-Sep-2017",,,,"N",7,7,,209024,,,,,,325000,159500,0
16345331,9824095,538008867,"Bulk","N/B Hyundai HI (Ulsan) 3006*",324690,2020,"Hyundai HI (Ulsan)","#",6074.02,"03-Jul-2020",,,"Clients of H-Line","South Korea","Polaris Shipping","South Korea",,,,,,"25-Sep-2017",,,,"N",7,7,,209024,,,,,,325000,,0
16345344,9840453,538008868,"Bulk","N/B Hyundai HI (Ulsan) 3007*",324690,2020,"Hyundai HI (Ulsan)","#",6074.03,"03-Jul-2020",,,"Clients of H-Line","South Korea","Polaris Shipping","South Korea",,,,,,"25-Sep-2017",,,,"N",7,7,,209024,,,,,,325000,159500,0
16345357,9840465,538008870,"Bulk","N/B Hyundai HI (Ulsan) 3008*",324690,2021,"Hyundai HI (Ulsan)","#",6074.04,"03-Jul-2020",,,"Clients of H-Line","South Korea","Polaris Shipping","South Korea",,,,45736,,"25-Sep-2017",,,,"N",7,7,,209024,,,,,,325000,,0
16345360,9840477,538008869,"Bulk","N/B Hyundai HI (Ulsan) 3009*",324690,2021,"Hyundai HI (Ulsan)","#",6074.05,"03-Jul-2020",,,"Clients of H-Line","South Korea","Polaris Shipping","South Korea",,,,,,"25-Sep-2017",,,,"N",7,7,,209024,,,,,,325000,159500,0
16171059,9564279,636020152,"Bulk","Graceful Madonna",180242,2010,"Koyo Dock",,,"03-Jul-2020","USD",20.5,"Clients of Eastern Pacific","Singapore","Misuga Kaiun Co Ltd","Japan",,,,21500,,"01-Apr-2008",,,,"N",9,9,,199725,"N","N",,,,180242,90119,10
14969029,9273985,636020155,"Bulk","Cape Rosa",203163,2005,"Universal SB (Tsu)",,,"03-Jul-2020","USD",13.5,"Singaporean interests","Singapore","K-Line","Japan",,,,,,"31-Aug-2001",,,,"N",9,9,"Y",218211,"N","N",,,,203163,102132,15
16144958,9499448,314522000,"Bulk","Global Heart",32964,2012,"Hakodate Dock",,,"02-Jul-2020","USD",9,"Turkish interests","Turkey","NYK Bulk & Projects","Japan",,,,,,"01-Mar-2008",,,,"Y",5,5,"N",40872,,,,,,32964,20254,8
16068108,9385166,354213000,"Bulk","Orient Hope",32165,2009,"Hakodate Dock",,,"01-Jul-2020","USD",7,"Undisclosed interests","Unknown","Orient Line Co. Ltd.","Japan",,,,,,"01-Jan-2006",,,,"Y",5,5,"N",40872,,,,,,32165,19825,10
16232606,9695640,256820000,"Bulk","Cielo di Cartagena",39202,2015,"Zhejiang Yangfan",,,"01-Jul-2020","USD",13.5,"Clients of Seven Seas","Greece","D'Amico Ireland","Italy",,,,10380,,"13-May-2013",,22.3,"$m","Y",5,5,,50883.5,,,,,,39202,25303,4
15451985,9304215,215790000,"Bulk","Harrow",76752,2005,"Sasebo HI",,,"01-Jul-2020","USD",8.65,"Greek interests","Greece","Union Maritime","United Kingdom",,,,,,"09-May-2003",,,,"N",7,7,,90911,"N","N",,,,76752,40040,15
12629345,9159440,371485000,"Bulk","Avra",24132,1998,"Saiki Hvy. Ind.",,,"01-Jul-2020","USD",2.5,"Hong Kong interests","Hong Kong","Avra Navigation","Marshall Is.",,,,,,"19-Nov-1996",,,,"Y",4,4,,30978,,,,,,24132,14786,22
16252646,9691498,311000985,"Bulk","NY Trader I*",38271,2014,"Imabari SB (Imabari)",,6062.01,"30-Jun-2020","USD",25.5,"Clients of Tristar Transport","U.A.E.","Nisshin Shipping","Japan",,,,,,"01-Jun-2012",,,,"Y",5,5,,47126,,,,,,38271,23263,6
15668019,9318591,538009026,"Bulk","Arethusa",73593,2007,"Jiangnan Shipyard",,,"30-Jun-2020","USD",7.8,"Clients of Castor Maritime","Greece","Diana Shipping","Greece",,,,,,"16-Jan-2004",,24.3,"$m","N",7,7,,90570,"N","N",,,,73593,40224,13
16230231,9623051,311000980,"Bulk","NY Trader II*",37054,2014,"Onomichi Dockyd","#",6062.02,"30-Jun-2020",,,"Clients of Tristar Transport","U.A.E.","Nisshin Shipping","Japan",,,,,,"01-Feb-2011",,,,"Y",5,5,,36747,,,,,,37054,22856,5
15310099,9274927,356917000,"Bulk","Sabrina I*",52249,2005,"Tsuneishi Cebu",,6070.01,"26-Jun-2020","USD",5,"Undisclosed interests","Unknown","Portline SA","Portugal",,,,8271,,"05-Sep-2002",,,,"Y",5,5,,67756,,"N",,,,52249,30064,15
15310123,9274939,355540000,"Bulk","Florinda I*",52249,2005,"Tsuneishi Cebu",,6070.02,"26-Jun-2020","USD",5,"Undisclosed interests","Unknown","Portline SA","Portugal",,,,8274,,"05-Sep-2002",,,,"Y",5,5,,67756,,"N",,,,52249,30064,15
12701421,9220990,371517000,"Bulk","Alpha Era",170387,2000,"Sasebo HI",,,"24-Jun-2020","USD",8,"Chinese interests","China P.R.","Alpha Bulkers","Greece",,"Bangladesh",,24206,415,"16-Jun-1999","31-Dec-2020",,,"N",9,9,"Y",190153,"N","N","As is S'pore",,,170387,87407,19
16059593,9363003,215787000,"Bulk","New Stage",176877,2008,"Namura Shipbuilding",,,"24-Jun-2020","USD",16.3,"Clients of Centrofin","Greece","Hsin Chien Marine","Taiwan",,,,,,"01-Jan-2005",,,,"N",9,9,,195963,,"N",,,,176877,89603,12
16194353,9590735,525101824,"Bulk","Global Trinity",28202,2011,"Imabari SB (Imabari)",,,"23-Jun-2020","USD",6,"Greek interests","Greece","Santoku Shipping","Japan",,,,,,"30-May-2008",,,,"Y",5,5,,37320,,"N",,,,28202,17019,9
12743821,9244087,351095000,"Bulk","Lugano",20034,2003,"INP Heavy Ind.",,,"22-Jun-2020","USD",2.4,"Lebanese interests","Lebanon","Massoel Shipping","Switzerland",,,,,,"18-Aug-2000",,,,"Y",4,4,,26900,,"N",,,,20034,12578,17
16085534,9446702,538008343,"Bulk","Bravo V",56942,2010,"Zhejiang Zhenghe SB",,,"19-Jun-2020","USD",6,"Undisclosed interests","Unknown","Trader Mrtm","Greece",,,,10739,,"11-May-2007",,36,"$m","Y",5,5,,71634,,,,,,56942,32945,10
16070385,9457866,636020124,"Bulk","LM Victoria",93318,2010,"Jiangsu New YZJ",,,"17-Jun-2020","USD",9,"Clients of Agricore","Hong Kong","Liberty Di Nav","Italy",,,,,,"09-Feb-2007",,45,"$m","N",7,7,,110330,,"N",,,,93318,51255,9
15289049,9278569,636019811,"Bulk","Aquaglory",171015,2003,"Sasebo HI",,,"17-Jun-2020","USD",9.5,"Chinese interests","China P.R.","Carras Hellas","Greece",,,,,,"12-Jul-2002",,,,"N",9,9,,190153,"N","N",,,,171015,87597,16
12698833,9236171,353128000,"Bulk","Samatan",74823,2001,"Hudong Shipyard",,,"17-Jun-2020","USD",4.8,"Chinese interests","China P.R.","Cardiff Marine","Greece",,,,12514,,"21-May-1999",,,,"N",7,7,,91717,"N","N",,,,74823,40437,19
16095867,9479888,538009148,"Bulk","Trust Integrity*",180556,2011,"STX SB (Jinhae)","#",6061.02,"17-Jun-2020",,,"Clients of Oldendorff","Germany","Tata Power","India",,,,,,"15-Jun-2007",,88.66,"$m","N",9,9,,199200,,,,,,180556,94817,8
16095854,9460655,370460000,"Bulk","Trust Agility*",180912,2011,"STX SB (Jinhae)","#",6061.03,"17-Jun-2020",,,"Clients of Oldendorff","Germany","Tata Power","India",,,,,,"15-Jun-2007",,88.66,"$m","N",9,9,,199200,,,,,,180912,94817,9
