mmsi,year,distance
215390000,2021,25967.04828184843
215400000,2019,52499.80343529582
215400000,2020,48019.07139086723
215400000,2021,35652.35444445908
215407000,2019,10077.226205959916
215407000,2020,36135.138034805655
215407000,2021,41206.97313827276
215434000,2019,21185.510351359844
215434000,2020,70678.22678372078
215434000,2021,60000.18137747049
215450000,2019,71946.14560984075
215450000,2020,72011.45799607784
215450000,2021,63320.071716077626
215453000,2019,71249.36436623335
215453000,2020,50730.93948045373
215453000,2021,64650.956566829234
215454000,2019,67021.98663847148
215454000,2020,30211.30478554964
215454000,2021,55243.786671839654
215458000,2019,15454.84675654769
215458000,2020,73765.83637762815
215458000,2021,55336.15084707737
215459000,2019,24.56444549560547
215459000,2020,67046.78068574145
215459000,2021,68675.62343093753
215465000,2019,456.0815110206604
215465000,2020,52914.91698715091
215465000,2021,46306.23089161515
215468000,2019,13574.832815527916
215468000,2020,45909.92284370586
215468000,2021,63563.06787577085
215475000,2019,2894.763503909111
215475000,2020,47660.318308115005
215475000,2021,51086.30745008588
215480000,2019,21534.715641587973
215480000,2020,41540.73800754547
215480000,2021,26435.43135100603
215489000,2019,4023.9948085844517
215489000,2020,44058.88216564804
215489000,2021,62274.78049325943
215507000,2019,7400.298813581467
215507000,2020,37276.954464927316
215507000,2021,46156.12588297203
215517000,2019,50081.45754317939
215517000,2020,44398.42309105396
215517000,2021,50381.14155198634
215522000,2019,43353.4470025301
215522000,2020,49944.16755504906
215522000,2021,41832.58310726285
215536000,2019,5693.146329343319
215536000,2020,44096.2478813231
215536000,2021,41727.33949312568
215537000,2019,1919.2527828216553
215537000,2021,194.3830635547638
215538000,2019,4368.7303746938705
215538000,2020,51268.06397001818
215538000,2021,46636.36822423339
215539000,2019,30686.119289569557
215539000,2020,48225.62670109421
215539000,2021,54419.96787811071
215554000,2020,12388.17944214493
215554000,2021,36030.01636488736
215562000,2019,17842.438731618226
215562000,2020,31557.849379733205
215562000,2021,25842.87037011981
215575000,2020,3981.9554349184036
215575000,2021,25808.84991374612
215593000,2020,59508.03883945197
215593000,2021,63908.65657430887
215609000,2020,35143.544873178005
215609000,2021,42062.70102695376
215622000,2020,28852.42253485322
215622000,2021,57813.661405965686
215626000,2019,32786.637931257486
215626000,2020,34972.577607646585
215626000,2021,47915.19122360647
215639000,2020,34150.47770982981
215639000,2021,60665.69727189839
215658000,2020,35383.04741421342
215658000,2021,57108.15275005996
215662000,2020,23718.79352939129
215662000,2021,56663.47280051559
215672000,2020,35574.74301639199
215672000,2021,46230.757522284985
215673000,2020,29248.871282413602
215673000,2021,58601.22551702708
215676000,2019,61194.20839127712
215676000,2020,56997.39705468714
215676000,2021,57964.9700538218
215677000,2019,41558.87798333913
215677000,2020,52064.26915757358
215677000,2021,59097.67336679995
215678000,2019,55327.81638281047
215678000,2020,50788.739867117256
215678000,2021,53248.50365483761
215679000,2019,54044.574546307325
215679000,2020,58454.71926278621
215679000,2021,58530.81557364017
215706000,2020,25237.48968731612
215706000,2021,51046.28648215532
215713000,2019,52897.537613108754
215713000,2020,52921.397700570524
215713000,2021,41503.464714586735
215714000,2019,59229.898701533675
215714000,2020,45909.46935249865
215714000,2021,49487.79771002196
215720000,2019,47512.25431393087
215720000,2020,45558.51362695545
215720000,2021,35710.27246172726
215721000,2020,1674.5851016044617
215721000,2021,56879.70225146413
215737000,2019,40434.96117120609
215737000,2020,66976.95817266963
215737000,2021,53352.404676351696
215738000,2019,58526.60526768118
215738000,2020,58639.266466900706
215738000,2021,71400.30262036622
215776000,2019,46197.83370642364
215776000,2020,37786.62249264121
215776000,2021,39980.67254243791
215787000,2020,11684.103918492794
215787000,2021,60898.0526749827
215790000,2020,18640.991393357515
215790000,2021,62478.59786464274
215793000,2020,17388.432336345315
215793000,2021,68978.07629366219
215794000,2020,22592.595297127962
215794000,2021,70568.16350774467
215796000,2020,20769.34428050369
215796000,2021,55294.21827349067
215802000,2019,46895.829224444926
215802000,2020,36692.6599948369
215802000,2021,54141.01967191324
215805000,2019,67643.3506077379
215805000,2020,58868.072911687195
215805000,2021,68371.0413467884
215824000,2019,38326.00026996434
215824000,2020,40999.664837896824
215824000,2021,50073.99709403515
215843000,2020,5912.630992770195
215843000,2021,18006.606629177928
215847000,2020,9825.03941655159
215847000,2021,53291.00913590193
215849000,2020,8698.710831105709
215849000,2021,66361.07986652851
215850000,2019,52375.13206730783
215850000,2020,44444.93193100393
215850000,2021,55236.12780416012
215851000,2019,73713.05631120503
215851000,2020,57303.98043116927
215851000,2021,71662.4153849557
215853000,2019,66627.66074246168
215853000,2020,78669.27993544936
215853000,2021,62902.52094528079
215868000,2020,4344.799775600433
215868000,2021,50640.48262384534
215869000,2020,4498.359514281154
215869000,2021,47362.3176304698
215873000,2019,56377.83012296446
215873000,2020,40138.13609845564
215873000,2021,44397.582497529685
215874000,2019,50158.907595701516
215874000,2020,37904.21677470207
215874000,2021,53644.54240074754
215877000,2019,55846.3156481348
215877000,2020,57371.245404616
215877000,2021,50117.840207565576
215881000,2020,472.051344871521
215881000,2021,58827.50974327326
215882000,2020,2613.346532225609
215882000,2021,52706.75700743124
215887000,2019,55051.21755409241
215887000,2020,48035.03577768803
215887000,2021,45757.01935508847
215895000,2020,1892.6929323077202
215895000,2021,47369.11828238517
215929000,2019,57978.656568579376
215929000,2020,50767.38821540773
215929000,2021,12048.622278898954
215944000,2021,43377.53584416211
215945000,2021,34356.79072359204
219027133,2020,30580.707374989986
219027133,2021,53381.27184057981
219028012,2020,3013.6965692043304
219028012,2021,51541.48722201586
219028013,2020,5939.989724338055
219028013,2021,54702.67097913474
219028014,2020,5663.4458419680595
219028014,2021,43933.36348336935
219028015,2020,3629.7753524035215
219028015,2021,55093.68022701889
219028016,2020,4919.839684605598
219028016,2021,42457.65326613188
219028042,2021,61266.66651540995
219029208,2021,26095.347662121058
219029595,2021,20027.583600359038
219029742,2021,10483.873740434647
219029743,2021,6321.7501590028405
219359000,2020,39683.60446882248
219359000,2021,44270.45467582345
225424000,2019,37890.88441133499
225424000,2020,40826.09075964242
225424000,2021,41042.307449400425
229003000,2019,45866.68766078353
229003000,2020,46896.63894031942
229003000,2021,50042.10941450298
229010000,2019,46696.7602416724
229010000,2020,51403.45469428599
229010000,2021,45455.39302155003
229011000,2019,52560.06513379514
229011000,2020,45627.77724838257
229011000,2021,38848.49175732583
229012000,2019,50361.16755671799
229012000,2020,50701.179278455675
229012000,2021,55600.157037593424
229013000,2019,49073.19348719716
229013000,2020,59045.272616401315
229013000,2021,51694.44345243648
229014000,2019,72417.93047627062
229014000,2020,75505.47594648227
229014000,2021,76190.06840980053
229026000,2019,56289.32109680772
229026000,2020,45873.539422646165
229026000,2021,39469.2781457454
229027000,2019,46040.131508126855
229027000,2020,52581.67159540206
229027000,2021,42996.42187739909
229029000,2019,73628.4156974554
229029000,2020,64255.45826571435
229029000,2021,69724.3169509694
229032000,2019,52161.956456683576
229032000,2020,59355.31676788628
229032000,2021,50346.64610245824
229033000,2019,47098.301152303815
229033000,2020,55300.37811498344
229033000,2021,45606.08910362795
229041000,2019,34224.75894867256
229041000,2020,29820.146959315985
229041000,2021,54989.03725641221
229042000,2019,51225.340685494244
229042000,2020,48639.51817396283
229042000,2021,43469.9243222177
229047000,2019,46861.64885798097
229047000,2020,30848.81588536501
229047000,2021,41937.1220279485
229053000,2021,42425.24901461601
229062000,2021,48345.12908016145
229081000,2019,57905.65474843979
229081000,2020,62084.68294873834
229081000,2021,58095.66769622825
229087000,2019,65043.19946517795
229087000,2020,69892.39871328324
229087000,2021,71577.06879273057
229088000,2021,31275.57431025803
229098000,2021,34461.683406569064
229105000,2021,12050.597551241517
229125000,2019,69103.32062006369
229125000,2020,69182.23874206841
229125000,2021,52683.85149657726
229126000,2019,60583.86164496839
229126000,2020,60303.31826625019
229126000,2021,67688.38959509693
229128000,2019,58980.51999269426
229128000,2020,50298.7260902524
229128000,2021,26644.195724874735
229131000,2019,55995.69129819423
229131000,2020,57807.05210606754
229131000,2021,56777.64255492389
229135000,2019,55982.667877245694
229135000,2020,48235.06671793759
229135000,2021,43224.90067836642
229141000,2019,45050.37776353955
229141000,2020,54409.8774388805
229141000,2021,49144.471726398915
229143000,2021,32055.5493273139
229146000,2019,68683.20637656562
229146000,2020,65602.01799981296
229146000,2021,66807.15887791663
229158000,2019,53509.66911222041
229158000,2020,53208.836892426014
229158000,2021,54868.01789286733
229159000,2019,57524.86460605264
229159000,2020,57823.214539550245
229159000,2021,46797.416491009295
229161000,2019,62122.621358022094
229161000,2020,46237.322924207896
229161000,2021,49521.370741307735
229164000,2019,55732.78347478807
229164000,2020,43701.385863527656
229164000,2021,38101.71009641886
229166000,2019,62895.71886605024
229166000,2020,62481.375826366246
229166000,2021,56828.757026322186
229177000,2019,66788.60484913364
229177000,2020,69784.30893628113
229177000,2021,61285.65935181081
229178000,2019,60964.45168687403
229178000,2020,68140.54293848574
229178000,2021,69755.10937254876
229199000,2019,51939.22260376811
229199000,2020,49256.396484568715
229199000,2021,44605.93379598856
229200000,2019,47411.80883580819
229200000,2020,50065.30084849894
229200000,2021,43710.14021149278
229201000,2019,56493.282903298736
229201000,2020,48693.73728641868
229201000,2021,45513.09001156688
229202000,2019,50109.69929576665
229202000,2020,47993.98579442501
229202000,2021,55992.014848291874
229203000,2019,55400.63123251498
229203000,2020,52383.07189153135
229203000,2021,50241.764223732054
229204000,2019,55119.50637099892
229204000,2020,52671.64031726122
229204000,2021,68643.50826859474
229207000,2021,26296.60613965243
229212000,2019,62974.99781434238
229212000,2020,60422.44523674995
229212000,2021,73890.27554262057
229213000,2019,59938.840511500835
229213000,2020,56927.81407947838
229213000,2021,56162.06295675039
229214000,2019,48807.94017983228
229214000,2020,49542.98481360078
229214000,2021,61188.27096837014
229215000,2019,61456.13943001628
229215000,2020,45587.90647234768
229215000,2021,41583.76469220966
229218000,2019,63009.67135111801
229218000,2020,50630.96305386722
229218000,2021,38714.236583679914
229219000,2019,67042.7805057168
229219000,2020,62843.70651394501
229219000,2021,38027.01307474077
229220000,2019,55825.19740404934
229220000,2020,59807.13862925768
229220000,2021,48149.00083324313
229221000,2019,49504.87269081175
229221000,2020,52762.443630330265
229221000,2021,52399.47376372665
229236000,2019,50943.253635548055
229236000,2020,43377.15100825764
229236000,2021,54435.14835993573
229243000,2019,70478.37409298494
229243000,2020,75379.34967453778
229243000,2021,67771.65206845105
229255000,2021,20979.90522623062
229257000,2021,17554.135123491287
229264000,2019,65735.06427805126
229264000,2020,61720.09315274656
229264000,2021,64931.28875538707
229265000,2019,48518.77722577751
229265000,2020,33478.76519367099
229265000,2021,39484.56050226092
229266000,2019,60660.685718879104
229266000,2020,50830.45605735481
229266000,2021,53049.20282962918
229269000,2019,74460.96784856915
229269000,2020,71966.1333168745
229269000,2021,71575.35981199145
229276000,2019,50034.20954735577
229276000,2020,56594.68529538065
229276000,2021,50068.25239158422
229278000,2019,35988.212256893516
229278000,2020,34191.74590173364
229278000,2021,32771.535148177296
229281000,2019,38595.98780465126
229281000,2020,51895.87727960572
229281000,2021,36221.24816471338
229283000,2019,67217.94056706876
229283000,2020,67306.39776856452
229283000,2021,56805.71691703051
229284000,2019,55246.191749602556
229284000,2020,74278.10340590775
229284000,2021,73930.60176505148
229285000,2019,65450.22037477046
229285000,2020,72268.3440726474
229285000,2021,68765.89807302505
229286000,2019,64792.698301080614
229286000,2020,64747.985694527626
229286000,2021,61200.694014400244
229287000,2019,57670.20837910473
229287000,2020,55994.53548198566
229287000,2021,52080.52067039907
229292000,2021,33332.01802930236
229293000,2021,28689.720156878233
229305000,2019,57222.480196520686
229305000,2020,75218.7506614849
229305000,2021,38270.590482234955
229308000,2019,80357.31463818252
229308000,2020,55202.82779596746
229308000,2021,73582.2650360018
229342000,2019,67703.98616050556
229342000,2020,70907.63826301694
229342000,2021,65472.831452697515
229347000,2019,39740.37537076324
229347000,2020,67475.25978049636
229347000,2021,51127.75500138849
229354000,2021,19344.892310023308
229361000,2019,54890.369221031666
229361000,2020,58214.262127161026
229361000,2021,67796.73309663683
229364000,2019,62127.93384633213
229364000,2020,18744.30979862809
229364000,2021,52365.13620078564
229373000,2019,63025.88657032326
229373000,2020,59795.179798424244
229373000,2021,59492.98966699839
229376000,2019,47396.091393217444
229376000,2020,54035.4794203341
229376000,2021,48608.14105974138
229380000,2019,59204.973542138934
229380000,2020,65780.23562198877
229380000,2021,68436.93163970113
229381000,2019,43530.169374883175
229381000,2020,48363.62032878399
229381000,2021,49275.796361774206
229382000,2021,24174.43034425378
229387000,2019,49682.35041837767
229387000,2020,80537.43443659693
229387000,2021,73358.66197320819
229395000,2019,50907.02165085077
229395000,2020,47122.45782336593
229395000,2021,55875.06283378601
229396000,2019,43846.88757784292
229396000,2020,46393.769049055874
